week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,4.6987580217076115
2,3.015182920731599,0.3709602673573888,9.409601856491447,4634.0,1.724062636,1.0,5.117183276924853
3,3.003775621482029,0.6819732594648137,7.513672130974605,7919.0,0.174802045,2.0,4.159283538324734
4,0.6688701956676243,0.011395700657684766,2.596625580892813,4287.0,0.088301655,0.0,0.5610015218562749
5,6.726174361268832,3.552430898705048,11.211098634543495,74941.0,1.156404828,11.0,4.53896780958381
6,5.493569336720728,3.7258190557101445,7.825529558519159,113677.0,3.057056581,27.0,9.502419271508108
7,0.2603179302091278,0.05618087556348281,0.6145666447957292,37027.0,1.773490872,2.0,0.1009660443205791
8,3.0343711369778528,2.162958825532002,4.0279581497890025,133562.0,3.556741544,41.0,3.2364275048504605
9,2.7270677901427574,2.0753545655422174,3.4784882852244947,198959.0,6.02789677,60.0,3.124083009765156
10,0.9682152340644032,0.6605784266844758,1.3235862256422513,152548.0,5.198108172,33.0,0.9892258655680266
11,4.873790825113469,4.25873300982321,5.482011829056375,911109.0,24.613527372,240.0,5.425533914282742
1,NaN,NaN,NaN,0.0,0.0,2.0,4.6987580217076115
2,3.8589931225943763,0.9978498861024832,8.88468308382112,12860.0,0.34270754,3.0,5.117183276924853
3,2.578333812657401,0.8514629623848833,5.168755112511379,14674.0,0.189230256,4.0,4.159283538324734
4,0.6777439294595966,0.07083496516050308,1.9718217357954932,9720.0,0.406066232,1.0,0.5610015218562749
5,5.339585692439026,3.141481352342482,7.9403922865427115,82439.0,1.605878131,18.0,4.53896780958381
6,6.4643808118608685,4.8679019191364485,8.147965156839094,304773.0,6.727437967,60.0,9.502419271508108
7,0.08602459087948307,0.009462314411851093,0.24433404010313492,72198.0,1.843955874,1.0,0.1009660443205791
8,2.8233752216900254,2.253341046579582,3.4675625578104725,242503.0,6.33301036,77.0,3.2364275048504605
9,2.660592386015,2.2056562087721097,3.1908275323089974,348528.0,9.125154494,112.0,3.124083009765156
10,0.9662254619311655,0.7447489459331812,1.2137900629065743,279949.0,8.287311387,63.0,0.9892258655680266
11,5.411477221458737,4.938344319957503,5.9225370329158595,2.275195e6,62.038447319,516.0,5.425533914282742
1,NaN,NaN,NaN,0.0,0.0,1.0,4.6987580217076115
2,5.334692320649967,1.4668238309397028,12.061787887704252,18403.0,0.265319735,3.0,5.117183276924853
3,2.498393326036078,0.6700548618155914,5.730921351673364,10916.0,0.149700126,3.0,4.159283538324734
4,0.4518277582515558,0.009110028808337965,1.6046762766438813,6817.0,0.115429568,0.0,0.5610015218562749
5,5.909494016466427,3.4196573658072693,9.2496504286034,76977.0,1.394401112,15.0,4.53896780958381
6,10.043895368536718,7.925787411782409,12.713906296726691,1.114772e6,27.663068184,87.0,9.502419271508108
7,0.033989675388432374,0.0009017723663569267,0.12782702421914438,85092.0,1.981004313,0.0,0.1009660443205791
8,2.7870331161905066,2.2773474153531788,3.370867144989361,317116.0,8.520545356,101.0,3.2364275048504605
9,3.433935545086453,2.972289439348505,3.95635396028581,617465.0,16.233196141,200.0,3.124083009765156
10,1.0264785483842596,0.839538968919171,1.2340606424686456,475127.0,13.309184035,105.0,0.9892258655680266
11,4.898921175490715,4.554445233223609,5.291466202932353,2.958817e6,85.47043341,749.0,5.425533914282742
1,NaN,NaN,NaN,0.0,0.0,1.0,4.6987580217076115
2,4.376473367954557,0.8765943726007742,11.181533331926207,9553.0,0.14906973,2.0,5.117183276924853
3,4.281915491317634,1.5950069309947865,8.608086657442643,19443.0,0.255505927,5.0,4.159283538324734
4,1.14875140969443,0.236366452464374,2.7244165741597595,10849.0,0.178343557,2.0,0.5610015218562749
5,5.563486413145061,3.392897081039796,8.221663667822101,97563.0,2.079511431,21.0,4.53896780958381
6,9.025871359983288,7.399116420110901,10.954220872752808,1.062799e6,23.990740081,111.0,9.502419271508108
7,0.0773831706679024,0.016084246828919676,0.19591085485114676,119256.0,3.847793553,2.0,0.1009660443205791
8,3.007084070299969,2.5177489620406375,3.5182386256975255,460240.0,13.609048549,145.0,3.2364275048504605
9,2.97638610041208,2.595391067030159,3.3589937223629307,769320.0,20.867889464,234.0,3.124083009765156
10,1.0564695766159231,0.8846349252335334,1.2360477690800513,561229.0,15.818120002,138.0,0.9892258655680266
11,5.285169058232147,4.97714097509223,5.640090303740143,4.313772e6,118.34452787,1035.0,5.425533914282742
1,NaN,NaN,NaN,0.0,0.0,2.0,4.6987580217076115
2,4.584404371609791,1.4369035370635634,9.331919375378947,18251.0,0.519049358,4.0,5.117183276924853
3,3.6538971698853446,1.6740645174002615,6.3912656101178476,28135.0,0.651480048,8.0,4.159283538324734
4,0.7081150126482981,0.14139432347303177,1.6641112914056633,15617.0,0.277818695,2.0,0.5610015218562749
5,4.898861602214312,3.2488017436070535,7.168128348210721,114240.0,2.418977093,27.0,4.53896780958381
6,9.12629082066641,7.625124156443811,10.918815395716406,1.511379e6,33.162999921,150.0,9.502419271508108
7,0.07650898203526035,0.01994533974560904,0.17410648679839802,157710.0,4.58613032,3.0,0.1009660443205791
8,2.711972343193972,2.317960702799713,3.1406375409117135,542846.0,15.716008556,173.0,3.2364275048504605
9,3.0502865284913443,2.7274945189498565,3.427846576501665,969669.0,25.100758006,302.0,3.124083009765156
10,0.9928383724377722,0.8468763557429414,1.1646099106709433,741595.0,21.712007611,163.0,0.9892258655680266
11,5.1758205235414305,4.891510533787799,5.468005426848379,4.90766e6,133.273777175,1253.0,5.425533914282742
1,NaN,NaN,NaN,0.0,0.0,1.0,4.6987580217076115
2,7.974707601130946,3.1117346622060653,15.498835920215113,83228.0,1.60679164,6.0,5.117183276924853
3,3.07352892108489,1.2657792482454877,5.49119455874099,24808.0,0.459948678,7.0,4.159283538324734
4,0.4510268679993066,0.058978035024456414,1.194872748082538,15649.0,0.233062244,1.0,0.5610015218562749
5,5.3078992287383935,3.5548575855071443,7.509903594228183,122145.0,2.578576261,28.0,4.53896780958381
