week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,3.947931540626164
2,1.6730507990947467,0.036693686645953995,6.351265931548432,1880.0,1.280092193,0.0,4.131773098352971
3,3.9739679630596467,0.8309938254305612,9.792023295487056,9165.0,0.23261721,2.0,3.7977446442177785
4,6.749664193448806,3.032458929209206,12.348793196720688,64757.0,0.952454474,9.0,7.3287532894930445
5,4.981420914423584,3.1890122150877036,7.359973196601885,86100.0,1.77467254,21.0,5.310695170147119
6,6.849549397513828,5.422789014892691,8.39834644547817,505121.0,9.632311534,89.0,5.8560236604700675
7,1.680505632480872,1.3157207009542886,2.118380247476995,214591.0,4.475595346,60.0,1.5257190293528402
8,2.3629711776775606,1.9670213611193628,2.7859042074907236,437438.0,10.223641766,135.0,2.5263333875340335
9,4.096589243451339,3.705252152211727,4.498591413268072,1.340518e6,30.828237973,396.0,4.3186785080953625
10,1.900183025769527,1.7109339149004816,2.0879850114660483,1.202903e6,29.21216912,369.0,1.7738176837329473
11,0.00376149438067382,0.00010140078662210714,0.014776905293749937,764237.0,18.285734974,0.0,0.003137698261467833
1,NaN,NaN,NaN,0.0,0.0,1.0,3.947931540626164
2,1.5855325096385244,0.04852949823579161,5.767812273545131,1835.0,0.140487021,0.0,4.131773098352971
3,6.049532370905231,2.131919659696279,12.77872230360173,28571.0,0.387478973,4.0,3.7977446442177785
4,7.050371320479244,3.910176224869645,11.285046921049386,98549.0,1.844432264,15.0,7.3287532894930445
5,6.312626739163422,4.658000821185717,8.389440553771207,257394.0,4.497125863,48.0,5.310695170147119
6,5.635861307524042,4.750612260738191,6.576246596801399,586069.0,10.576848388,141.0,5.8560236604700675
7,1.7803550587601666,1.4661156332143008,2.137781705198488,372044.0,7.68696818,113.0,1.5257190293528402
8,2.6236687437624373,2.3152654564003416,2.9571431055913107,912392.0,20.270353018,267.0,2.5263333875340335
9,4.5660838811947535,4.24994678251028,4.886689053163175,3.113718e6,71.634065678,846.0,4.3186785080953625
10,1.7891016004764542,1.6622345947535335,1.918502395214023,2.308664e6,56.472192936,707.0,1.7738176837329473
11,0.0036261080080051186,0.0004408342180760218,0.010172376675360134,1.561243e6,37.830354293,1.0,0.003137698261467833
1,NaN,NaN,NaN,0.0,0.0,2.0,3.947931540626164
2,1.1283303122739008,0.02444633284120508,4.550806702320897,2724.0,0.098179697,0.0,4.131773098352971
3,7.291927855673451,3.418608566421013,13.045316476631562,79091.0,1.433154045,9.0,3.7977446442177785
4,5.227170682926168,3.2260013033186223,7.822250310487811,81434.0,1.242697052,20.0,7.3287532894930445
5,5.870289413340326,4.587499966014158,7.264436012797255,312321.0,5.476588514,68.0,5.310695170147119
6,6.877034619326917,5.991351664641421,7.789805934455962,1.522409e6,27.832270149,262.0,5.8560236604700675
7,1.532902010899631,1.3195733354056698,1.7712761144636553,620094.0,12.696273927,164.0,1.5257190293528402
8,2.5033493679802015,2.263116095498162,2.73315604256668,1.388145e6,30.532789109,419.0,2.5263333875340335
9,4.07810167068906,3.848107545126617,4.309888755871481,4.003552e6,92.079146598,1174.0,4.3186785080953625
10,1.8232991391129303,1.7111410079649143,1.927908822970679,3.555618e6,87.270581743,1052.0,1.7738176837329473
11,0.002570165143181197,0.00026479912417090736,0.007217718653225963,2.17907e6,52.762690373,1.0,0.003137698261467833
1,NaN,NaN,NaN,0.0,0.0,2.0,3.947931540626164
2,2.054430329339803,0.20211147929215156,5.660326088842654,4936.0,0.123584547,1.0,4.131773098352971
3,5.650967726484681,2.476941317689687,10.233534689634707,40471.0,0.621322809,8.0,3.7977446442177785
4,7.877252884058196,5.441878490477697,10.795010226087575,262801.0,4.308552816,36.0,7.3287532894930445
5,6.36973707980212,5.294890287789776,7.621768116295987,594638.0,10.291895593,112.0,5.310695170147119
6,5.395640836953553,4.836900793792901,5.980861996944173,1.241273e6,22.544916412,309.0,5.8560236604700675
7,1.6188659375708523,1.4068463634256652,1.8408232182437412,761997.0,15.711869971,228.0,1.5257190293528402
8,2.4739968106136576,2.275040964683232,2.6774858972711626,1.691343e6,37.574045679,539.0,2.5263333875340335
9,4.259959931170781,4.040832364163364,4.475415179713974,5.511052e6,125.825457909,1607.0,4.3186785080953625
10,1.8467352321077537,1.7479152362541877,1.9424068101310616,4.761721e6,117.33276872,1431.0,1.7738176837329473
11,0.0037616378859542826,0.0010132815560887473,0.008480044553724907,3.200184e6,77.974279921,3.0,0.003137698261467833
