week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,8.437998058060204
2,1.6777438079547147,0.03715371805295852,6.6816298700075585,1930.0,1.138886334,0.0,6.254263133275743
3,6.123554476851906,1.8449767135954334,12.545446675282127,27155.0,0.285632543,4.0,10.9108655218419
4,1.1746784141226128,0.12048362641088237,3.555638845730606,6508.0,0.378982676,1.0,1.6701751657127426
5,0.5129830475213661,0.012523939638412182,1.9151058129317586,5747.0,0.117891644,0.0,1.0320428161234287
6,1.8966733999309213,0.3955803906205787,4.537831215838062,8801.0,0.137344331,2.0,2.8583980759132066
7,2.9463184256489527,0.9910728073374988,5.8962823337253205,14482.0,0.289475698,4.0,2.0985050922873634
8,3.273379774622718,1.4874726823459592,5.777298718946494,27486.0,0.527628336,8.0,2.69206305732435
9,2.0729639733993506,0.9685933032234922,3.6237694360215316,30287.0,0.816099033,9.0,2.186982795590396
10,0.45689853447382045,0.10794129514360967,1.057251367305896,22185.0,0.474078904,2.0,0.5733032981351701
11,3.3551694137988024,2.130511537308713,4.9078978452274455,74577.0,1.670953713,22.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,1.0,8.437998058060204
2,3.0385126315209914,0.39726322337405634,9.09014724410395,4532.0,0.09636675,1.0,6.254263133275743
3,5.995425426855214,2.320312689990604,11.485630645371955,37802.0,0.478355281,6.0,10.9108655218419
4,1.1636109973054072,0.23405400883250685,2.7820490702883838,10852.0,0.170117205,2.0,1.6701751657127426
5,1.2014111161218268,0.3062436393582621,2.753420201981323,13830.0,0.215829513,3.0,1.0320428161234287
6,3.204115551844921,1.5829588323950876,5.236161271391083,33978.0,0.532003337,11.0,2.8583980759132066
7,1.5403447562715087,0.7198502479884447,2.6741361542706508,29849.0,0.544724061,8.0,2.0985050922873634
8,2.6884255620327786,1.7284449336880716,3.921699404480809,68012.0,1.343024638,21.0,2.69206305732435
9,1.6921752058404724,1.0609377121902681,2.4784408292205917,71546.0,1.556699318,20.0,2.186982795590396
10,0.37716962163891227,0.13804207281469377,0.7355129539172021,51115.0,1.261819568,5.0,0.5733032981351701
11,2.7481197927864005,1.9549072493541189,3.6112099511016638,129509.0,2.652514188,42.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,1.0,8.437998058060204
2,1.6464143586147901,0.03779955578592582,6.010967551946418,1770.0,0.072509259,0.0,6.254263133275743
3,7.556625096526244,3.0697477230306607,14.707220153679737,68584.0,1.131804175,6.0,10.9108655218419
4,1.3083151353066385,0.2627091623361968,3.1533712834959506,9794.0,0.134416285,2.0,1.6701751657127426
5,1.6351698039771037,0.5087777331555584,3.540369527166984,16421.0,0.266319324,4.0,1.0320428161234287
6,3.120714689727893,1.6451926192115263,4.977865158729019,38629.0,0.605723417,11.0,2.8583980759132066
7,2.2019563481988054,1.1888575717503649,3.521007745357054,42682.0,0.767697244,13.0,2.0985050922873634
8,2.507230609364857,1.60469208007657,3.606580325293866,77354.0,1.613290954,24.0,2.69206305732435
9,1.7060282274913643,1.1369682111564463,2.3836826654954826,91244.0,1.839746337,25.0,2.186982795590396
10,0.46259101358681326,0.21397197482206287,0.7976660466515503,65610.0,1.396190065,8.0,0.5733032981351701
11,3.401915471055068,2.66499864274024,4.213418890919976,225547.0,4.414963837,69.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,2.0,8.437998058060204
2,2.0507797517293946,0.21935341263743605,5.9020926600349926,4565.0,0.105959961,1.0,6.254263133275743
3,5.057344063817102,2.09740136812156,9.370626648469626,32671.0,0.429992276,7.0,10.9108655218419
4,0.9313871003068587,0.1817287681931182,2.3183470692279045,12481.0,0.168889764,2.0,1.6701751657127426
5,1.7929481521318527,0.8027575643876866,3.2986738534159152,21698.0,0.32037173,6.0,1.0320428161234287
6,4.487623732619869,2.8792067068751654,6.603162356670545,95011.0,1.560486139,23.0,2.8583980759132066
7,2.012508613414252,1.2473559710516229,2.910156778314069,70988.0,1.512150136,21.0,2.0985050922873634
8,2.2551146196154055,1.6283790552120638,3.007340091965166,114626.0,2.080953822,38.0,2.69206305732435
9,1.628612150718415,1.1633133543998384,2.171420018086751,141455.0,3.201006021,40.0,2.186982795590396
10,0.5101245724161424,0.29433616861233153,0.8155859601631422,111101.0,2.352625359,15.0,0.5733032981351701
11,2.991409045600352,2.4338157586336875,3.618363793852295,306419.0,6.309172475,97.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,1.0,8.437998058060204
2,5.296816728622001,1.4421401266788625,12.10474053315909,19052.0,0.244277309,3.0,6.254263133275743
3,7.1486108775363855,3.8970547217962825,11.785043390730056,87805.0,1.112409253,13.0,10.9108655218419
4,0.5893138169134633,0.10637156512611107,1.422132043759179,17799.0,0.263469657,2.0,1.6701751657127426
5,1.6243332301321007,0.8428745632423311,2.7229123579731933,32731.0,0.509333383,9.0,1.0320428161234287
6,3.2398856181534303,2.0150656072877666,4.696416467372716,80880.0,1.328979572,24.0,2.8583980759132066
7,1.762193758902915,1.0918895965697482,2.589986410962388,71451.0,1.421739716,22.0,2.0985050922873634
8,2.2800828047628605,1.676697115024712,3.044011840402447,137594.0,3.149508396,42.0,2.69206305732435
9,2.2900103595056054,1.7584698829194567,2.864375627161451,206017.0,4.215750679,64.0,2.186982795590396
10,0.4768943236748667,0.2900295504690548,0.733647840132985,143609.0,3.423111443,18.0,0.5733032981351701
11,2.4998967353326074,2.0525710926874168,2.9991138860673137,325087.0,6.652055237,105.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,2.0,8.437998058060204
2,1.0571509453086558,0.035801659431319244,4.125997746255861,2658.0,0.097253495,0.0,6.254263133275743
3,8.452696859272612,4.2087379259700235,14.499248609145504,124849.0,1.647498218,11.0,10.9108655218419
4,1.4679905584678399,0.5490201548093163,2.823912166809822,19333.0,0.257349707,5.0,1.6701751657127426
5,1.5518572635845267,0.7170205305568638,2.6615969650089553,30472.0,0.778920945,8.0,1.0320428161234287
6,4.083704045949405,2.807534478116481,5.7507317781380225,109318.0,1.910209713,32.0,2.8583980759132066
7,2.1482309980175693,1.4980735810795787,3.001412812536258,106252.0,2.212542758,33.0,2.0985050922873634
8,2.158113206087513,1.6158762083568734,2.774721434625368,173954.0,3.186128261,53.0,2.69206305732435
9,1.7352099368316345,1.3309947424283348,2.171648165838716,213062.0,4.513197695,62.0,2.186982795590396
10,0.732308369484126,0.5043880117535681,0.9862101571818386,187514.0,3.968180333,33.0,0.5733032981351701
11,2.6310875396798177,2.1948631476150853,3.1217489254249426,438781.0,8.964516069,134.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,3.0,8.437998058060204
2,3.0175826735367335,0.8485142719756412,6.8523483142053525,10213.0,0.163945965,3.0,6.254263133275743
3,6.742084642328019,4.014839242975028,10.284869965050197,111230.0,1.411900232,18.0,10.9108655218419
4,0.7027816281969035,0.24375989456053823,1.4656969020038135,27664.0,0.413953742,4.0,1.6701751657127426
5,1.2617401052881454,0.6321426337247966,2.077290231066282,41538.0,0.592786869,10.0,1.0320428161234287
6,3.457319677112495,2.4347800616793367,4.639456216180003,115638.0,2.134706096,34.0,2.8583980759132066
7,2.0480130808689103,1.3979538889762042,2.756212823311022,111925.0,1.899913193,35.0,2.0985050922873634
8,2.2737806737763586,1.7527846282612092,2.8917559345731862,186970.0,3.828864827,61.0,2.69206305732435
9,1.911638555637751,1.504710249561789,2.3637053792451397,236321.0,4.333877592,77.0,2.186982795590396
10,0.6097756341785517,0.4206279667919137,0.8305639517366927,203716.0,4.119228153,32.0,0.5733032981351701
11,2.9837331921510097,2.571339795253425,3.464172907842896,585364.0,11.596710663,177.0,2.3987889862243934
1,NaN,NaN,NaN,0.0,0.0,3.0,8.437998058060204
2,2.316893594476221,0.5044607964407528,5.4538619373030475,7866.0,0.196957529,2.0,6.254263133275743
3,7.509851681262917,4.422133091267349,11.205622309536453,149212.0,2.03056868,19.0,10.9108655218419
4,0.9877990934799052,0.40215975929436526,1.8036216765121555,30097.0,0.379370359,6.0,1.6701751657127426
5,0.7862983716185309,0.3152119408551432,1.5266641692359746,34373.0,0.511498184,6.0,1.0320428161234287
6,4.140077890789938,2.899709095440792,5.623246026841397,150243.0,2.721515771,41.0,2.8583980759132066
7,2.2870383541381387,1.6897568924158168,3.0007108143036554,132131.0,2.200345479,43.0,2.0985050922873634
8,2.1932037680222862,1.7422692399752466,2.720691893949663,223481.0,4.233592946,68.0,2.69206305732435
9,1.9539477232163487,1.5537062042687368,2.389449239353499,293132.0,6.060244675,91.0,2.186982795590396
