week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,3.3465512875577685
2,4.240762169824838,0.85390309083374,11.3472986215625,9651.0,1.510943945,2.0,3.438907883333296
3,0.8179647622523993,0.021915327220296276,3.1850120071201022,3683.0,0.104953228,0.0,1.6641832477170664
4,4.900951562743936,1.9637122411797783,9.065239374303172,28095.0,0.44774331,6.0,8.585121904168052
5,5.221134356468195,3.0049630090524526,8.301729315546499,69252.0,1.062017462,16.0,4.704038423913256
6,8.546633168796506,6.766386739338999,10.563313071493386,747388.0,16.138089906,88.0,9.9773834420539
7,11.982794045188752,10.890342207029512,13.067296173897189,1.2544013e7,253.315881667,623.0,12.674974282013249
8,2.151678248834071,1.9521968124822617,2.3596156250573523,1.447348e6,31.382452044,474.0,2.3732691299797724
9,0.8205470239728815,0.7286955152439708,0.9129315228422753,1.493686e6,36.093033204,302.0,0.8986224812283348
10,3.57445677771072,3.407576395534708,3.7408589001614425,5.362e6,131.262182157,1642.0,3.5499240943072126
11,3.4783227942624895,3.35673238619774,3.602715138595094,9.620861e6,229.481458195,3026.0,3.547266255394594
1,NaN,NaN,NaN,0.0,0.0,1.0,3.3465512875577685
2,1.6772736334194318,0.04153780283792793,5.971517377993509,1910.0,0.080070632,0.0,3.438907883333296
3,4.069508548904312,0.8032810723066047,9.526725825503883,9482.0,0.137842224,2.0,1.6641832477170664
4,7.610556987993292,3.7682897232112067,13.092930334136678,97493.0,1.66234119,11.0,8.585121904168052
5,3.398482166551556,1.9334643392929107,5.137622642064812,48086.0,1.001951108,15.0,4.704038423913256
6,10.837357029315323,9.109591417181996,12.8958038775237,2.246853e6,46.575322401,152.0,9.9773834420539
7,13.630112192987006,12.7117888372948,14.58767609855609,3.6612367e7,762.010985292,1187.0,12.674974282013249
8,2.396819341027111,2.2401585479356037,2.5512240363954013,3.026179e6,68.936131031,990.0,2.3732691299797724
9,0.8568079606989649,0.7931234247285835,0.9256746863898302,2.851645e6,68.371867191,622.0,0.8986224812283348
10,3.5464007721854727,3.4232232181115334,3.6729748844442813,1.1245757e7,289.531120822,3274.0,3.5499240943072126
11,3.488637066658992,3.397996089331444,3.5812848188919912,1.8876629e7,486.945802109,6100.0,3.547266255394594
1,NaN,NaN,NaN,0.0,0.0,1.0,3.3465512875577685
2,4.212652075650181,0.8689706367493761,10.852107932299228,9895.0,0.260413687,2.0,3.438907883333296
3,3.006135496036423,0.7805427393109651,6.610106216936406,11150.0,0.181713514,3.0,1.6641832477170664
4,8.279929373477028,5.241307544795024,12.01106054870956,207256.0,4.207642109,23.0,8.585121904168052
5,3.6518017468987196,2.5558200143186856,5.0610490151260095,109103.0,2.198907805,34.0,4.704038423913256
6,8.575395505607622,7.476282075439941,9.897570288896292,2.027218e6,41.902654983,233.0,9.9773834420539
7,12.979332877305184,12.284121448025923,13.68194212639422,4.5840709e7,993.636651315,1831.0,12.674974282013249
8,2.32417955898656,2.2091099875482563,2.4408225440652114,4.531771e6,111.248762674,1488.0,2.3732691299797724
9,0.8816225197851382,0.8244601136233296,0.938340406400689,4.824073e6,116.066138854,978.0,0.8986224812283348
10,3.4938809356876015,3.3971347877931866,3.58772727566188,1.6052366e7,389.242257678,4918.0,3.5499240943072126
11,3.483306468984934,3.4149231957765807,3.5527647112463887,2.8710827e7,720.468462563,9226.0,3.547266255394594
1,NaN,NaN,NaN,0.0,0.0,2.0,3.3465512875577685
2,2.9614012570250714,0.4894370935037722,7.601766642269538,7997.0,0.157897665,2.0,3.438907883333296
3,1.3235619543145642,0.16538277638253157,3.6848720082160953,6483.0,0.175830548,1.0,1.6641832477170664
