week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,6.812074694626893
2,2.984056885195423,0.3666733368749204,7.844172925738074,4683.0,1.128963069,1.0,3.2467277948457935
3,5.22923761198397,1.8313146723605265,10.470775881352907,26208.0,0.382739793,5.0,7.692910632019346
4,5.730028805245994,3.3750775791205547,8.536943032301327,78722.0,1.076094826,16.0,5.700018737658329
5,0.5773674189651671,0.15806607686072796,1.241124090606606,23776.0,0.400062397,3.0,0.6225019932868998
6,1.5224006098861285,0.7822390673739892,2.514943099562298,40128.0,0.636453845,11.0,2.1834579754485217
7,0.5956252699558685,0.1729174858906265,1.2296842994290051,31522.0,0.638479042,4.0,0.8222544756682321
8,1.0444104139783748,0.44631144033181475,1.8788963058374695,32869.0,0.717770274,7.0,0.5852131862030225
9,5.2226702473710125,3.7778709880263746,6.868232489119374,198668.0,4.90522612,46.0,4.3930702620204745
10,1.4726614357180858,0.9406857088732717,2.0697499934894963,101060.0,2.417384638,27.0,1.534279639207989
11,4.046042817880581,3.333095144300413,4.8054186183959535,437778.0,9.600532172,124.0,3.83893313998379
1,NaN,NaN,NaN,0.0,0.0,2.0,6.812074694626893
2,2.9642211453945992,0.6446329279564832,7.012175872005507,7621.0,0.127060997,2.0,3.2467277948457935
3,2.4069636673266674,0.7125400763803978,5.308773683506721,11460.0,0.157702455,3.0,7.692910632019346
4,9.42669841823683,6.347064092376893,13.184818588873892,362851.0,5.230723438,32.0,5.700018737658329
5,0.6399005732911519,0.24240673091878412,1.1840225106655484,41175.0,0.653498445,6.0,0.6225019932868998
6,2.3427293426786298,1.598607063254835,3.1403785349927755,112048.0,2.207723471,34.0,2.1834579754485217
7,0.5644685237984716,0.2777015338308969,0.9179986213549601,69295.0,1.286223171,10.0,0.8222544756682321
8,0.5395361787246755,0.22951369447780232,0.9169564784599749,66048.0,1.447214517,9.0,0.5852131862030225
9,5.0594235810802815,4.12285999385646,6.128914027247861,418120.0,9.093977345,97.0,4.3930702620204745
10,1.445632023925714,1.0891559196667775,1.8681172524815874,211790.0,5.159242039,56.0,1.534279639207989
11,3.529596961286845,3.039647016631922,4.049299528600061,715588.0,16.40928496,217.0,3.83893313998379
1,NaN,NaN,NaN,0.0,0.0,1.0,6.812074694626893
2,2.839343910560188,0.3429273726530723,7.830522566719212,4553.0,0.104272554,1.0,3.2467277948457935
3,8.782970368624227,4.523994840388449,14.529210383882164,137725.0,1.845987864,11.0,7.692910632019346
