week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,6.567891651100528
2,1.7670478340035576,0.04918246416830928,6.269771525414626,1854.0,1.481353039,0.0,4.381863987035736
3,4.050429539154298,0.7685380109680171,9.738153430778958,10061.0,0.162442764,2.0,10.29729772280787
4,1.7708482436461848,0.23166953811449092,4.893593129633226,5048.0,0.168162342,1.0,0.7648852313637227
5,7.906499957282548,4.425870753375478,12.266564177073947,150119.0,3.038520083,15.0,3.8652054088172694
6,5.003230030886783,3.443199528944258,7.004275960619558,128638.0,2.72457876,32.0,3.991365971178855
7,0.2725556638698651,0.0894561887555826,0.5912405629768789,47107.0,1.901787802,3.0,0.06306998138698486
8,1.2360033541514075,0.7163273444100192,1.8646987396570351,72086.0,1.873365043,18.0,1.2410490179488043
9,2.4694598334409474,1.764892030908197,3.2489752604729927,131391.0,3.476960566,40.0,2.350775957319287
10,0.9167683279913083,0.5654995234159998,1.3540842227410217,96622.0,2.853029666,20.0,0.9750430969942723
11,1.579095281570608,1.1339064001408217,2.09652884960541,146124.0,4.46679859,40.0,1.7709328547539518
1,NaN,NaN,NaN,0.0,0.0,1.0,6.567891651100528
2,3.008340981681322,0.4135309513256176,8.530684462995955,4791.0,0.109304085,1.0,4.381863987035736
3,12.262066751745088,7.141388441199512,19.805941944175512,698155.0,11.976073844,19.0,10.29729772280787
4,1.260596944896285,0.5380555265127999,2.2623541387722024,29127.0,0.558729945,7.0,0.7648852313637227
5,2.8586292191828186,1.8942015154625904,4.040367844596836,85957.0,1.863459377,28.0,3.8652054088172694
6,3.527093424412016,2.7507673775201105,4.469208237004566,199482.0,4.02617675,61.0,3.991365971178855
7,0.1319918509790819,0.036598102801805886,0.2749379997641074,89289.0,1.657585313,3.0,0.06306998138698486
8,1.3028916717163515,0.911937582368475,1.7399467494597718,146921.0,3.326405638,37.0,1.2410490179488043
9,2.5498495898157474,2.03328544151665,3.1219223163565744,245825.0,7.509152345,79.0,2.350775957319287
10,0.8518637544836295,0.6006395263275263,1.144862855569985,189593.0,5.424914116,37.0,0.9750430969942723
11,1.7198289834876372,1.3720485601378887,2.0957481184252797,285334.0,7.333308984,86.0,1.7709328547539518
1,NaN,NaN,NaN,0.0,0.0,3.0,6.567891651100528
2,3.0256370550650327,0.8072712379388846,6.976000136019473,10768.0,0.256188242,3.0,4.381863987035736
3,4.392568781865804,2.1463750534887955,7.5151207980234735,38761.0,0.552688713,10.0,10.29729772280787
4,1.2284771790780091,0.4603952894618067,2.432200915731906,22088.0,0.3778771,5.0,0.7648852313637227
5,5.430587784773478,3.8710623973584815,7.186381486575975,181561.0,3.725791431,41.0,3.8652054088172694
6,4.364572261704056,3.467258496125508,5.387616442750654,288086.0,5.863999101,85.0,3.991365971178855
