week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,17.111574137966155
2,4.353851691090583,0.8300985277453659,11.19759021476685,9929.0,1.118541211,2.0,2.590374905734267
3,1.6401058129972017,0.23611780223974474,4.445445155117503,5608.0,0.116704423,1.0,1.7859019918432302
4,1.3349037963276773,0.16496516633155472,3.8777782481052268,5903.0,0.079879914,1.0,0.8939063096164956
5,0.7086921002791161,0.013683072642202415,2.631830314999885,4248.0,0.104484904,0.0,0.6974123086304871
6,4.420219162871037,1.7968714825096552,8.363665941921212,21201.0,0.311912602,5.0,2.9827423455059616
7,0.4601339313958278,0.010004714308744668,1.5761645539950115,6188.0,0.137757562,0.0,0.7835128911106639
8,6.441488468792075,3.8284708199662365,9.763215994384508,115433.0,2.550408184,18.0,8.293137677926516
9,6.041762938352686,4.483923833365125,7.821550096439447,245631.0,4.730758578,51.0,7.013734887407284
10,2.753998885855867,2.1208101056158375,3.509397984868662,197713.0,4.290262871,64.0,2.66527424328524
11,4.1514739190509,3.5800545692868737,4.775184121746179,684304.0,14.784517463,196.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,1.0,17.111574137966155
2,2.9747413817977773,0.3490573010829855,8.565901757297992,4554.0,0.102466411,1.0,2.590374905734267
3,3.7910959133177435,0.998782379376485,8.17064567557023,12239.0,0.174169786,3.0,1.7859019918432302
4,0.5917916171240793,0.016392705125003713,2.1525201979826436,4915.0,0.106047242,0.0,0.8939063096164956
5,1.7332967370440338,0.3456391727163366,4.433083069051989,8267.0,0.128270314,2.0,0.6974123086304871
6,2.1958389478451927,0.5849107833634769,4.785386151262238,12195.0,0.215971224,3.0,2.9827423455059616
7,1.775781671141572,0.4799264234807708,3.9444460307174563,12387.0,0.240771358,3.0,0.7835128911106639
8,7.817848680548831,5.217524690330451,11.167542147338182,234879.0,4.932445914,30.0,8.293137677926516
9,7.574697511012916,6.165994594055289,9.105836211589455,748537.0,15.673448668,111.0,7.013734887407284
10,2.7994780809398647,2.3420160596152813,3.2778130995895807,401407.0,8.93487327,131.0,2.66527424328524
11,4.314064230129928,3.882635838080505,4.750485086390979,1.492444e6,31.499935156,426.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,3.0,17.111574137966155
2,4.884218386566655,1.902840311344054,9.614250866451442,26049.0,0.395508079,6.0,2.590374905734267
3,2.1478631536330584,0.8577959201530169,4.001277066140918,20274.0,0.26548119,6.0,1.7859019918432302
4,0.44027848626442867,0.05798675262863187,1.2434542396101917,14766.0,0.507469414,1.0,0.8939063096164956
5,0.7453344688969475,0.15330832873803243,1.8967431633089307,15189.0,0.250098357,2.0,0.6974123086304871
6,2.0106241130476468,0.7944052383232307,3.898914034027021,20619.0,0.350143138,6.0,2.9827423455059616
7,1.7202047678322492,0.6594871771265931,3.1518891302533167,22826.0,0.42885067,6.0,0.7835128911106639
8,7.07311424101256,5.166374449709396,9.32016294449245,289060.0,6.15833809,47.0,8.293137677926516
9,7.292695705217073,6.174956834983319,8.447114604351645,1.029736e6,21.432774604,171.0,7.013734887407284
10,2.6482078258215815,2.287678440386828,3.0287582124054624,613484.0,13.718297811,193.0,2.66527424328524
11,3.93226029379707,3.5946133217546112,4.265356268517038,1.85558e6,40.008964217,578.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,2.0,17.111574137966155
2,3.8445342243356255,1.0215210166883721,8.250667239698778,11599.0,0.247346566,3.0,2.590374905734267
3,2.120633953840597,0.5305901361623141,4.741267321537742,11413.0,0.153939546,3.0,1.7859019918432302
4,0.7585820551140036,0.0815438992935148,2.1440681713864804,8819.0,0.134988997,1.0,0.8939063096164956
5,1.6107000981068473,0.43812078230552615,3.5294710567846104,12187.0,0.495002142,3.0,0.6974123086304871
6,3.9616193137864757,1.9858803966227494,6.571475421955434,39924.0,0.677225127,11.0,2.9827423455059616
7,0.9442029937404628,0.31846638047937587,1.9467188242757416,20815.0,0.403141404,4.0,0.7835128911106639
8,9.18874712788145,7.290365356544125,11.371834845371266,881215.0,17.772656369,84.0,8.293137677926516
9,6.295357545166743,5.449372691827335,7.203985542630041,1.101001e6,22.207962031,229.0,7.013734887407284
10,2.516945977199091,2.2235005935028433,2.831757568426716,833354.0,18.178565978,262.0,2.66527424328524
11,4.063064491772255,3.7821739220400716,4.3370986110671765,2.712224e6,57.371607899,829.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,4.0,17.111574137966155
2,2.964570358440211,0.9234908103673833,6.2378686339667375,14117.0,0.228175442,4.0,2.590374905734267
3,1.7426207955597688,0.5601082477252662,3.6033248365668276,16201.0,0.217690718,4.0,1.7859019918432302
4,1.1197289047177394,0.25814084178522834,2.39262821922552,14526.0,0.504337247,3.0,0.8939063096164956
5,0.80642621677718,0.16581277278177997,1.91704340437261,14344.0,0.241926456,2.0,0.6974123086304871
6,3.4254493650089315,1.8764263040003923,5.338796312874976,41123.0,0.678166556,12.0,2.9827423455059616
7,1.6466104200702998,0.7749915941928569,2.943529796189053,33270.0,0.696483406,9.0,0.7835128911106639
8,8.519104531341956,6.7821954934624,10.387679710269431,885029.0,18.159556399,98.0,8.293137677926516
9,6.404915746770391,5.669480382463701,7.178784408993089,1.473566e6,29.943532285,284.0,7.013734887407284
10,2.5816354617809423,2.307803289477992,2.8883243809099692,1.020846e6,21.574749197,330.0,2.66527424328524
11,3.974151852985027,3.721894823263787,4.2410132757310315,3.290388e6,69.579425501,1004.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,2.0,17.111574137966155
2,5.435019300641198,2.0286824597007302,10.77420518650576,25374.0,0.380343544,5.0,2.590374905734267
3,3.043022393882499,1.3165752728042412,5.58094939802841,23072.0,0.299553777,7.0,1.7859019918432302
4,0.9003671065442864,0.22408915934344284,1.9482154827511269,17342.0,0.573463955,3.0,0.8939063096164956
5,0.6217897341664094,0.121516886671373,1.5274721752746125,16766.0,0.277256008,2.0,0.6974123086304871
6,2.1051276352712804,0.9438747422524711,3.7726723471352153,28216.0,0.452431226,8.0,2.9827423455059616
7,2.070614738881272,1.018418989377472,3.417937526426146,33653.0,0.636945678,10.0,0.7835128911106639
8,10.104508491919317,8.216672833024102,12.197220603310626,1.362741e6,27.525870777,111.0,8.293137677926516
9,7.17366762282489,6.4194026098856805,7.9989855112128865,2.102822e6,43.287567334,354.0,7.013734887407284
10,2.6235974455926123,2.3697192748760454,2.8759829334202767,1.172737e6,25.35221043,405.0,2.66527424328524
11,3.8921451560360545,3.673846491083033,4.107586149983328,3.887883e6,82.909114835,1201.0,3.9390766914330877
1,NaN,NaN,NaN,0.0,0.0,4.0,17.111574137966155
2,3.9499570533596358,1.5564880435646298,8.077925911834251,22502.0,0.425011341,6.0,2.590374905734267
