week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,2.3181559888343983
2,4.242766828802927,0.9237517882270321,10.538517048876724,9749.0,1.06567374,2.0,10.653281087758101
3,0.8425665864100973,0.02393987306461436,3.178931790137,3703.0,0.096361091,0.0,1.7833228891496988
4,3.040182313365449,0.8705832055644969,6.5993705176159665,10716.0,0.157132999,3.0,4.704851407677355
5,2.683229003644138,0.8390563897338523,5.517206350014613,14310.0,0.221842389,4.0,3.992533541434296
6,3.2880477054920925,1.422091982298312,5.447950297455687,29473.0,0.384318566,9.0,2.4417564582870837
7,0.5993365748982795,0.13804353924281262,1.4027366699108774,17126.0,0.281385887,2.0,0.6360121922875983
8,8.961438237164783,6.936447773145254,11.440157484100908,695661.0,12.468145618,68.0,8.79830451372932
9,1.1155201639153787,0.7361182605861356,1.5676417966191254,108126.0,2.107259221,25.0,1.436631588061377
10,0.9334272376601751,0.6503978505140154,1.281249283980627,135362.0,3.069613341,29.0,0.8546472696888436
11,2.1302656030715044,1.6825302487081129,2.6577239819367118,231274.0,4.453961278,73.0,2.411190965870008
1,NaN,NaN,NaN,0.0,0.0,1.0,2.3181559888343983
2,4.160359841785362,0.8121813715409915,9.803341582015868,10212.0,0.201085404,2.0,10.653281087758101
3,0.8728154036150303,0.023742220719159608,3.333511781497199,3460.0,0.059179031,0.0,1.7833228891496988
4,4.333715906112874,1.7180669284657806,8.739567674677158,20992.0,0.264561949,5.0,4.704851407677355
5,4.347170611709892,2.1612323717317845,7.267431249078202,39524.0,0.827133946,11.0,3.992533541434296
6,2.8504368377757197,1.668107244843743,4.408065489711622,52342.0,1.033059607,16.0,2.4417564582870837
7,0.6364151184364197,0.22601961316439295,1.2068135100912731,33779.0,0.570712679,5.0,0.6360121922875983
8,8.121944193136343,6.613464369713558,9.628874972173172,936890.0,17.286287645,118.0,8.79830451372932
9,1.2394815752417991,0.9191890484831358,1.6009119907808211,189470.0,3.79986125,50.0,1.436631588061377
10,1.0319700863155992,0.8063208133607201,1.3256275119820735,269896.0,5.455444931,59.0,0.8546472696888436
11,2.2224190519892537,1.8633126520266765,2.5996567300160898,466515.0,8.87757168,145.0,2.411190965870008
1,NaN,NaN,NaN,0.0,0.0,1.0,2.3181559888343983
2,8.045425416597329,2.998004933598142,15.483537407493523,84595.0,1.22441079,6.0,10.653281087758101
3,2.0496856223822695,0.621869128062563,4.194521793126608,13647.0,0.195989863,4.0,1.7833228891496988
4,1.085565821299889,0.306014173942549,2.312827261878606,15662.0,0.20874315,3.0,4.704851407677355
5,3.7116025956972147,2.166917901298252,5.751814873157489,56499.0,0.80660399,16.0,3.992533541434296
6,2.673624645308486,1.677156264835221,3.902371515326032,65799.0,1.044155394,21.0,2.4417564582870837
7,0.550102597665947,0.20544200307795665,1.023223481226003,45961.0,1.053002481,6.0,0.6360121922875983
8,8.460688870839634,7.113241407459982,9.837453957557125,1.449861e6,25.506187785,163.0,8.79830451372932
9,1.3056466821855015,1.008951670293316,1.6326707970654415,265470.0,4.82315892,73.0,1.436631588061377
10,0.9273211908041554,0.7180585393145402,1.1329466575927885,344316.0,7.175616155,74.0,0.8546472696888436
11,2.454375025799545,2.137143219471377,2.7817274328666,704594.0,13.545139885,222.0,2.411190965870008
1,NaN,NaN,NaN,0.0,0.0,1.0,2.3181559888343983
2,3.083555322683165,0.4092808128831288,9.10180464518696,4637.0,0.096113187,1.0,10.653281087758101
3,6.703773854953218,2.8683750821744685,12.631493383080354,50073.0,0.604431872,7.0,1.7833228891496988
4,1.687801830996885,0.5216492013860983,3.393815701507778,14581.0,0.218101354,4.0,4.704851407677355
5,5.2356494056563445,3.4562395946766853,7.454734780277377,119656.0,1.802438423,26.0,3.992533541434296
6,1.8524240820937445,1.1372718569584106,2.7282471615693646,67055.0,1.28875686,20.0,2.4417564582870837
7,0.61784621467652,0.30441532283048,1.0283871493432064,61989.0,1.268423952,9.0,0.6360121922875983
