week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,27.227506672615036
2,4.292756217770924,0.8856070194373175,10.697788211871297,9581.0,1.551561242,2.0,4.194616680303103
3,2.299767470228819,0.4705928474404445,5.416377304756258,7996.0,0.154866786,2.0,0.9593349087722709
4,2.1218024722696636,0.5862782449752185,4.714428888585907,11492.0,0.186320091,3.0,2.6935981079158036
5,7.270422506900734,4.532603379185123,10.639464034047823,160282.0,2.690829493,23.0,8.861730900048109
6,0.7057321692287266,0.2729512708334322,1.3942916844984683,31586.0,0.561417449,5.0,0.6607531647119769
7,1.8581705294116515,1.1609714952619263,2.7694794179317745,67289.0,1.938014055,20.0,2.7640446314658065
8,3.2021192933875766,2.340233322975085,4.14720957120375,157421.0,3.917319834,47.0,3.577729385198282
9,4.2792486868065716,3.5752730329276954,5.1064297010825594,445575.0,12.176912519,123.0,4.317251256918768
10,7.279929770918682,6.64237750835257,7.962314098147266,3.598304e6,98.185092203,572.0,7.026113141052939
11,3.5723741180800457,3.3257973736712754,3.8288077110040812,2.80935e6,74.961561138,889.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,1.0,27.227506672615036
2,6.4007132239439315,2.1123942418930053,13.663990228112626,32429.0,0.428604701,4.0,4.194616680303103
3,1.0932872773969953,0.14745711920653734,2.9712081138523048,6849.0,0.220492443,1.0,0.9593349087722709
4,3.337423184624328,1.4379960957400422,5.890214862943793,24087.0,0.366489534,7.0,2.6935981079158036
5,8.275739642053367,5.81580405437328,11.27856249326119,345741.0,6.346748415,43.0,8.861730900048109
6,0.7236215179084626,0.35440051914401893,1.194008800017509,63344.0,1.419729483,10.0,0.6607531647119769
7,2.2682170342493846,1.687055681295825,2.9275303779908812,149966.0,3.288530593,47.0,2.7640446314658065
8,3.2262472446134165,2.6433205478161343,3.950511692880024,327104.0,8.276335699,101.0,3.577729385198282
9,3.67715053216434,3.1947972604628374,4.2055475908712046,684510.0,18.124343159,223.0,4.317251256918768
10,7.53463313135034,7.0946796144050905,7.989167419033698,7.840751e6,201.411670589,1169.0,7.026113141052939
11,3.5379169165608704,3.3691013565781733,3.694389616618849,5.731478e6,153.630104037,1760.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,2.0,27.227506672615036
2,3.8877412850167405,1.0234262366662232,8.430703946233084,12394.0,0.404495462,3.0,4.194616680303103
3,2.035279047908045,0.4884656339684056,4.839765990441607,10976.0,0.339757995,3.0,0.9593349087722709
4,2.4841502798631705,1.0519930453740132,4.7499724596846935,19939.0,0.508380322,6.0,2.6935981079158036
5,9.640038412049872,7.243881403525144,12.773861839360594,673204.0,14.486665931,57.0,8.861730900048109
6,0.8178727290087056,0.48674888844264447,1.2750976891773593,79708.0,2.234844642,15.0,0.6607531647119769
7,2.8042765914572536,2.2210977447098808,3.4339094731910675,248408.0,5.968461111,79.0,2.7640446314658065
8,3.18146124515901,2.688036803085272,3.692186115799046,480803.0,12.856316906,149.0,3.577729385198282
9,4.088536799923657,3.6792092069764317,4.521570439728695,1.287904e6,30.430497637,384.0,4.317251256918768
10,6.963660244672752,6.616234362550781,7.313480946465893,9.481543e6,240.691440479,1716.0,7.026113141052939
11,3.582429815368903,3.433887200915876,3.7281639771785002,9.156902e6,230.046482424,2709.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,3.0,27.227506672615036
2,4.710255941680742,1.8745225329217756,9.095103003921537,26178.0,0.603397863,6.0,4.194616680303103
3,0.6883940617726586,0.08773593191189717,1.8639400513222524,10636.0,0.321267474,1.0,0.9593349087722709
4,1.505412649255247,0.5073725916155959,3.115943852228752,16891.0,0.499512062,4.0,2.6935981079158036
5,12.634401917270134,9.7557822394957,16.29186206554701,2.166314e6,40.900611818,77.0,8.861730900048109
6,0.4523144946666758,0.231062017373821,0.7399383403326443,82424.0,1.499359533,10.0,0.6607531647119769
7,2.84183637055356,2.3128210280154606,3.387092183541925,299743.0,6.505511267,96.0,2.7640446314658065
8,3.375154854877755,2.9307739335271314,3.88356433084103,583160.0,13.474338878,191.0,3.577729385198282
9,4.159376756196305,3.781271317113159,4.568904275986998,1.717929e6,42.025425422,485.0,4.317251256918768
10,7.261998115499838,6.955650206498329,7.588772801940634,1.4607585e7,388.104361356,2284.0,7.026113141052939
11,3.658757207827997,3.5439826002643446,3.779411215723058,1.1881594e7,314.564881725,3641.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,4.0,27.227506672615036
2,2.411475004957747,0.6351418774496915,5.206618992693551,10722.0,0.192836611,3.0,4.194616680303103
3,2.2291908556459648,0.7951619651386905,4.416292146161973,17646.0,0.261597425,5.0,0.9593349087722709
4,3.4338941030873826,1.8081101648838045,5.682452233922107,42147.0,0.805545803,13.0,2.6935981079158036
5,8.894102736768392,6.975379848091813,11.116947038722072,862571.0,14.851996738,89.0,8.861730900048109
6,0.5787322631466317,0.3482680188820082,0.8959233015631,115581.0,2.840021302,17.0,0.6607531647119769
7,3.032883839476069,2.5596818361086098,3.638858498905339,423207.0,9.444971577,132.0,2.7640446314658065
8,3.2498267653349378,2.852707014067796,3.666361240915246,799674.0,18.696534102,243.0,3.577729385198282
9,4.169503830380226,3.8464993369581504,4.490457162555783,2.271731e6,53.82087984,637.0,4.317251256918768
10,6.912018583624302,6.629914053605183,7.183161355185677,1.6229135e7,402.636817901,2795.0,7.026113141052939
11,3.6674221474844346,3.5654663075865862,3.778199152029093,1.5099356e7,370.483248065,4554.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,6.0,27.227506672615036
2,3.6894087935325333,1.744488443813865,6.636013547616277,27635.0,0.504040171,8.0,4.194616680303103
3,1.6588315058748002,0.7377767582245945,2.879475181389133,24690.0,0.535159093,7.0,0.9593349087722709
4,2.0941786257075914,1.1386782790274874,3.4051181331797142,42990.0,1.419586795,13.0,2.6935981079158036
5,8.696373014506833,7.006689856932051,10.63096784868879,1.083893e6,19.520182999,113.0,8.861730900048109
6,0.613790539618241,0.39767172261300854,0.8647659472637714,153229.0,2.965206389,23.0,0.6607531647119769
7,2.7454574647455137,2.302856072205322,3.2125583294480005,449977.0,9.631715257,148.0,2.7640446314658065
8,3.352505553845991,2.9594540724103826,3.795385097376932,982390.0,23.33151303,298.0,3.577729385198282
9,4.154323285650256,3.8678103335902345,4.458321162997195,2.728191e6,67.523716273,758.0,4.317251256918768
10,7.112696920983854,6.865269747854267,7.349730617078836,2.1579238e7,556.264874875,3469.0,7.026113141052939
11,3.5812552294480904,3.483494763138417,3.6838434818331605,1.6672145e7,427.21220636,5436.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,8.0,27.227506672615036
2,3.2110243102155778,1.596719155737742,5.590308985999732,29762.0,0.478917748,9.0,4.194616680303103
3,1.243039684198947,0.5416634956007834,2.301986720637631,24946.0,0.64349853,6.0,0.9593349087722709
4,2.3402168637883567,1.3672386650680848,3.683872334087804,52580.0,0.881785608,16.0,2.6935981079158036
5,9.271958989793186,7.7394077768282035,11.075032934168446,1.452833e6,25.205574485,137.0,8.861730900048109
6,0.615016582122107,0.4147850847344268,0.8570692911373772,177822.0,3.200256589,28.0,0.6607531647119769
7,2.7624332333361883,2.3787692799027265,3.18613458904855,590424.0,11.538268288,180.0,2.7640446314658065
8,3.1473223194002076,2.8152001194836753,3.505974531198195,1.078019e6,24.395245668,336.0,3.577729385198282
9,4.234332506328929,3.9586717037033505,4.518844616303422,2.97494e6,72.601173753,906.0,4.317251256918768
10,6.978144398021505,6.753099004888242,7.221023262797675,2.2997415e7,607.808506501,3981.0,7.026113141052939
11,3.576779179089392,3.4858097684806197,3.6699224651225055,2.0240998e7,536.726179056,6281.0,3.5786480109593395
1,NaN,NaN,NaN,0.0,0.0,8.0,27.227506672615036
2,3.5681473272917015,1.7314032878840302,6.1193722657594085,33323.0,0.501590437,10.0,4.194616680303103
3,1.361867331918147,0.5769194322560355,2.5196425492076027,28051.0,0.372371383,7.0,0.9593349087722709
4,2.1625659102077526,1.2090686319044341,3.2615243100629696,54763.0,1.142060075,16.0,2.6935981079158036
5,9.485541407469647,7.926103962397434,11.239929553507421,1.62397e6,30.782345508,150.0,8.861730900048109
