week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR
1,NaN,NaN,NaN,0.0,0.0,1.0,25.55567372903473
2,8.755458848539774,3.5413912576292765,16.270474952159454,125863.0,2.5398815,7.0,11.79147190574462
3,1.120298163931363,0.23078176893958144,2.6726240312815275,10972.0,0.164932875,2.0,3.181886051727833
4,4.682266453817241,2.8227135841010065,6.97178966805557,75874.0,1.365580008,19.0,5.084220416730245
5,2.57154188294576,1.6630432754171698,3.7304523755216654,71005.0,1.346476683,22.0,1.949254687375121
6,8.59016437168721,7.360232173972646,10.049960758627476,1.60453e6,33.039842648,181.0,8.056349996587903
7,5.76443341633589,5.191902349130932,6.349934340961505,2.058107e6,46.011370262,462.0,5.8921462707697145
8,0.5704645149656317,0.4686454293586867,0.6831519995740383,734860.0,18.996589618,112.0,0.5945791878681548
9,1.0143394574200173,0.8988315141435474,1.1478683496786655,1.051328e6,26.920134794,234.0,0.9252071361229929
10,1.9033344063475381,1.7253170591738836,2.081108263858991,1.56561e6,41.851856878,457.0,1.869927136327934
11,3.109048520964935,2.9235251430771276,3.301866287775831,3.352343e6,85.016721686,1036.0,3.0771732072488165
1,NaN,NaN,NaN,0.0,0.0,2.0,25.55567372903473
2,9.483966249728594,4.800153497045329,15.665102520012267,180337.0,2.735852185,12.0,11.79147190574462
3,2.56054756920182,1.311686405113672,4.321479579003364,35874.0,0.529521622,11.0,3.181886051727833
4,4.3937149263195865,3.1424755264874156,5.857453975929965,144606.0,2.780516644,41.0,5.084220416730245
5,2.008500240396392,1.4182292201781428,2.709303679732309,119387.0,2.357208083,39.0,1.949254687375121
6,8.406577733207099,7.465362482114092,9.352568200974302,3.010113e6,56.666894759,357.0,8.056349996587903
7,6.061396159505524,5.687005650489935,6.438913788661493,4.518753e6,98.837517187,973.0,5.8921462707697145
8,0.6253142524713307,0.5472421328119113,0.7049124810144265,1.488371e6,39.037562768,254.0,0.5945791878681548
9,0.8657406695757685,0.7915618066595848,0.9533401570303758,1.976681e6,50.82593613,417.0,0.9252071361229929
10,1.8216448691418068,1.7018813662684313,1.9458936176992716,2.995009e6,81.991536785,878.0,1.869927136327934
11,3.1670563567535464,3.026929318931269,3.302618309173701,6.592323e6,167.269325767,2058.0,3.0771732072488165
1,NaN,NaN,NaN,0.0,0.0,2.0,25.55567372903473
