week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.3909181017476044,0.032331485094108096,5.533818158968334,100001.0,1.995915048,0.0
3,1.3682323288657663,0.030003096238047717,5.468638936808605,100001.0,0.965412095,0.0
4,1.5286389643791678,0.03544749030331273,5.981307330301917,100001.0,0.955323632,0.0
5,1.1245147840083936,0.019222919214036703,5.235053198431496,100003.0,1.060553489,0.0
6,2.3290061469356353,0.20288819049039367,7.9298092658008335,149531.0,1.734758082,1.0
7,1.1909756000283815,0.027884853216330295,4.674795590194245,100001.0,1.49754934,0.0
8,1.0567236170715808,0.0236984744392731,4.185109533091241,100001.0,1.701472522,0.0
9,1.5297165780246453,0.03542705308822151,5.97571038246852,100002.0,1.709743507,0.0
10,2.071040321624625,0.04985334497388111,7.793485776405514,100001.0,2.106359681,0.0
11,2.515138977300409,0.06160557705903793,9.337391563627493,100001.0,1.963426894,0.0
