week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.3909181017476044,0.032331485094108096,5.533818158968334,100001.0,1.391011267,0.0
3,3.2087033142327286,0.5666179591484322,8.706035328273082,119944.0,0.653397905,2.0
4,1.6363539596774312,0.1809603896789389,4.945130610857827,104421.0,0.618948734,1.0
5,1.5660658378934165,0.4726978230030051,3.7650047817062693,126438.0,0.844508839,7.0
6,0.36444113226847963,0.04030047537606481,1.0853967788360226,103076.0,0.864659483,1.0
7,2.9493437118400565,1.4822815115722376,5.049355481303448,169679.0,1.662246331,15.0
8,1.198842048049911,0.6369471783496092,1.9725069657502579,143162.0,1.566844586,15.0
9,0.9592858649343026,0.5275914853295955,1.5471875301257816,134590.0,1.553901251,14.0
10,4.821606820983826,3.7605150775229697,6.023561681997789,454957.0,4.90222895,94.0
11,1.7269963527060652,1.3400002473594423,2.1650402496489427,191027.0,1.880977164,69.0
