week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.3909181017476044,0.032331485094108096,5.533818158968334,100001.0,1.972284511,0.0
3,1.3682323288657663,0.030003096238047717,5.468638936808605,100001.0,0.938927099,0.0
4,1.5286389643791678,0.03544749030331273,5.981307330301917,100001.0,0.958583214,0.0
5,2.087102029338275,0.2746255769415297,6.797622059018509,136727.0,1.410845994,2.0
6,9.00519736983555,4.225069608545876,16.32849644131834,967471.0,8.834637085,33.0
7,2.0899159852986573,1.2833085917890785,3.1284305811155626,143266.0,1.787987129,24.0
8,0.5429037582043161,0.3174629740117734,0.8515511411198774,131131.0,1.611792093,17.0
9,0.3193646098395529,0.15378531723826155,0.5566688831956708,122233.0,1.686671847,9.0
10,6.332077270634225,5.288567549760012,7.496908014078318,765701.0,9.608698501,205.0
11,6.781453907822385,6.203492469696688,7.378653779457674,1.048346e6,11.467049656,666.0
