week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.3909181017476044,0.032331485094108096,5.533818158968334,100001.0,1.958356104,0.0
3,3.2087033142327286,0.5666179591484322,8.706035328273082,119944.0,0.977070512,2.0
4,0.878661545257226,0.020811417601855106,3.4198033044812206,100001.0,0.927007824,0.0
5,0.3362357779086918,0.006736894128196147,1.434332509366516,100014.0,1.086124889,0.0
6,4.101607960425561,1.4780848229771937,8.824735399224094,228340.0,2.273454633,12.0
7,6.645260791674144,4.2477166277842855,9.691971057781904,375102.0,4.847427739,47.0
8,0.31308112102441943,0.14681033320405992,0.5438971157079131,121098.0,1.585543544,9.0
9,1.1155882570901956,0.7637294495803681,1.5407795118934515,157839.0,2.066083111,39.0
10,3.0222793236707584,2.4383559441604836,3.7001642547450913,281331.0,3.720964888,118.0
11,2.989989722606355,2.570094080382637,3.447568769003061,310685.0,4.790095489,199.0
