week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.4254082660115923,0.2530160103254372,7.484245651299233,109997.0,1.679588105,1.0
3,1.0053275771206496,0.02336138292388851,3.9508859225121067,100001.0,1.263391362,0.0
4,2.784582953959979,0.5085511886772242,7.319516605993355,113195.0,0.986888206,2.0
5,0.2607126406921313,0.005946837749584812,1.108592250708927,100022.0,1.084616182,0.0
6,0.7013435411407476,0.06529727270278496,2.335054208622391,106001.0,1.235235341,1.0
7,3.3217453266686454,1.1847518519659024,7.067525252622164,184855.0,2.086396074,8.0
8,1.052082400025983,0.36825262790177954,2.1120471702102974,132011.0,1.737304767,6.0
9,1.4103267107092616,0.6552558712680466,2.494560769565345,148834.0,2.023103239,10.0
10,0.4819017545898812,0.12129995195116851,1.084650253015173,112351.0,1.865275799,3.0
11,13.655371945550801,11.35394523441246,16.234770873312513,7.643499e6,79.671649403,193.0
