week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.3909181017476044,0.032331485094108096,5.533818158968334,100001.0,1.716564104,0.0
3,1.3682323288657663,0.030003096238047717,5.468638936808605,100001.0,1.248633223,0.0
4,1.5286389643791678,0.03544749030331273,5.981307330301917,100001.0,0.955509951,0.0
5,1.6328186001723515,0.12931533253714567,5.9786812954024375,119436.0,1.366907008,1.0
6,0.9595227077157241,0.018708930262466415,3.948147971969184,100001.0,1.243140652,0.0
7,2.895787112842686,0.5002776160789796,7.863429968462935,166256.0,1.85193447,2.0
8,1.5361035394033615,0.27287740589668036,4.183507289213008,139437.0,1.84966774,2.0
9,1.7190721202772208,0.4415983523395351,4.042975023797093,153062.0,2.278750733,3.0
10,0.7769388685671763,0.09216453964889276,2.208810788020591,113672.0,1.6537617,1.0
11,1.64008527381351,0.43464457534207634,3.648576564431784,151128.0,2.343734572,3.0
