week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,2.0
2,7.033215661202719,2.973981253791282,13.162643315340992,1.085325e6,6.227811653,8.0
3,3.962769780043663,2.160856812140498,6.360133005348286,331135.0,2.319264887,14.0
4,6.948654627448058,5.2786078310656865,8.88819387283075,870373.0,8.508504434,69.0
5,10.395237047541325,9.120182244262603,11.770290803046427,805547.0,7.386335861,238.0
6,5.976045251472261,5.433802999548119,6.5408012136780815,321157.0,2.352901616,618.0
7,0.19799700357367808,0.1477518313784234,0.25374346146034077,192886.0,1.995767641,50.0
8,6.342124688695052,5.853393997341488,6.8460274800451755,148174.0,1.569471393,479.0
9,0.10690086154855394,0.06279078852769755,0.1603268122963924,139060.0,1.717748553,17.0
10,0.12208454223889144,0.07503936997271246,0.1798207520100083,141104.0,1.574246552,20.0
11,2.2801534588339742,2.01189866882506,2.566106850294128,117708.0,1.142855738,292.0
