week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5962809715638748,0.039932819152849366,5.985706002699219,100001.0,1.25747672,0.0
3,2.840281621223363,0.3315111809626043,8.118802478917361,195761.0,1.590152828,1.0
4,1.2389022119725805,0.030822519990629606,4.585275522636438,100001.0,1.025141586,0.0
5,3.2175999567748907,0.39239274498619564,8.755357777652813,175809.0,1.875080028,1.0
6,1.3803261657039427,0.03498291443266132,5.117682177065365,100001.0,1.271055886,0.0
7,3.7160001313509055,0.7227351829650761,9.369687586669537,208753.0,3.132833964,2.0
8,6.931461940177344,2.012138973931959,14.670667134361672,176371.0,3.150211671,3.0
9,1.8653894540888383,0.22061545991972834,5.343299013217458,105309.0,1.622699141,1.0
10,0.782065074347214,0.018952323475327326,2.944649120015873,100001.0,2.717711962,0.0
11,4.1139288380483094,1.3700981437127886,8.626210870661284,123364.0,2.623136653,5.0
