week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5962809715638748,0.039932819152849366,5.985706002699219,100001.0,1.153009748,0.0
3,1.5429608208109933,0.03986265173666805,5.72652117099406,100001.0,1.143792256,0.0
4,3.394269990794814,0.399959519661417,9.716439010579027,258306.0,1.821222538,1.0
5,1.7288250499060316,0.04374228087219774,6.348937947015257,100001.0,1.26993383,0.0
6,1.7175505340553725,0.04454136695744529,6.3231990084532255,100001.0,1.408967429,0.0
7,3.477154920813187,0.40373368883920707,10.020186362098752,203582.0,2.411467076,1.0
8,2.286445093086153,0.06046456928328187,8.31777517293234,100001.0,1.681439559,0.0
9,2.157829163117636,0.05507295893176137,7.886298583497421,100001.0,2.393308689,0.0
10,2.145238258662533,0.05354509195553087,7.9518687661059895,100001.0,1.785054601,0.0
11,2.1988454901817525,0.0555824778815222,8.271597446738543,100001.0,2.591666917,0.0
