week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5962809715638748,0.039932819152849366,5.985706002699219,100001.0,1.152625613,0.0
3,2.840281621223363,0.3315111809626043,8.118802478917361,195761.0,1.509782368,1.0
4,1.2389022119725805,0.030822519990629606,4.585275522636438,100001.0,0.899042822,0.0
5,4.58791565189807,0.9812003570456544,10.867587353704602,276670.0,2.453729704,2.0
6,2.007912739777213,0.23678438936642932,5.696449578615451,128049.0,1.849270258,1.0
7,0.8448408043377477,0.02070068908798169,3.1685512131119062,100001.0,1.597286986,0.0
8,3.75500544911299,0.4835765922524894,10.006249292275486,125369.0,1.943329423,1.0
9,1.5702998750188857,0.04047748964522109,5.775425872516063,100001.0,2.093010436,0.0
10,2.835391889305916,0.32420087710268614,8.104832332010472,113933.0,2.521111401,1.0
11,3.2194633153691736,0.6091085087569476,8.310702471203271,117094.0,2.817048329,2.0
