week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.9652021733991973,0.3380482217137318,8.507901173133316,199321.0,1.885083639,1.0
3,2.9242275978190535,0.5845029956098955,7.322025657541873,216008.0,1.372591405,2.0
4,2.0032425001248084,0.41847230137597635,4.880987275601422,161200.0,1.605033088,2.0
5,8.761971728007177,4.97926680668265,13.647727229017372,683798.0,7.606236844,14.0
6,1.2440126657482358,0.45143064593036086,2.4793044704784126,120860.0,1.569792739,5.0
7,0.3180403966315207,0.03812194172431732,0.9088165957442174,102868.0,2.075833706,1.0
8,3.8584704080009824,1.5254787257926434,7.0710965392540155,118708.0,2.230745761,5.0
9,7.021607279823598,3.996013278405299,10.975986825778905,143885.0,3.060081166,21.0
10,1.6969461374465356,0.8749603777778301,2.8406574488962786,106178.0,2.108141602,13.0
11,0.5205319466519627,0.18523877295304775,1.0390602696105673,101553.0,1.703595394,5.0
