week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,2.9652021733991973,0.3380482217137318,8.507901173133316,199321.0,1.964406223,1.0
3,2.066290633324934,0.2382552791387018,5.8287974020860185,151228.0,1.213660101,1.0
4,3.1481870433920793,0.8407190998159063,7.071739206042414,241174.0,1.796297587,3.0
5,4.354882263866708,1.6300948056966904,8.346133057050958,231792.0,3.243352288,5.0
6,5.009592799735354,2.673725215668537,8.13497496673196,263144.0,3.529221436,14.0
7,4.910885200348518,3.282097621967725,6.960174268794618,251391.0,3.381046134,37.0
8,1.3239813545322832,0.4457728188193354,2.6398837624634117,104341.0,2.691690765,4.0
9,1.042660731360814,0.3393711364816458,2.1172746499098354,103282.0,1.974396055,4.0
10,3.371812942423161,1.943160299586336,5.23558804016379,114665.0,2.085721239,18.0
11,0.12009683943376422,0.003185668497688693,0.44813450457065074,100012.0,1.907540362,0.0
