reportedWeeklyI,weeklyI,trueR
3.0,8.0,12.443256338315297
1.0,4.0,2.432078998971785
8.0,57.0,6.872440145483914
3.0,32.0,1.519361476774686
3.0,41.0,0.915224713046164
0.0,7.0,0.3233605046359098
12.0,125.0,3.3385560562226138
20.0,138.0,2.0459491528059015
13.0,100.0,1.0907444324201827
3.0,38.0,0.3991233917037907
8.0,131.0,1.3615549066995905
1.0,8.0,12.443256338315297
1.0,4.0,2.432078998971785
11.0,57.0,6.872440145483914
4.0,32.0,1.519361476774686
6.0,41.0,0.915224713046164
0.0,7.0,0.3233605046359098
28.0,125.0,3.3385560562226138
32.0,138.0,2.0459491528059015
24.0,100.0,1.0907444324201827
12.0,38.0,0.3991233917037907
29.0,131.0,1.3615549066995905
3.0,8.0,12.443256338315297
1.0,4.0,2.432078998971785
15.0,57.0,6.872440145483914
12.0,32.0,1.519361476774686
12.0,41.0,0.915224713046164
2.0,7.0,0.3233605046359098
34.0,125.0,3.3385560562226138
40.0,138.0,2.0459491528059015
28.0,100.0,1.0907444324201827
9.0,38.0,0.3991233917037907
37.0,131.0,1.3615549066995905
2.0,8.0,12.443256338315297
1.0,4.0,2.432078998971785
25.0,57.0,6.872440145483914
12.0,32.0,1.519361476774686
18.0,41.0,0.915224713046164
0.0,7.0,0.3233605046359098
51.0,125.0,3.3385560562226138
58.0,138.0,2.0459491528059015
45.0,100.0,1.0907444324201827
19.0,38.0,0.3991233917037907
45.0,131.0,1.3615549066995905
5.0,8.0,12.443256338315297
2.0,4.0,2.432078998971785
24.0,57.0,6.872440145483914
18.0,32.0,1.519361476774686
15.0,41.0,0.915224713046164
4.0,7.0,0.3233605046359098
58.0,125.0,3.3385560562226138
63.0,138.0,2.0459491528059015
52.0,100.0,1.0907444324201827
21.0,38.0,0.3991233917037907
70.0,131.0,1.3615549066995905
5.0,8.0,12.443256338315297
2.0,4.0,2.432078998971785
35.0,57.0,6.872440145483914
19.0,32.0,1.519361476774686
26.0,41.0,0.915224713046164
5.0,7.0,0.3233605046359098
79.0,125.0,3.3385560562226138
80.0,138.0,2.0459491528059015
63.0,100.0,1.0907444324201827
23.0,38.0,0.3991233917037907
72.0,131.0,1.3615549066995905
5.0,8.0,12.443256338315297
3.0,4.0,2.432078998971785
42.0,57.0,6.872440145483914
20.0,32.0,1.519361476774686
28.0,41.0,0.915224713046164
5.0,7.0,0.3233605046359098
93.0,125.0,3.3385560562226138
85.0,138.0,2.0459491528059015
66.0,100.0,1.0907444324201827
21.0,38.0,0.3991233917037907
96.0,131.0,1.3615549066995905
7.0,8.0,12.443256338315297
4.0,4.0,2.432078998971785
42.0,57.0,6.872440145483914
28.0,32.0,1.519361476774686
35.0,41.0,0.915224713046164
7.0,7.0,0.3233605046359098
104.0,125.0,3.3385560562226138
115.0,138.0,2.0459491528059015
76.0,100.0,1.0907444324201827
32.0,38.0,0.3991233917037907
101.0,131.0,1.3615549066995905
7.0,8.0,12.443256338315297
3.0,4.0,2.432078998971785
52.0,57.0,6.872440145483914
29.0,32.0,1.519361476774686
37.0,41.0,0.915224713046164
6.0,7.0,0.3233605046359098
109.0,125.0,3.3385560562226138
126.0,138.0,2.0459491528059015
89.0,100.0,1.0907444324201827
35.0,38.0,0.3991233917037907
117.0,131.0,1.3615549066995905
1.0,4.0,7.339240702941917
