reportedWeeklyI,weeklyI,trueR
1.0,1.0,7.355965068633491
1.0,3.0,4.396156830084941
0.0,2.0,4.030558052224183
2.0,4.0,3.6327457832775742
0.0,1.0,0.5632080914846381
1.0,2.0,1.7761829681101844
8.0,9.0,2.9215893507948865
6.0,8.0,1.9046743004394378
10.0,10.0,1.6581288368571117
3.0,4.0,0.46176231528383094
193.0,198.0,12.733558863688954
1.0,1.0,2.4571605365141695
0.0,1.0,4.079738886653392
0.0,0.0,6.6980856214713
0.0,2.0,3.7993922862710043
0.0,0.0,1.3575895533773061
0.0,0.0,2.479334000199761
0.0,0.0,0.15113072813395564
0.0,0.0,0.10700422852718872
1.0,1.0,6.0454233320330655
2.0,2.0,2.4221847478902516
1.0,1.0,0.776206980727147
1.0,1.0,0.19910708578139047
0.0,1.0,3.210795682467015
0.0,1.0,1.4209393810372963
0.0,0.0,1.4039395637732706
0.0,0.0,0.11830893648395444
0.0,0.0,2.897947745951806
2.0,2.0,4.073496045689019
0.0,0.0,1.125195936768059
6.0,6.0,6.547750230703897
5.0,5.0,1.0912043373345037
6.0,6.0,3.1450309140396486
2.0,3.0,3.529034678300361
0.0,2.0,2.7761249979081164
4.0,11.0,3.1373830996509766
2.0,10.0,2.1696965930792342
3.0,7.0,1.1653963966009995
1.0,1.0,0.23063157558733793
1.0,2.0,0.4231731797226299
1.0,1.0,0.15350214895260256
0.0,0.0,0.5895716152062433
4.0,4.0,3.1499105618749894
0.0,0.0,0.5371779016466822
1.0,2.0,3.408050387592055
0.0,0.0,2.2009391408725474
1.0,3.0,6.022587827488833
1.0,6.0,5.634403377773054
0.0,0.0,0.26934519705642546
0.0,0.0,0.176728051184027
5.0,7.0,5.450167071324144
1.0,1.0,0.1524409026799064
10.0,10.0,3.8259266594515853
61.0,67.0,8.118655853715085
83.0,84.0,3.239838507986339
1.0,1.0,7.367317484478825
0.0,0.0,1.5418472793641302
0.0,1.0,2.206672859733651
0.0,0.0,0.01625801985295788
0.0,0.0,0.4003341410982785
1.0,1.0,1.6645042748373302
0.0,0.0,2.7835752188162735
0.0,0.0,0.13751489553980642
0.0,0.0,0.9223470090203296
0.0,0.0,6.174504561229914
0.0,0.0,2.5198106763010903
1.0,3.0,6.4508209270473
0.0,4.0,1.7316240657655726
0.0,0.0,1.2367924793844494
0.0,0.0,1.497282486748226
1.0,1.0,0.4003965544401541
0.0,0.0,1.8584399416352686
2.0,2.0,4.552942369318623
2.0,2.0,3.177058558585035
3.0,4.0,2.895543636915689
1.0,1.0,1.377144019119459
3.0,3.0,2.411247595550443
1.0,11.0,10.6406418913804
1.0,2.0,1.4234808628036157
10.0,66.0,6.395839955448341
54.0,206.0,6.83381484000385
42.0,112.0,1.3690613336011541
88.0,131.0,1.1226192402544928
82.0,111.0,0.8211395554137583
162.0,206.0,1.5922370298789703
150.0,173.0,1.1661480562134616
801.0,849.0,4.061920786142781
5884.0,6070.0,10.366702147158504
1.0,1.0,1.0516558796174846
0.0,1.0,3.195167500618563
3.0,7.0,10.149001797657919
1.0,11.0,3.790957904283858
1.0,2.0,0.3281397713780505
9.0,14.0,1.8375034645672943
21.0,26.0,3.1421142766000965
8.0,8.0,0.7348585946157378
16.0,17.0,1.5442931282721137
16.0,18.0,1.1616342045043169
177.0,180.0,6.5690941903442015
1.0,2.0,0.31967379288138253
0.0,0.0,0.3277860630181179
2.0,4.0,2.3008803081183937
0.0,0.0,0.9723774581616439
0.0,2.0,0.8556670822054759
12.0,16.0,7.418176713107287
47.0,61.0,6.6773273267516355
9.0,13.0,0.5667707142044998
39.0,43.0,1.2879168416340376
118.0,131.0,3.168144044485589
199.0,203.0,2.5231242959846827
1.0,6.0,16.63304045793293
0.0,1.0,0.6595764921823745
4.0,21.0,5.9137600255944935
0.0,2.0,0.3220524712044889
10.0,18.0,2.178605063090071
39.0,62.0,4.475203419024386
6.0,8.0,0.32947674988918707
47.0,50.0,2.0748544193222136
189.0,224.0,5.583953187952718
319.0,339.0,3.2936307012475665
3478.0,3593.0,11.77177841865408
1.0,1.0,0.5465130580675659
0.0,0.0,1.3517028595468852
0.0,1.0,2.1089092293503926
0.0,0.0,4.152363854026522
2.0,7.0,7.905720369734198
33.0,55.0,11.331220302535861
24.0,31.0,1.4841535148828593
17.0,18.0,0.8132464984134038
9.0,10.0,0.5349089793466315
205.0,220.0,7.010656533172785
666.0,682.0,6.487681738138518
1.0,2.0,2.44796934908852
0.0,2.0,2.19947626214486
0.0,4.0,5.120230434256796
6.0,9.0,3.2813752146830835
3.0,11.0,2.075435680882247
17.0,30.0,3.9590923756299263
111.0,144.0,7.424817202914678
36.0,43.0,0.7835417522784682
400.0,456.0,5.074341969598421
361.0,377.0,2.0646972157977763
596.0,609.0,1.9675333056507593
1.0,3.0,2.7083492347508598
0.0,8.0,5.396660030125381
1.0,3.0,0.959994623269136
9.0,21.0,2.8027607690131076
9.0,20.0,1.8707820424548682
0.0,0.0,0.005281872947294588
12.0,16.0,0.909957777592111
0.0,2.0,0.11121878897004825
181.0,204.0,11.348768736871119
105.0,111.0,1.9411723664419662
36.0,37.0,0.5220418397012316
1.0,1.0,0.8405958411279162
0.0,2.0,3.440698745215873
0.0,0.0,0.705665469399361
0.0,1.0,1.1239568084625025
0.0,1.0,1.6704550089855958
4.0,6.0,6.587581127229679
1.0,3.0,0.9327060760976482
0.0,0.0,0.10932496482759804
4.0,4.0,2.3673363203984947
4.0,4.0,3.9080884324971703
43.0,44.0,7.510661111723966
1.0,2.0,3.631969144297562
0.0,4.0,3.2132110312092683
1.0,1.0,1.1369835644480362
3.0,10.0,4.198169867232647
12.0,27.0,4.775934302432772
16.0,30.0,2.2660959534706593
91.0,145.0,4.865218401043344
11.0,13.0,0.2628032765378077
240.0,277.0,3.7132456552552373
418.0,445.0,3.285074123352751
395.0,410.0,1.543930583522477
1.0,1.0,6.549905828801825
0.0,1.0,1.0887614947614437
0.0,0.0,1.0090659148821453
1.0,4.0,4.998925965837936
4.0,12.0,3.853110793734851
0.0,1.0,0.40217310068565093
43.0,52.0,5.829443748493908
204.0,253.0,9.216368947028185
412.0,474.0,4.546480334949953
6963.0,7418.0,16.458245129129736
170.0,174.0,0.08228550436034607
1.0,4.0,6.243333978156841
0.0,2.0,3.5307577459849364
0.0,3.0,0.9022904301451193
1.0,1.0,0.4399709686660004
1.0,3.0,1.4052625517014734
2.0,4.0,1.4382931592014767
7.0,11.0,2.466463442086513
14.0,18.0,2.116383405970085
12.0,14.0,1.4343593380053923
17.0,17.0,1.7223729467054545
9.0,9.0,0.6330718239791366
1.0,3.0,4.0180293771367355
0.0,0.0,0.11604981329580881
0.0,4.0,4.042101315647608
0.0,0.0,0.18996217697564283
6.0,14.0,5.440046350511563
0.0,0.0,0.09392853295637008
6.0,12.0,2.1055346359359013
21.0,25.0,3.3571776393832122
10.0,10.0,0.928375540202609
13.0,13.0,0.9680027529022959
49.0,50.0,3.6921399885231705
1.0,2.0,4.523405934998314
0.0,2.0,2.2131927754284617
2.0,16.0,7.515380869007948
1.0,12.0,2.2989555685201237
7.0,15.0,1.0488283111790393
1.0,1.0,0.066786724591504
15.0,24.0,2.5957646561903918
15.0,20.0,1.751936639178794
14.0,16.0,1.2317660518493418
94.0,98.0,4.281947851072343
69.0,71.0,1.3960167175534426
