week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,2,5
2,2018-05-10,1.01728882668186,0.02324976164392678,4.170690463356841,100002.0,0.09757139,0,0
3,2018-05-17,4.348719143600207,1.126208728161142,10.73098120727699,171053.0,0.450135026,4,13
4,2018-05-24,0.5185657288665196,0.01319911896551494,2.0260071118754532,100002.0,0.119160157,0,0
5,2018-05-31,0.6317838510449453,0.015025251919745523,2.4753301863397477,100002.0,0.172271833,0,0
6,2018-06-07,3.820644942386612,1.0603944367408338,8.920893325183604,150472.0,0.260490379,4,12
7,2018-06-14,0.49896844465828755,0.01130161049107324,1.9563330758364605,100002.0,0.137442533,0,0
8,2018-06-21,1.7817084465502597,0.31991010196386815,4.731905206069765,114952.0,0.361697988,2,5
9,2018-06-28,1.6412638529851764,0.29895820488895947,4.370212318322248,113237.0,0.190638347,2,7
10,2018-07-05,1.4950596169898385,0.27797274058447036,3.952945570292467,111651.0,0.188410486,2,6
11,2018-07-12,2.7007415650091886,0.8622348964294916,5.956172944236543,129075.0,0.192458116,5,17
12,2018-07-19,0.9473727296539758,0.1821237214605836,2.4676265866366656,107002.0,0.166822491,2,8
13,2018-07-26,1.9020991865799628,0.6221181528893788,4.117801390775092,118600.0,0.18489744,5,18
14,2018-08-02,5.602704103821645,2.9930774939612856,9.44323024401444,180173.0,0.252520138,22,73
15,2018-08-09,2.887785492333901,1.7780124811384443,4.373482453769289,132632.0,0.185581978,29,96
16,2018-08-16,0.5501889164647256,0.25281891835637665,0.9702188220594608,105199.0,0.167877734,9,30
17,2018-08-23,0.712907245297388,0.3548884352689784,1.2123878473080567,106821.0,0.183082118,11,36
18,2018-08-30,0.41343078737170696,0.14707827811935378,0.8253498081737939,103480.0,0.168459159,5,18
19,2018-09-06,0.8362036567261449,0.36582002411655984,1.5193417752364613,107827.0,0.194261793,8,28
20,2018-09-13,1.5260428735900895,0.7842380323146141,2.5558565633382866,115556.0,0.162169416,13,44
21,2018-09-20,2.412447664063485,1.4407930078937714,3.723198857925039,126716.0,0.191013243,24,80
22,2018-09-27,1.0377889108030345,0.5671798905311928,1.6778287172855648,110287.0,0.17399061,15,49
23,2018-10-04,1.3318970714828562,0.7932798061379736,2.034498262111239,113673.0,0.1854142,21,71
24,2018-10-11,1.5738259490629332,1.0022110540805862,2.296775292011768,116870.0,0.192863441,28,94
25,2018-10-18,1.4823536408552271,0.9770667504911058,2.1243443142051146,115509.0,0.199176605,32,106
26,2018-10-25,1.0545312246190008,0.6754031537302986,1.5335352945042424,110823.0,0.189422257,27,89
27,2018-11-01,0.828763858247573,0.5078853948801314,1.2366978120321102,108311.0,0.147363738,22,74
28,2018-11-08,0.9213813106854204,0.5683638684252736,1.369614887771394,109368.0,0.183631219,23,76
29,2018-11-15,1.0525230213942829,0.6634611523202293,1.5459431508241432,110726.0,0.190746703,25,82
30,2018-11-22,0.8550592769095728,0.5150904123407212,1.2976481173931322,108658.0,0.181716206,20,65
31,2018-11-29,1.9786222571663579,1.3879972627162263,2.719444942610789,121776.0,0.193003555,45,149
32,2018-12-06,1.2740640410383641,0.8736400746488194,1.7581850322306585,113060.0,0.190903567,38,127
33,2018-12-13,0.6027950169897398,0.36314226174159436,0.9084990513178288,105943.0,0.199327804,20,67
34,2018-12-20,0.9435553175802324,0.6144386916525092,1.3539333164974714,109801.0,0.159821089,28,92
35,2018-12-27,0.6936304601647936,0.41341902273430964,1.0584538269764088,106868.0,0.181642218,19,63
36,2019-01-03,1.2355391088840975,0.8103214412178144,1.7605278004334572,112778.0,0.192762311,30,100
37,2019-01-10,1.1085215448194787,0.7164568427277226,1.5952387692487848,111358.0,0.185978129,28,92
38,2019-01-17,1.068300048935016,0.6897482288015853,1.5432178971720516,110998.0,0.188724582,28,95
39,2019-01-24,1.0048657325636534,0.6474701837286042,1.4579441080375015,110349.0,0.185634606,27,90
40,2019-01-31,0.6459207465386392,0.3757158881899001,1.0034012729444801,106480.0,0.182938651,17,57
41,2019-02-07,0.6648195863620786,0.3681733809293921,1.0559858484503715,106679.0,0.207701814,15,51
