week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
1,2018-09-21,NaN,NaN,NaN,0.0,0.0,22
2,2018-09-28,2.8810131981591045,1.8231162155688554,4.178491551830422,120528.0,0.106899949,22
3,2018-10-05,1.8411723302749061,1.1608355870894276,2.685388370789475,112452.0,0.340189916,26
4,2018-10-12,1.8891595925921072,1.2717454831756825,2.6519803597052247,112843.0,0.124765248,37
5,2018-10-19,1.6898885112812188,1.1873165151363934,2.3050856467808387,112187.0,0.128793467,45
6,2018-10-26,0.9746386401484822,0.6520805426887785,1.3691543626586007,108200.0,0.128315192,33
7,2018-11-02,0.8886768116508816,0.588407650618359,1.2570845005622515,107998.0,0.128351483,31
8,2018-11-09,1.1886443538788856,0.8321244930479832,1.6231461255787958,109418.0,0.341586958,40
9,2018-11-16,0.859772027772541,0.5695110175660657,1.2143957614637715,107929.0,0.124036904,30
10,2018-11-23,0.9894224839369044,0.6653992906054536,1.3899346232183774,108179.0,0.127593225,33
11,2018-11-30,1.6946323250477195,1.2362596891019901,2.2392576369253425,112705.0,0.137427674,56
12,2018-12-07,1.0636104353587925,0.7483369393412753,1.4498806045963317,110056.0,0.122886296,43
13,2018-12-14,0.5047491736195363,0.30966399892496044,0.7548541095801535,108007.0,0.122896415,21
14,2018-12-21,0.93475073364998,0.6281528194506862,1.31027311489451,108336.0,0.122087748,33
15,2018-12-28,0.6870459252497579,0.4267950142888298,1.0115906810857853,106221.0,0.116699445,22
16,2019-01-04,1.4243680142215593,0.9891456945103206,1.9570655871808995,110182.0,0.121634084,40
17,2019-01-11,1.0936839074609448,0.7406888793237952,1.5282442688451927,108417.0,0.126548654,34
18,2019-01-18,1.3496872294319258,0.953294079559167,1.8256945449132098,110653.0,0.123453915,44
19,2019-01-25,0.8774484198108744,0.5914402593822591,1.2338337118802905,108319.0,0.121712703,32
20,2019-02-01,0.7632972085424083,0.49972480562062327,1.0903214556447451,107247.0,0.115967115,27
21,2019-02-08,0.7560123543586436,0.47700206241956356,1.104634934896952,106628.0,0.120007344,24
22,2019-02-15,0.9924864292666407,0.6500549061126663,1.4132650942726537,107457.0,0.16064012,28
23,2019-02-22,1.21406452221001,0.8159259269793274,1.719807106171441,108885.0,0.121667098,33
24,2019-03-01,1.2175418947793257,0.8185663853765057,1.6912562212928457,108988.0,0.122434556,35
25,2019-03-08,1.4739922913947936,1.0371942176991964,1.9876293206684756,110668.0,0.133824757,46
26,2019-03-15,2.182648156507726,1.6576568267432972,2.782695313233161,116636.0,0.12587891,81
27,2019-03-22,1.2920983090341913,0.9796976617459578,1.6672883374098277,114770.0,0.124392143,69
28,2019-03-29,1.4279355370368272,1.1196206477090975,1.7867565507687804,117515.0,0.122855248,89
29,2019-04-05,1.3797340773571205,1.0991769588520128,1.6962367290100917,120784.0,0.124139605,101
30,2019-04-12,1.3362766246742976,1.0779448160661995,1.6297033625075878,124790.0,0.12812749,114
31,2019-04-19,1.1498497494345215,0.9283361595335449,1.3956481026762027,128431.0,0.12521719,112
32,2019-04-26,0.9716487304595146,0.7779318865194661,1.1840684790910077,131312.0,0.130619903,102
33,2019-05-03,1.2614040349499467,1.0377923077407878,1.5136838660666279,130943.0,0.129945209,133
34,2019-05-10,0.8210960614753622,0.6557873767535338,1.015771402631429,136286.0,0.134109248,94
35,2019-05-17,0.7623270467689368,0.5997651770346094,0.9496489079039014,134389.0,0.133204007,83
36,2019-05-24,0.6535026402991222,0.49967072990248995,0.8295182987813711,130453.0,0.131060439,64
37,2019-05-31,1.0166840944757154,0.800449948490527,1.2601539380540052,123891.0,0.121963779,85
38,2019-06-07,1.1126861032015252,0.8809477746168243,1.3748251768681634,122804.0,0.129716784,90
39,2019-06-14,0.8804130987330512,0.6774318215558837,1.108191564048361,123859.0,0.12338315,73
40,2019-06-21,1.2085532571268975,0.966668202283652,1.4825356230947115,122460.0,0.127578767,97
41,2019-06-28,0.9425977867799642,0.7352031302961689,1.186192776921832,124649.0,0.129818069,80
42,2019-07-05,0.9531107513167719,0.7434972555058998,1.1943606074579336,123999.0,0.130924018,80
43,2019-07-12,1.1774266871359362,0.9327846236741738,1.4512995786590335,123658.0,0.133372846,97
44,2019-07-19,0.9707546508975523,0.758320566455045,1.206619151386725,124669.0,0.129565061,84
45,2019-07-26,0.8573603891933319,0.6660838296806092,1.0803466522354064,125086.0,0.132086244,74
46,2019-08-02,0.8458709934815914,0.6453645845958239,1.079054002112959,123029.0,0.129702444,69
47,2019-08-09,0.8827734799897884,0.6701737743653545,1.1252659595246972,120530.0,0.132241186,67
48,2019-08-16,0.9951361896454418,0.7645444427315681,1.2607721111162853,119255.0,0.122736066,71
49,2019-08-23,0.7885053333917518,0.5820382187751186,1.0300485120420755,118365.0,0.126232141,55
50,2019-08-30,0.5999996274458301,0.42097674079604913,0.8129554270576874,116026.0,0.127332663,38
51,2019-09-06,0.8646950383793993,0.6228555502191505,1.147906333367352,112865.0,0.121184562,46
52,2019-09-13,0.7101792049974973,0.48637285611412834,0.9821690654641655,110577.0,0.130918192,34
53,2019-09-20,0.44282235408216336,0.2640851083649257,0.6722376444973311,107404.0,0.114647221,18
