week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
90,2020-01-16,0.2845117060927185,0.1298836255773168,0.5224738375908377,99547.0,2.991137862,3
91,2020-01-23,0.5022709215156062,0.29216211704401707,0.7804800837506155,92186.0,3.113888717,5
92,2020-01-30,0.2855936712964013,0.10419522696289793,0.5465058261956512,65755.0,1.708644536,2
93,2020-02-06,0.2924517185499092,0.06864592601378079,0.5729765653494796,45858.0,1.245573326,1
94,2020-02-13,0.45637656589465064,0.1215872166190743,1.0030134815111984,29939.0,0.937939427,1
95,2020-02-20,0.1807235418484312,0.005466451859039021,0.6537935853356227,16842.0,0.737756696,0
96,2020-02-27,0.32189516851341976,0.010296488292750663,1.1616714516102302,9818.0,0.17752952,0
97,2020-03-05,2.143483366084229,0.6008664364747418,4.7164394138996375,11914.0,0.455588234,1
98,2020-03-12,0.5571041375542666,0.020504109079649977,1.9696697705303936,5323.0,0.089517449,0
99,2020-03-19,2.487822669764052,0.5805279020198579,5.434827032578468,11215.0,0.453742037,1
100,2020-03-26,1.985814706607992,0.5948760724033317,4.47632269614478,10924.0,0.443627636,1
101,2020-04-02,1.5748983322396322,0.4387157212040588,3.302752132405141,12337.0,0.460254102,1
102,2020-04-09,2.757373770385275,1.1782207545647583,4.866758596836196,26165.0,1.11919655,3
103,2020-04-16,0.8770576782901535,0.24225428004031277,1.9513147245312932,17820.0,0.531907508,1
