reportedWeeklyI,weeklyI,trueR
1.0,1.0,4.406168772960898
0.0,0.0,0.1786507743103846
0.0,0.0,0.6755153877953212
0.0,0.0,1.9659893080692965
0.0,0.0,2.480325803062846
0.0,0.0,4.02832226738684
0.0,0.0,5.564561060712873
0.0,0.0,0.9919448196673759
0.0,0.0,2.5278472587797083
0.0,0.0,2.9504348073089206
0.0,0.0,3.9340743217795575
1.0,2.0,3.9812322263442494
0.0,1.0,1.9198715923210665
0.0,2.0,0.5737760149325335
0.0,2.0,1.4686129505077892
6.0,20.0,7.306211424537663
15.0,20.0,2.5014312242628183
5.0,6.0,0.4146265751257628
14.0,19.0,1.2641594437104713
133.0,154.0,7.348690682528842
191.0,204.0,3.27537758954581
94.0,99.0,0.8884455841773367
1.0,2.0,2.5258010996719094
0.0,6.0,6.234484583813296
0.0,0.0,0.6174045093332857
18.0,51.0,12.609640231541693
5.0,15.0,1.5116428681129723
30.0,49.0,2.4709423446358265
69.0,85.0,2.2581525007574443
158.0,195.0,3.229204364240174
507.0,572.0,4.587347630938096
279.0,299.0,1.0862744695887991
869.0,899.0,2.5135419981701763
1.0,19.0,42.80032017796868
0.0,4.0,1.089615756167381
6.0,16.0,2.1341884449554573
1.0,5.0,0.5219325215698025
3.0,10.0,0.9359508802103857
3.0,3.0,0.8720028665983495
0.0,0.0,0.12166151676650151
0.0,0.0,0.28399144218600164
0.0,0.0,0.3160346026829952
4.0,4.0,7.472000627129354
4.0,4.0,2.9196060842292346
1.0,3.0,2.4862300354398696
0.0,3.0,4.512856700637046
0.0,2.0,2.220218321863112
4.0,18.0,5.978633086159782
0.0,1.0,0.021521022424577298
0.0,0.0,0.21888049056081296
13.0,14.0,2.816329750355899
5.0,6.0,1.0643184194306956
68.0,74.0,7.742409260728406
2.0,3.0,0.2751193036775149
55.0,58.0,1.6870888012551013
1.0,2.0,2.8039358032535757
1.0,3.0,2.029013194040764
0.0,2.0,0.7877335408979845
0.0,0.0,0.023573773358619196
3.0,6.0,2.5503613307033284
6.0,9.0,4.8143936332248085
13.0,18.0,3.888407448295153
48.0,55.0,4.030265604533888
4.0,7.0,0.2448736892171487
32.0,34.0,1.2694797868673118
37.0,37.0,1.5716280076007207
1.0,5.0,10.865717859152587
1.0,2.0,1.3837735522180132
2.0,19.0,7.798805346604468
5.0,12.0,0.918637073515379
17.0,49.0,3.4788395889371326
30.0,49.0,2.1968289052431635
64.0,86.0,2.4259956856738585
104.0,116.0,1.5776783512926027
259.0,283.0,3.5104349190106117
295.0,307.0,1.9679591600381654
61.0,62.0,0.2292039460891944
1.0,1.0,1.351674249190006
0.0,0.0,1.1021704733812496
0.0,1.0,3.8555018766865925
0.0,0.0,1.340701178605354
1.0,2.0,9.673333780520514
0.0,2.0,1.8094931760815383
0.0,0.0,0.3064985709456536
2.0,2.0,3.1620919727400607
4.0,4.0,6.217578042951202
0.0,0.0,0.11667751287785721
2.0,3.0,2.580390000051014
1.0,3.0,9.862301593719184
0.0,0.0,0.006331774973266896
0.0,0.0,1.0801650596114623
1.0,2.0,4.904208128655898
0.0,0.0,0.013149912532783057
1.0,2.0,3.015003322855738
0.0,0.0,0.008396655721447334
13.0,15.0,6.655474356178841
6.0,8.0,1.458974921219615
42.0,42.0,5.303534974350674
41.0,43.0,2.310062292166731
1.0,2.0,2.4000888831079568
1.0,4.0,4.725691496995183
4.0,28.0,7.586718479397122
6.0,18.0,1.4912380038897934
62.0,159.0,6.674475670620996
27.0,44.0,0.7877064438660722
15.0,19.0,0.3019763370940677
42.0,46.0,0.6818648539338132
251.0,285.0,4.893755128824331
145.0,156.0,1.2174125390314252
104.0,106.0,0.6078685474730541
1.0,1.0,9.859206144019907
0.0,0.0,3.066070458141252
0.0,2.0,7.720430320172266
0.0,0.0,0.613268139185378
0.0,2.0,1.5569702909904453
1.0,2.0,1.2787651396372262
0.0,0.0,2.9243235862708703
3.0,3.0,3.9908452364541196
0.0,0.0,0.19129019919390594
3.0,3.0,2.0403914390196496
15.0,15.0,6.889232099270429
1.0,3.0,2.9430584004442077
0.0,2.0,0.8792088659200143
0.0,4.0,0.5748540781529521
4.0,23.0,6.013394563825928
18.0,44.0,4.5870582356299785
113.0,190.0,6.534768666503215
984.0,1383.0,11.432793260377101
4221.0,5106.0,8.028194564596483
6716.0,7457.0,3.3703977625610904
10731.0,11362.0,2.4568995002226512
10116.0,10441.0,1.4272601082485203
1.0,1.0,0.5115303218363104
0.0,5.0,7.532141386864844
4.0,12.0,5.921657467182026
17.0,52.0,6.151431682716105
20.0,31.0,1.8104019238380324
4.0,10.0,0.32212435420132707
11.0,14.0,0.42245395788773277
40.0,47.0,1.7683947003572023
265.0,300.0,7.342894813722017
885.0,933.0,6.806465327889683
82.0,82.0,0.21660808589505182
1.0,3.0,12.747594586235078
0.0,2.0,5.281936742110444
0.0,3.0,1.294667355622424
2.0,5.0,0.9504104519204457
0.0,1.0,0.6227424260559542
2.0,2.0,0.46311164053627574
17.0,30.0,7.0694404686568895
7.0,7.0,0.7689822496492764
32.0,36.0,2.143531668653951
91.0,96.0,3.6565557176906855
34.0,35.0,0.8522117680156291
1.0,1.0,0.037689238186936896
0.0,0.0,0.8781191167769635
0.0,3.0,2.8073714488185906
3.0,10.0,4.077920976853374
0.0,1.0,0.7307909400926316
20.0,27.0,5.06333963202221
14.0,15.0,1.903525612860035
94.0,107.0,5.01152929630885
155.0,176.0,3.3620568683186027
1141.0,1206.0,8.2376310868704
14750.0,15230.0,17.583666051919057
1.0,1.0,2.1048922828715253
1.0,5.0,8.478663245978295
0.0,7.0,2.365940619193207
4.0,8.0,1.0466817278985703
1.0,10.0,1.61424595620352
9.0,21.0,2.0868502923011927
64.0,87.0,5.148619008759557
95.0,115.0,2.877577521068045
113.0,127.0,1.6748512007497998
1306.0,1392.0,9.075306226886788
3484.0,3584.0,5.807768948731586
1.0,2.0,3.4236431900011546
0.0,0.0,0.2212362382297216
0.0,0.0,0.1970012549605197
0.0,0.0,2.0048739815717185
0.0,1.0,5.7318063296897535
0.0,0.0,0.3633241959883843
0.0,0.0,0.08966195738109882
1.0,1.0,2.9771863119988233
0.0,0.0,0.8558988428644353
1.0,1.0,1.2573513279948996
1.0,1.0,0.44681090382108757
1.0,2.0,9.20917500516182
0.0,0.0,0.5178537631703775
0.0,4.0,6.673008362404701
6.0,16.0,7.698074488816609
2.0,5.0,0.5551613476846154
3.0,3.0,0.1218195935681462
7.0,8.0,0.7332569383873107
6.0,7.0,1.3711497293003179
31.0,36.0,3.1625919250053247
18.0,19.0,1.5118401303687725
86.0,91.0,3.359595009216762
1.0,2.0,3.100220222815258
0.0,4.0,1.9603765502588637
1.0,2.0,2.268156684667624
1.0,5.0,2.8744633105224047
0.0,0.0,0.25182831804937417
5.0,7.0,2.9617604398763153
30.0,38.0,6.735910454228308
10.0,11.0,0.6800034742400798
66.0,71.0,3.456352221182577
89.0,94.0,2.727007848976264
158.0,162.0,2.653260014226615
1.0,3.0,11.040096792595092
0.0,0.0,1.7449399005507578
1.0,3.0,3.0464495270587992
1.0,7.0,3.928973930074375
5.0,12.0,2.304391510508502
1.0,1.0,0.30259983774305865
60.0,86.0,8.947937789587597
126.0,154.0,4.111616065454428
345.0,383.0,4.742900111040071
245.0,255.0,1.29481902527439
1051.0,1085.0,3.936718800080185
1.0,1.0,0.4271164548154589
0.0,3.0,3.3174787984255056
1.0,4.0,3.0218969754862774
9.0,26.0,6.342370808897421
14.0,25.0,2.1641465570272973
39.0,77.0,4.431420531666073
4.0,6.0,0.16685051968412323
134.0,160.0,3.8012119024351665
331.0,373.0,4.392855649183274
298.0,318.0,1.9374515226616649
205.0,210.0,0.8170489809329519
1.0,3.0,2.406095378434227
0.0,1.0,3.883100419655848
1.0,1.0,1.3914877484404475
2.0,6.0,3.322971393837914
19.0,59.0,14.670940639701495
2.0,3.0,0.035244238256857505
267.0,358.0,10.110084614591479
