week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,0,5
2,2018-05-10,2.113891378879934,0.048247111317584544,8.39116145333459,100002.0,0.174144736,0,0
3,2018-05-17,3.337220873890193,0.33977087380281323,10.519971828768337,144175.0,0.219311988,1,13
4,2018-05-24,1.4822931017602474,0.03270900240770212,6.003321343033809,100002.0,0.381123695,0,0
5,2018-05-31,1.596508391328766,0.034896786317108075,6.373213706953847,100002.0,0.204291635,0,0
6,2018-06-07,3.068436495098337,0.3174733723794499,9.470429876696993,114804.0,0.208330832,1,12
7,2018-06-14,1.3899506360861031,0.03078247897675888,5.5702169171114315,100002.0,0.185551631,0,0
8,2018-06-21,1.5197448029573637,0.0337748677378824,6.048861375008993,100002.0,0.197031421,0,5
9,2018-06-28,2.9528746241433517,0.30185656794064786,9.206198919546031,112870.0,0.200739182,1,7
10,2018-07-05,2.4427490669099896,0.25510186100543886,7.6950388583021745,107618.0,0.198212637,1,6
11,2018-07-12,2.9118144863801643,0.49505228856211525,8.110376803959335,110982.0,0.210907459,2,17
12,2018-07-19,1.4808741190714276,0.15447662649303956,4.681453173902485,103001.0,0.211697568,1,8
13,2018-07-26,2.0395512131467735,0.3541661626190387,5.602257534780913,106035.0,0.193962211,2,18
14,2018-08-02,4.152193453171632,1.4499559168685192,8.951362075448287,117154.0,0.214760775,7,73
15,2018-08-09,2.9875615808894564,1.2471670751823971,5.863213287894846,110482.0,0.206727659,10,96
16,2018-08-16,0.6559493311651287,0.1662431095919101,1.5423032678212143,101706.0,0.203088292,3,30
17,2018-08-23,0.8773276489823838,0.2649997678721679,1.9342647122936638,102351.0,0.194221784,4,36
18,2018-08-30,0.5834524949344312,0.11190283306323642,1.4962076432510065,101375.0,0.196669603,2,18
19,2018-09-06,0.9812830083690537,0.2449090817798292,2.32828406924028,102610.0,0.197467653,3,28
20,2018-09-13,1.3723840598093184,0.3960017089987135,3.1003463792715373,103924.0,0.213564478,4,44
21,2018-09-20,2.335583242850554,0.9293736824155902,4.610899596760272,107858.0,0.20514851,8,80
22,2018-09-27,1.1297770550285888,0.37816926720247435,2.4191709408335185,103318.0,0.193573282,5,49
23,2018-10-04,1.4166773198673064,0.5461186687392815,2.807990844491092,104357.0,0.203888604,7,71
24,2018-10-11,1.5865828670097097,0.6857316704393471,2.98900501248695,105086.0,0.208205891,9,94
25,2018-10-18,1.6060551855130405,0.7452107192837962,2.8820846695467126,105151.0,0.187576429,11,106
26,2018-10-25,1.1093833038968317,0.49557771092453773,2.0441396132657093,103495.0,0.199100417,9,89
27,2018-11-01,0.849257968743304,0.3452309114881136,1.6238841210637422,102545.0,0.20097368,7,74
28,2018-11-08,1.020243850328226,0.43286923236264196,1.9109591068457608,103135.0,0.209184434,8,76
29,2018-11-15,1.0629150376027678,0.4516374728640761,1.9768117488278631,103256.0,0.197972929,8,82
30,2018-11-22,0.8373021629291091,0.3144778710828954,1.668261199574075,102448.0,0.197844705,6,65
31,2018-11-29,2.0671893875481095,1.0744405775407682,3.5039438914181398,107005.0,0.199578606,15,149
32,2018-12-06,1.374900289139839,0.700265413329137,2.3559435547440284,104581.0,0.217727499,13,127
33,2018-12-13,0.6835997657476619,0.27896259799569156,1.3002839557776973,102045.0,0.206397505,7,67
34,2018-12-20,0.9458836193377542,0.42462486794133175,1.7174732018074341,102906.0,0.204901729,9,92
35,2018-12-27,0.7116254427569402,0.2695697914331505,1.3999580676072125,102008.0,0.196062177,6,63
36,2019-01-03,1.2915598844756726,0.5993814516597995,2.3209932418372246,103945.0,0.208491031,10,100
37,2019-01-10,1.1312376979380092,0.5007255282067018,2.069596891701055,103437.0,0.207043408,9,92
38,2019-01-17,1.206625615970001,0.5573103697857398,2.1645615963881957,103764.0,0.212595732,10,95
39,2019-01-24,1.043187178394042,0.46962656679375697,1.8914496077379697,103230.0,0.206589367,9,90
40,2019-01-31,0.7326465610460245,0.27837789311519723,1.4511857013477014,102066.0,0.192353536,6,57
41,2019-02-07,0.707207811678721,0.24708778406712892,1.4570778998175058,102009.0,0.208017701,5,51
42,2019-02-14,1.3905957889937381,0.6150995080703331,2.5567605552331996,104368.0,0.205502833,9,91
43,2019-02-21,0.9160546244797002,0.34107712767887566,1.8346342792861132,102786.0,0.21939742,6,61
44,2019-02-28,1.2351158402902835,0.5199884387661536,2.323482010438764,103816.0,0.213910806,8,81
45,2019-03-07,1.5712926085256538,0.7419075401617753,2.805909898521428,105057.0,0.208750924,11,112
46,2019-03-14,2.4365025173694006,1.3752373562335667,3.926418342737226,108373.0,0.216132355,21,213
47,2019-03-21,1.4083742576667142,0.7890181870153928,2.268122271272995,104594.0,0.210402044,18,180
48,2019-03-28,1.4223658856862984,0.8405965712528621,2.2012580002035014,104795.0,0.204102465,22,216
49,2019-04-04,1.540718256722712,0.968519828033639,2.2799574286342676,105191.0,0.218380266,28,283
50,2019-04-11,0.9743557656757753,0.5840327303118485,1.4858861554270584,103214.0,0.221352917,21,211
51,2019-04-18,1.5580436170689913,1.029880093994993,2.231068551649728,105179.0,0.208678561,35,351
52,2019-04-25,1.094074007543729,0.7080585121710053,1.5903905529466347,103628.0,0.205177523,29,289
53,2019-05-02,1.1068090279537837,0.7220147261791562,1.5806549600455713,103656.0,0.204229288,31,308
54,2019-05-09,0.6646475085336037,0.3917454032261387,1.019545468413329,102160.0,0.202673238,19,188
55,2019-05-16,0.8295438360577988,0.5038767384091524,1.2576880440030411,102631.0,0.216649659,21,207
56,2019-05-23,0.6275600838558504,0.3384956046645228,1.0158848292907534,101976.0,0.188681353,14,141
57,2019-05-30,0.998912653593313,0.5802550180062648,1.5449716929981703,103276.0,0.206446058,19,194
58,2019-06-06,1.366513172540629,0.8477821533537974,2.0434608983655833,104550.0,0.217586974,25,248
59,2019-06-13,0.9068898404197542,0.5206957714639875,1.4143861793935997,102903.0,0.207598863,18,179
60,2019-06-20,1.164328148732927,0.7093114744184713,1.764090699761229,103807.0,0.206805165,23,228
61,2019-06-27,1.0251235634843496,0.6122435810684251,1.5651833371952055,103318.0,0.208201102,21,209
62,2019-07-04,1.0656597683618696,0.6434144380298329,1.6185937116869284,103375.0,0.207749744,22,225
63,2019-07-11,1.1895716536642689,0.7359862365920071,1.7741380978851717,104005.0,0.210690684,25,247
64,2019-07-18,0.9954606607870121,0.6042687943184123,1.5099972481302273,103270.0,0.219836317,22,224
65,2019-07-25,0.7805141097522069,0.4424373282996214,1.2288063413354284,102492.0,0.222256093,17,174
66,2019-08-01,0.8092431760214251,0.4554567925089992,1.2827601246805536,102567.0,0.215336151,16,155
67,2019-08-08,1.054402674430114,0.614231345556864,1.6308893279720333,103444.0,0.209027653,19,186
68,2019-08-15,1.176156136251603,0.7002989165583654,1.8169255492256924,103862.0,0.211256939,21,211
69,2019-08-22,0.917737500929778,0.5213017095172955,1.4532335884367962,102875.0,0.212767768,17,166
70,2019-08-29,0.47542861881076937,0.2106469395107906,0.8588616688477084,101464.0,0.214802987,8,80
71,2019-09-05,0.7924251104283757,0.3932707904707547,1.348267752039313,102463.0,0.194348265,11,109
72,2019-09-12,0.6901235826532631,0.3024206942937162,1.2680451905155254,102108.0,0.228017461,8,76
73,2019-09-19,0.6399313802743418,0.2443608016426119,1.2488774534093638,101912.0,0.223617567,6,55
74,2019-09-26,0.7827149928964494,0.29849949660474473,1.5390557920372514,102289.0,0.217130101,6,56
75,2019-10-03,0.6553599544125754,0.2032392907772267,1.407704014106655,101749.0,0.218379379,4,39
76,2019-10-10,1.1136287449918665,0.4150987576269692,2.248225911269278,103303.0,0.236213487,6,61
77,2019-10-17,1.1609882994815188,0.4275690847417517,2.3413274743332884,103524.0,0.216899817,6,57
78,2019-10-24,0.8231580248534869,0.24728428611630673,1.7955581803464056,102305.0,0.221984748,4,38
79,2019-10-31,0.7313148709830755,0.18546733381628597,1.7144087485999882,101924.0,0.245796915,3,29
80,2019-11-07,0.8621173834588807,0.21714591749947557,2.0227283148974937,102248.0,0.21895177,3,26
81,2019-11-14,1.7096526678013624,0.6213581511460315,3.5032440671033602,105302.0,0.224485755,6,56
82,2019-11-21,0.6419864910666833,0.12489594528806322,1.6559559869437808,101527.0,0.216498711,2,18
83,2019-11-28,1.2376600180274322,0.36199369596114467,2.776300002593998,103572.0,0.223182271,4,38
84,2019-12-05,2.1967613415290588,0.880269115105483,4.288633313136747,107270.0,0.22601193,8,85
85,2019-12-12,0.9241241146788427,0.27336757706944803,2.0512158715190605,102609.0,0.220728874,4,35
86,2019-12-19,0.3786434608115062,0.043323231389449324,1.1045471673803213,100635.0,0.21515466,1,11
87,2019-12-26,1.4926559470874499,0.4937206794866954,3.1852658473254003,104491.0,0.218759189,5,47
88,2020-01-02,0.4894360526727316,0.05539412520481599,1.4420233663736985,100834.0,0.214037223,1,12
89,2020-01-09,1.8139964764335335,0.5846434517241736,3.9552408451153744,105543.0,0.223185785,5,50
90,2020-01-16,0.5392229514623751,0.06189793008964592,1.5943688627764232,100864.0,0.212567384,1,6
91,2020-01-23,0.6573671565087512,0.07517538675579019,1.965616354023741,101146.0,0.218711844,1,10
