reportedWeeklyI,weeklyI,trueR
1.0,3.0,5.847006120983726
1.0,9.0,10.03121706916213
2.0,27.0,4.961031547800737
2.0,78.0,5.357549499590472
1.0,8.0,0.19297141651775573
1.0,42.0,1.0516009070861176
10.0,79.0,2.0393494321881773
1.0,8.0,0.1906460317849041
9.0,86.0,1.9536095348093307
4.0,51.0,1.0762775426394906
3.0,21.0,0.5019382024521925
1.0,3.0,5.847006120983726
1.0,9.0,10.03121706916213
10.0,27.0,4.961031547800737
13.0,78.0,5.357549499590472
0.0,8.0,0.19297141651775573
8.0,42.0,1.0516009070861176
18.0,79.0,2.0393494321881773
1.0,8.0,0.1906460317849041
21.0,86.0,1.9536095348093307
13.0,51.0,1.0762775426394906
3.0,21.0,0.5019382024521925
1.0,3.0,5.847006120983726
4.0,9.0,10.03121706916213
13.0,27.0,4.961031547800737
17.0,78.0,5.357549499590472
1.0,8.0,0.19297141651775573
15.0,42.0,1.0516009070861176
19.0,79.0,2.0393494321881773
5.0,8.0,0.1906460317849041
28.0,86.0,1.9536095348093307
16.0,51.0,1.0762775426394906
10.0,21.0,0.5019382024521925
1.0,3.0,5.847006120983726
3.0,9.0,10.03121706916213
14.0,27.0,4.961031547800737
36.0,78.0,5.357549499590472
3.0,8.0,0.19297141651775573
17.0,42.0,1.0516009070861176
29.0,79.0,2.0393494321881773
4.0,8.0,0.1906460317849041
30.0,86.0,1.9536095348093307
25.0,51.0,1.0762775426394906
8.0,21.0,0.5019382024521925
2.0,3.0,5.847006120983726
3.0,9.0,10.03121706916213
12.0,27.0,4.961031547800737
34.0,78.0,5.357549499590472
4.0,8.0,0.19297141651775573
24.0,42.0,1.0516009070861176
44.0,79.0,2.0393494321881773
3.0,8.0,0.1906460317849041
43.0,86.0,1.9536095348093307
20.0,51.0,1.0762775426394906
11.0,21.0,0.5019382024521925
2.0,3.0,5.847006120983726
4.0,9.0,10.03121706916213
24.0,27.0,4.961031547800737
49.0,78.0,5.357549499590472
5.0,8.0,0.19297141651775573
21.0,42.0,1.0516009070861176
49.0,79.0,2.0393494321881773
5.0,8.0,0.1906460317849041
48.0,86.0,1.9536095348093307
35.0,51.0,1.0762775426394906
8.0,21.0,0.5019382024521925
2.0,3.0,5.847006120983726
