week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.8247458493035265,0.047209406869979834,7.765503239507505,1001.0,0.185216937,0.0,0.0
3,3.403004182574316,0.3627682709212727,9.857215674736931,1277.0,0.069487442,1.0,2.0
4,2.659129445607648,0.20594848965986112,8.238022839681237,1164.0,0.288388628,1.0,3.0
5,2.174839459690583,0.25648519262019265,6.811195775758516,1129.0,0.030466059,1.0,2.0
6,1.8982050612657153,0.20023426883079057,5.872436107107969,1096.0,0.251720377,1.0,1.0
7,1.621948774656638,0.18438696899812174,4.664869145414918,1089.0,0.022991622,1.0,4.0
8,1.6825906398658264,0.17573326431912895,5.301646646019982,1092.0,0.0200963,1.0,1.0
9,1.6508550268484283,0.21546018609193768,4.689730754270794,1099.0,0.02357273,1.0,3.0
10,1.638382823740799,0.1971918738443222,4.641719483833942,1077.0,0.022007994,1.0,4.0
11,2.897343084353541,0.8225864905206695,7.1417167232863505,1259.0,0.017244912,3.0,3.0
12,1.1110382801421919,0.14985612196274845,3.111956269606077,1034.0,0.017842761,1.0,1.0
13,0.6244540031211894,0.025157001337749674,2.3195831342135413,1001.0,0.020027636,0.0,3.0
14,2.8003638259471115,0.7139518072345687,5.9254750183434535,1231.0,0.016587795,3.0,5.0
15,1.1506354423117162,0.13278028793152455,3.294651437935165,1061.0,0.021699441,1.0,3.0
16,1.0949514196514298,0.14531330641878218,3.295719102324911,1053.0,0.01801616,1.0,4.0
17,2.32087793758016,0.6318616058538337,5.024356477645243,1169.0,0.023938586,3.0,6.0
18,1.8862963097274072,0.5130466818556325,4.380248456191883,1147.0,0.023310063,3.0,5.0
19,1.195185286951169,0.21904355031258096,2.80178370468388,1072.0,0.022472686,2.0,5.0
20,1.1997407492212833,0.2635302941256825,2.965508002107575,1079.0,0.01778169,2.0,10.0
21,1.2323670494950842,0.2856302006504005,2.814932154453605,1070.0,0.022289123,2.0,5.0
22,2.3909450175417395,0.8235308011664795,4.996227450876651,1196.0,0.021923921,5.0,12.0
23,2.1363046118928812,0.7026531701868783,4.185073952750012,1163.0,0.015970772,6.0,12.0
24,1.342800664941506,0.4539986246451535,2.69110239517036,1103.0,0.02190777,5.0,14.0
25,0.9574093032552023,0.3628807993582142,2.0637660515075216,1065.0,0.022148977,4.0,16.0
26,1.356436844767759,0.5867268004258235,2.5355113530817395,1088.0,0.016660735,6.0,21.0
27,1.8891130107630554,0.9984515917772278,3.248007580801043,1156.0,0.020935228,10.0,24.0
