week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.9478193969431685,0.06862149932908672,8.225078937284893,1001.0,0.219894463,0.0,0.0
3,3.171883860124477,0.29772364954432173,9.687878907054495,1260.0,0.040860742,1.0,2.0
4,2.751039431350148,0.3026257601691537,8.757716238496004,1164.0,0.027773825,1.0,3.0
5,1.2166887821757215,0.0332379316347645,4.834487926882077,1001.0,0.029891525,0.0,2.0
6,1.322417550407353,0.024478909788753715,4.990392610306014,1001.0,0.025758999,0.0,3.0
7,3.049464868046709,0.34334379608453125,9.389867292781505,1224.0,0.029060549,1.0,6.0
8,5.132074471074371,1.493683701100628,11.82907081387395,1620.0,0.021921765,4.0,9.0
9,1.164262429557265,0.1378815339240686,3.5520868157579994,1045.0,0.028130222,1.0,4.0
10,1.4748996558399357,0.3522000891319168,3.556440426716238,1097.0,0.018516935,2.0,6.0
11,2.718728763791325,0.9470668283880332,5.688866157835191,1219.0,0.022705821,5.0,11.0
12,1.0553430860021442,0.21669289073274722,2.54432711286114,1067.0,0.028973314,2.0,9.0
13,2.149164690964079,0.775472597171421,4.28743530919237,1219.0,0.029670536,6.0,11.0
14,1.6464814826311585,0.6640513106363927,3.1247740243375732,1126.0,0.025185795,6.0,22.0
15,1.8648943139006118,0.7981518106199688,3.346140188790876,1145.0,0.028616824,9.0,24.0
16,1.3851591073300917,0.5800493683919963,2.5103535065829603,1118.0,0.030735042,8.0,29.0
17,1.5504032231939069,0.7199914432502208,2.501659261336248,1129.0,0.02677825,11.0,40.0
18,2.210860244389183,1.2600168508377971,3.2693983857929236,1235.0,0.01404692,20.0,49.0
19,1.8353793449449785,1.084587936889494,2.698789733444749,1179.0,0.022059938,23.0,53.0
20,1.6710936442531599,1.0483548286205877,2.408373121596222,1151.0,0.027349702,28.0,70.0
21,1.058654375967138,0.6801422334406233,1.4521559546380989,1135.0,0.017001074,21.0,69.0
22,1.7502551475080355,1.2076942733325076,2.3222594886103076,1223.0,0.025535506,41.0,101.0
23,1.3580785630748768,0.9155072656215306,1.8677903907360167,1228.0,0.020978281,39.0,107.0
24,1.525496774578755,1.107882440150698,2.1487867760099677,1295.0,0.025543119,52.0,122.0
25,1.5843867100733147,1.2215862059837423,2.0650032814145054,1302.0,0.02639084,68.0,163.0
26,1.2914747405832419,1.0204269741784044,1.6910436030417384,1358.0,0.023525591,68.0,196.0
27,1.2778999123711523,1.0078101570154028,1.566720254404727,1388.0,0.028653711,78.0,234.0
28,1.786848498059667,1.5128326641761773,2.093993725010625,1423.0,0.027141614,126.0,310.0
29,1.7122016837293943,1.4457303970899302,2.057921857304491,1484.0,0.022911561,154.0,373.0
30,1.6044235549674406,1.3886000461758303,1.8573645865854815,1566.0,0.027589954,188.0,435.0
31,1.3973509670778992,1.1761657776256098,1.5973380728780313,1715.0,0.029648645,206.0,535.0
32,1.6171467108943955,1.389030081574364,1.8074155764915039,1842.0,0.025065895,289.0,699.0
33,1.546405675142785,1.3937054574389287,1.7462826854038047,1937.0,0.034474982,349.0,858.0
34,1.4354814684956183,1.3016050792918308,1.593093044972971,2029.0,0.0317463,403.0,1012.0
35,1.5400589619678977,1.4134126017411235,1.684482219245939,2203.0,0.02353389,516.0,1227.0
36,1.4787722134211567,1.3426723405904872,1.6216904221950297,2398.0,0.033979867,609.0,1484.0
37,1.486798436020349,1.370036631257484,1.578046600930776,2587.0,0.040680772,745.0,1878.0
38,1.5450696370189103,1.4553274117641295,1.6369836511960016,2725.0,0.03156361,945.0,2269.0
39,1.4411833381255987,1.3657975854629287,1.5222165225208932,2922.0,0.038916357,1088.0,2738.0
40,1.4334097938924701,1.3561450697975839,1.514127157462966,3290.0,0.029608385,1302.0,3290.0
41,1.5175677368699119,1.4399928233434889,1.5990856046609534,3436.0,0.032983423,1651.0,4179.0
42,1.5397782783979,1.463037544023335,1.6160672117147463,3969.0,0.050757072,2056.0,5038.0
43,0.7850116799968593,0.7493267664522574,0.8288716034020953,4816.0,0.059494857,1242.0,3018.0
44,0.7478560852688229,0.6975207840725638,0.7840719319105384,4730.0,0.064146816,1158.0,2870.0
45,0.7377332797099905,0.6948840192949508,0.7963251508989028,4648.0,0.048317536,1030.0,2587.0
46,0.7330544181268442,0.690072961252917,0.7758284168148014,4304.0,0.045857801,902.0,2295.0
47,0.7121961294039748,0.6671958736031348,0.759733945783992,4023.0,0.047018273,768.0,1981.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.9214836763433385,0.04979853022061733,7.06986605904399,1001.0,0.01726046,0.0,0.0
3,3.4227275987309924,0.42480337263810297,10.002492425413607,1245.0,0.013932588,1.0,2.0
4,2.599939313483103,0.2488049612559754,7.944910538381633,1151.0,0.020017478,1.0,3.0
5,0.9920615094556109,0.022667812870352615,3.5625785385010458,1001.0,0.027477806,0.0,2.0
6,1.2479558801374233,0.03772601897187383,4.776303735670941,1001.0,0.016265358,0.0,3.0
7,2.688365348057184,0.377738591310239,7.863218430212492,1201.0,0.027802827,1.0,6.0
8,5.148874959793397,1.464211143519821,11.525283485337122,1635.0,0.020057427,4.0,9.0
9,1.1772656343840224,0.15278718067739053,3.316837788366519,1077.0,0.023741227,1.0,4.0
10,1.4912343103646297,0.35644035369950283,3.584780392349311,1087.0,0.025991082,2.0,6.0
11,2.6014916220543944,0.8847477478984227,5.180421160755929,1223.0,0.028203823,5.0,11.0
12,1.0019844096520025,0.19206168904724652,2.329984697182057,1053.0,0.014171189,2.0,9.0
13,1.9746335333666962,0.8094936151956593,3.784746587559304,1178.0,0.020232739,6.0,11.0
14,1.7668540353436553,0.6537774480586783,3.342313125577196,1124.0,0.025597621,6.0,22.0
15,1.8932952665929936,0.884077580502968,3.5523073779551377,1177.0,0.03325511,9.0,24.0
16,1.3319926344823252,0.552721894801108,2.4134410498223082,1108.0,0.015842988,8.0,29.0
17,1.5198369238077636,0.795422741756833,2.5228385652287626,1120.0,0.025847443,11.0,40.0
18,2.1588769621611723,1.393225773488661,3.4431468717458076,1180.0,0.017472856,20.0,49.0
19,1.7708553232359516,1.039020549580525,2.5515918899400623,1150.0,0.021800579,23.0,53.0
20,1.587120528161119,1.068551731649978,2.1754257641815804,1185.0,0.024466065,28.0,70.0
21,0.9736771233905355,0.6360554028538478,1.5174320991623271,1160.0,0.026964277,21.0,69.0
22,1.7159528513745708,1.1748509228798723,2.3866691990588556,1234.0,0.016235142,41.0,101.0
23,1.361426619877676,1.0116810277280877,1.9110797640840682,1198.0,0.026883992,39.0,107.0
24,1.5271531894155965,1.1259270583167595,1.9572603381787523,1230.0,0.015267946,52.0,122.0
25,1.6140013495895362,1.1944127983424866,2.048373460901044,1254.0,0.021268685,68.0,163.0
26,1.3047183412877363,0.9900928087118359,1.7318685718207452,1321.0,0.016523586,68.0,196.0
27,1.2880497478213835,1.035925219155858,1.5789587831662077,1354.0,0.027722627,78.0,234.0
28,1.8159188628889071,1.4855829264582565,2.1657492288306694,1410.0,0.018178018,126.0,310.0
29,1.7005817897389703,1.420443304711532,2.0051673792421734,1554.0,0.031700762,154.0,373.0
30,1.5956221252060931,1.420680513280073,1.806548074097441,1607.0,0.018944172,188.0,435.0
31,1.3911754611701586,1.2208271694424142,1.5888807696157663,1764.0,0.03077151,206.0,535.0
32,1.610018923653183,1.4365169304082965,1.7809282974219323,1851.0,0.021438931,289.0,699.0
33,1.539409011399567,1.3870548549462203,1.7348437470358933,1931.0,0.025145699,349.0,858.0
34,1.4393432497411613,1.296529232954848,1.587727658514586,2235.0,0.029532654,403.0,1012.0
35,1.5333460437219015,1.403643948969361,1.675556973130027,2253.0,0.031168757,516.0,1227.0
36,1.4704782701593524,1.363380160482954,1.6011295042533038,2433.0,0.033982575,609.0,1484.0
37,1.464347314274108,1.3543227724274074,1.570872061401371,2583.0,0.032382326,745.0,1878.0
38,1.5387835453711156,1.4357694830076886,1.6675321185849987,2808.0,0.035435318,945.0,2269.0
39,1.448306428517204,1.3593444071264682,1.54197205005069,3001.0,0.039824548,1088.0,2738.0
40,1.4344916066571072,1.3355660882382354,1.4902931460422288,3227.0,0.033008734,1302.0,3290.0
41,1.524184222023725,1.4562132024277383,1.5870789234166087,3547.0,0.044472403,1651.0,4179.0
42,1.5524410126079002,1.481995794391116,1.6198990449858048,3836.0,0.040030763,2056.0,5038.0
43,0.791583620343568,0.7487116764851519,0.8345646538463615,4751.0,0.038315641,1242.0,3018.0
44,0.7442357206736256,0.7069322552008629,0.7804612269608734,4920.0,0.051365997,1158.0,2870.0
45,0.7352606855506025,0.684772336067917,0.7716421173501121,4545.0,0.120071673,1030.0,2587.0
46,0.7356384693277134,0.6884504534284603,0.7881542997543416,4595.0,0.271811464,902.0,2295.0
47,0.7128602879589877,0.6616854481628506,0.7552667478007262,4406.0,0.03804003,768.0,1981.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.7143037402223036,0.0395124489606081,7.467108610678391,1001.0,0.009867016,0.0,0.0
3,3.440021680068595,0.33794501035291125,10.038837269835408,1271.0,0.020490959,1.0,2.0
4,2.7004078146653026,0.33752133632108205,8.239284937793304,1157.0,0.015926309,1.0,3.0
5,1.2580000219963008,0.038219992584607086,4.67047102976098,1001.0,0.013154885,0.0,2.0
6,1.379401568751318,0.03455690643652026,5.416538560893541,1001.0,0.018028362,0.0,3.0
7,3.1287261493790175,0.31721029638237414,9.544610543225716,1250.0,0.018004552,1.0,6.0
8,5.315990512243046,1.3942751786466772,12.12725160422668,1716.0,0.015686058,4.0,9.0
9,1.1778416821492947,0.1762365189046821,3.4513184976765983,1066.0,0.017526459,1.0,4.0
10,1.6480217148813274,0.35661191174309126,4.096455320572325,1093.0,0.015095044,2.0,6.0
11,2.898376132216191,0.9614492590246678,6.378539885328763,1222.0,0.013759399,5.0,11.0
12,1.0034396031322117,0.24681201102840092,2.5609539866661986,1067.0,0.015608802,2.0,9.0
13,2.13444086136383,0.9242079332638186,3.879691640653235,1144.0,0.012304648,6.0,11.0
14,1.6161584841998573,0.55355618522138,3.228083214347218,1138.0,0.018380896,6.0,22.0
15,1.8483994699701716,0.820037595846728,3.393492222907027,1144.0,0.014104948,9.0,24.0
16,1.3001988104044817,0.5585989143996923,2.5003122220637786,1126.0,0.013970066,8.0,29.0
17,1.54224838458198,0.7633412376882052,2.6573510001600495,1140.0,0.016225471,11.0,40.0
18,2.1818735549646204,1.2348502548802935,3.4313796969229626,1216.0,0.011882091,20.0,49.0
19,1.724794969509125,1.1189238266596533,2.602765508689632,1171.0,0.018427735,23.0,53.0
20,1.642062150467431,1.0032746057481472,2.3853636520213937,1181.0,0.015053544,28.0,70.0
21,1.0106306725201104,0.6086764402359063,1.5016911214742814,1130.0,0.012675508,21.0,69.0
22,1.7481711254898646,1.215686225318338,2.3537407609849788,1215.0,0.016429216,41.0,101.0
23,1.3832321190734016,0.9520782969132895,1.7909342549690057,1193.0,0.012417799,39.0,107.0
24,1.5253745654725837,1.1495864654527186,1.9921725707989797,1222.0,0.016806489,52.0,122.0
25,1.634843492823997,1.198180875529525,1.9761038554952988,1301.0,0.014878551,68.0,163.0
26,1.3190953131820093,1.0311946254014766,1.6822488807809977,1269.0,0.014070153,68.0,196.0
