week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
1,2018-09-21,NaN,NaN,NaN,0.0,0.0,22
2,2018-09-28,2.8984901340100224,1.8372581091305162,4.209107489548307,150898.0,0.108157784,22
3,2018-10-05,1.849674911099703,1.202342592149666,2.6515048776609973,130080.0,0.121108021,26
4,2018-10-12,1.8858619604760265,1.2978269027426788,2.5994600501400122,131914.0,0.338024953,37
5,2018-10-19,1.6913898976762383,1.2118453725223373,2.2539589900762773,130369.0,0.124337237,45
6,2018-10-26,0.9688415515430754,0.663521606279799,1.3553271659544754,122340.0,0.128998683,33
7,2018-11-02,0.8873864290548223,0.5989089578863114,1.2386563458152628,122153.0,0.134037016,31
8,2018-11-09,1.190621208830188,0.8394097011018974,1.6014683338316926,125643.0,0.128419877,40
9,2018-11-16,0.8605913890785283,0.5828717116353431,1.192291730847918,121604.0,0.120552758,30
10,2018-11-23,0.9862123938885405,0.667611045690303,1.3647026489655878,122426.0,0.133035983,33
11,2018-11-30,1.6953564428919938,1.2712535464786379,2.1928749424072347,133767.0,0.124640077,56
12,2018-12-07,1.0617754963983699,0.7604396144537947,1.4113560136847254,127876.0,0.112290228,43
13,2018-12-14,0.5058707681588698,0.3114966903105643,0.7399868982979528,121827.0,0.123534831,21
14,2018-12-21,0.9363127979667422,0.6409496473601091,1.2933143294829033,122735.0,0.123491794,33
15,2018-12-28,0.682877241324958,0.4304746356586533,0.9940558001236577,117599.0,0.112781874,22
16,2019-01-04,1.4158909830789859,0.999740009029406,1.9214178468952936,126915.0,0.130857549,40
17,2019-01-11,1.0930302720966045,0.757354894648226,1.5016756272584804,122891.0,0.125898184,34
18,2019-01-18,1.3424711749769935,0.9816872269845386,1.7844879226316703,127210.0,0.120843832,44
19,2019-01-25,0.8765542404142912,0.5847922248896019,1.2025962057540625,123067.0,0.127381808,32
20,2019-02-01,0.7629760378750287,0.502147759450492,1.0821190406484893,120505.0,0.12140201,27
21,2019-02-08,0.7550983198449362,0.48624645100411984,1.099115157316244,118257.0,0.114222749,24
22,2019-02-15,0.9988882016153021,0.6589210682663477,1.4090374019087237,119613.0,0.122827484,28
23,2019-02-22,1.2153305615950842,0.8296479446771505,1.690266795576484,122678.0,0.127632615,33
24,2019-03-01,1.214886983624839,0.8404985654355887,1.6771349183597724,123588.0,0.117204073,35
25,2019-03-08,1.4674810336478186,1.060584679346411,1.9476999330595932,128853.0,0.12735528,46
26,2019-03-15,2.1889932116635102,1.7158143827726464,2.758260597117623,145291.0,0.142133648,81
27,2019-03-22,1.2928226394305833,0.9977771625708015,1.6216941063750383,139894.0,0.127774951,69
28,2019-03-29,1.4278347527814161,1.1294426634651997,1.7585900317547118,148356.0,0.139766969,89
29,2019-04-05,1.37581185814957,1.1168542706397209,1.67762036217577,155615.0,0.143614558,101
30,2019-04-12,1.3366990093872833,1.0929732845768982,1.6077241977112822,163122.0,0.150181823,114
31,2019-04-19,1.147064689934287,0.937656676304608,1.376311203880579,170182.0,0.168701931,112
32,2019-04-26,0.9745396933241685,0.7897396499102087,1.172243036518674,174163.0,0.149106044,102
33,2019-05-03,1.2630178226999267,1.0500901380355725,1.498940671111946,176715.0,0.155389906,133
34,2019-05-10,0.8226943521135499,0.6659853260796851,0.9996657298977208,180905.0,0.157828808,94
35,2019-05-17,0.7631443747511945,0.6038346192702148,0.9416578671594782,176133.0,0.149795071,83
36,2019-05-24,0.6536847732839354,0.5038885386274767,0.8247043692740672,167624.0,0.148445773,64
37,2019-05-31,1.0172865157607518,0.8096108543761117,1.2589889676313102,158925.0,0.132644038,85
38,2019-06-07,1.1166915600740406,0.8962978127717339,1.365466978873033,157586.0,0.146574015,90
39,2019-06-14,0.8774207750402664,0.6889463471024497,1.0906079015525714,157096.0,0.13599387,73
40,2019-06-21,1.2063681587557482,0.9739763808912932,1.4694379676031426,157849.0,0.140624114,97
41,2019-06-28,0.94289150180701,0.7391200110652592,1.1674238682169549,159211.0,0.140477614,80
42,2019-07-05,0.9521220278773328,0.7489291171105137,1.172177871143675,158825.0,0.142635998,80
43,2019-07-12,1.1779086385996997,0.9471404099732871,1.4380261325370571,158815.0,0.138917764,97
44,2019-07-19,0.9689022225486194,0.7654228850891974,1.1994273928945196,160691.0,0.146325416,84
45,2019-07-26,0.8570466921158812,0.6705294571005314,1.0771098028784256,160577.0,0.141723878,74
46,2019-08-02,0.8459910719088495,0.6530372809633657,1.0588596752075632,156497.0,0.142416419,69
47,2019-08-09,0.884338153638868,0.680001115368343,1.1224926355399654,151599.0,0.132888655,67
48,2019-08-16,0.9953047295314311,0.7719896957877213,1.2496384651715031,149694.0,0.13803556,71
49,2019-08-23,0.7900521520645616,0.5870442352541071,1.010550698457633,145716.0,0.134563052,55
50,2019-08-30,0.6002516661021723,0.4239481975994885,0.801664287392864,139862.0,0.130594084,38
51,2019-09-06,0.8625853193165741,0.6255328252605623,1.133644464135594,134262.0,0.124949723,46
52,2019-09-13,0.7134589078347154,0.4915002538862919,0.9751016885795212,128537.0,0.143083677,34
53,2019-09-20,0.4416203823876809,0.26206664480994096,0.6657823139515826,120875.0,0.107679555,18
