week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
1,2018-09-21,NaN,NaN,NaN,0.0,0.0,22
2,2018-09-28,2.880215535822773,1.8263505400778055,4.153709631255312,141842.0,0.098501992,22
3,2018-10-05,1.8385086731373552,1.1835932166458027,2.644108933634114,125437.0,0.125912161,26
4,2018-10-12,1.88160120472514,1.2942353206145643,2.5926105430330555,126604.0,0.313789449,37
5,2018-10-19,1.6912011566311331,1.2027045737331643,2.2772379061741503,125025.0,0.121202118,45
6,2018-10-26,0.9738769622634792,0.6684040916392212,1.3497843551127215,117762.0,0.126634227,33
7,2018-11-02,0.8875110143336431,0.5957860469361844,1.2350467353721934,117217.0,0.124893457,31
8,2018-11-09,1.189512208746937,0.8379629491867787,1.5914514143603817,120415.0,0.130299154,40
9,2018-11-16,0.8612713039130236,0.5753671202027101,1.205282028374913,116852.0,0.12356755,30
10,2018-11-23,0.988125903111671,0.6724747982480316,1.3630739924115103,117672.0,0.125666526,33
11,2018-11-30,1.6882496813148684,1.2521692830904068,2.193570157273948,127112.0,0.135279276,56
12,2018-12-07,1.058328137322293,0.755577307746924,1.4204083005450576,121924.0,0.127855155,43
13,2018-12-14,0.5005562622187942,0.311892416795944,0.737260059625837,116630.0,0.115460934,21
14,2018-12-21,0.9350167387391511,0.6356100822039065,1.3018606471810674,118260.0,0.122002535,33
15,2018-12-28,0.6901659891229686,0.43646272202825015,1.0082048545893942,113368.0,0.113812589,22
16,2019-01-04,1.4171714681648016,0.9979328821816003,1.9081103443588505,121499.0,0.129046229,40
17,2019-01-11,1.0929874747892538,0.7500207722364325,1.5183827236447385,118072.0,0.115480477,34
18,2019-01-18,1.3435825169466082,0.961713459589191,1.793766785543194,122210.0,0.126067261,44
19,2019-01-25,0.8761234714445835,0.5955349383227814,1.2124806286971257,117756.0,0.120014613,32
20,2019-02-01,0.7662068937437292,0.5012912084926234,1.0868936200531623,115890.0,0.122082926,27
21,2019-02-08,0.7589305278314694,0.4891224180811091,1.1016174038615043,114087.0,0.124570109,24
22,2019-02-15,0.9977164190222116,0.6542035322862394,1.4151504690989543,115847.0,0.123368116,28
23,2019-02-22,1.2164010855994603,0.828427539833544,1.6971595409934142,118833.0,0.117093052,33
24,2019-03-01,1.2108962076133138,0.8320830700765717,1.6688512298591265,118777.0,0.123008597,35
25,2019-03-08,1.4671708518796525,1.057447224516756,1.9462295888364765,123506.0,0.121897994,46
26,2019-03-15,2.183672284349026,1.6938149083270038,2.75008586837561,135998.0,0.137622946,81
27,2019-03-22,1.2908444125730159,0.9896070299502084,1.6355242725745716,131097.0,0.124209364,69
28,2019-03-29,1.4278190248173075,1.1356066701181768,1.7648598314200181,137120.0,0.136956824,89
29,2019-04-05,1.3771213475238169,1.1058237171855052,1.6663333985590045,143554.0,0.13058242,101
30,2019-04-12,1.338362088889096,1.0924319307139965,1.6125715015628523,149062.0,0.192160087,114
31,2019-04-19,1.149535053644541,0.9390292270461211,1.3848748831708066,154882.0,0.312056268,112
32,2019-04-26,0.9725518588544588,0.7835595607163958,1.1840634490413926,159576.0,0.137007017,102
33,2019-05-03,1.2619695222157439,1.0450473466589927,1.4962100679974633,160379.0,0.144204671,133
34,2019-05-10,0.8230844345148582,0.6613490593363758,1.0008674336883785,164000.0,0.148924336,94
35,2019-05-17,0.7631823565556077,0.6027351618080061,0.9411298274930376,160759.0,0.140059068,83
36,2019-05-24,0.6548883473689994,0.49589870070658326,0.8300935883417897,154637.0,0.141721442,64
37,2019-05-31,1.0174019608829423,0.8018713781999801,1.2510644119802485,146119.0,0.133680161,85
38,2019-06-07,1.1138624420517498,0.885198721134594,1.3671439158598588,144928.0,0.133330428,90
39,2019-06-14,0.8799287819037461,0.6911625160498058,1.1025955556413232,144842.0,0.143919577,73
40,2019-06-21,1.2115542934602952,0.9745975591875672,1.4768603181558466,144640.0,0.132864602,97
41,2019-06-28,0.9426126340903042,0.738317945066846,1.1675220312340888,146710.0,0.128889034,80
42,2019-07-05,0.9504161295430837,0.7495564583536303,1.1822399600735674,146520.0,0.140077685,80
43,2019-07-12,1.1786583844574436,0.9451245754697923,1.4363271848013466,146407.0,0.131738963,97
44,2019-07-19,0.9713079780190959,0.7656980868667616,1.2018550029874246,147181.0,0.133330951,84
45,2019-07-26,0.8585626581733704,0.667819275694339,1.072241425144764,147020.0,0.144040698,74
46,2019-08-02,0.8459449125442492,0.6568942634650657,1.0669247023417558,144173.0,0.133157404,69
47,2019-08-09,0.8836741429065662,0.681483343392047,1.1161065889383393,140288.0,0.12040852,67
48,2019-08-16,0.9950653887889521,0.7708871445586712,1.255392191979283,138458.0,0.142455924,71
49,2019-08-23,0.7874551567928144,0.5912880683854408,1.0162858142121811,136333.0,0.13462521,55
50,2019-08-30,0.6005960404737052,0.42589667015806526,0.8139231928428241,130728.0,0.118642199,38
51,2019-09-06,0.8644914185775187,0.6315949177878799,1.146277070454349,126463.0,0.120347197,46
52,2019-09-13,0.713211412530322,0.48811415418328374,0.9791480712879851,122360.0,0.128450377,34
53,2019-09-20,0.4428884898902477,0.26630229333468464,0.670487262603582,115624.0,0.120179843,18
