meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI,trueR
NaN,NaN,NaN,0.0,0.0,1.0,4.0,8.694807778700877
3.0792202244999145,0.3688775624299936,9.107920469622128,4345.0,1.145945008,1.0,6.0,7.2837108829327475
4.592000324971866,1.443979963280126,9.353127163675753,18318.0,0.267470177,4.0,54.0,7.467078480578611
0.9921010036351291,0.11992123439899528,2.961891273447639,7375.0,0.135296331,1.0,12.0,0.3509868221511816
4.170625633406042,2.0507097204688156,6.969421114882627,37292.0,0.995603239,10.0,86.0,3.6136897705678863
4.84243217075022,3.221380813690578,7.031328084270032,103296.0,1.815966553,26.0,314.0,5.945064416054571
0.6029661949232487,0.24666880067095961,1.114855582674991,42372.0,1.017124931,6.0,74.0,0.6637726185620603
2.068638254940878,1.4042779731668198,2.8623413601882666,93976.0,2.00507391,28.0,279.0,1.7570637828403894
0.420087543458021,0.1589983942864413,0.7868477390992549,59918.0,1.481043399,6.0,86.0,0.45727717260635375
6.741651945442183,5.666233662362762,7.926732354444157,836883.0,18.071844846,145.0,1259.0,5.751928130515654
1.1237341990170822,0.8539324359338759,1.4555554130050905,239425.0,5.722503782,59.0,464.0,0.9288404776215278
NaN,NaN,NaN,0.0,0.0,1.0,4.0,8.694807778700877
3.147118972872403,0.38068769425890436,8.535581700613475,4796.0,0.308120356,1.0,6.0,7.2837108829327475
9.708618202800205,5.108246225328818,15.753478555811938,219038.0,3.016980648,13.0,54.0,7.467078480578611
1.2783491241782714,0.48782731376764926,2.5763856758667005,21053.0,0.314975574,5.0,12.0,0.3509868221511816
2.791925824817381,1.7071240874844038,4.115975748791142,63108.0,1.156099304,19.0,86.0,3.6136897705678863
4.900218322882029,3.7012410394596933,6.293736055160197,242042.0,4.127587994,63.0,314.0,5.945064416054571
0.48162929543838284,0.24356378006799012,0.7985690990108573,92016.0,1.989156754,12.0,74.0,0.6637726185620603
1.776016601812519,1.3281385951311044,2.2719728234101173,192947.0,3.793858262,55.0,279.0,1.7570637828403894
0.44900446328727045,0.25955684699032333,0.7008581964548272,122086.0,3.201927616,15.0,86.0,0.45727717260635375
6.065093604733725,5.359035888036389,6.857149669349417,1.266505e6,26.661241113,264.0,1259.0,5.751928130515654
0.8992595219850896,0.7283814885537107,1.0905563761006596,423313.0,8.994373976,88.0,464.0,0.9288404776215278
NaN,NaN,NaN,0.0,0.0,1.0,4.0,8.694807778700877
5.391971692101602,1.5709374038668573,12.175048335520703,18013.0,0.298217628,3.0,6.0,7.2837108829327475
8.15102146303427,4.385918760033422,13.090322489162425,148113.0,2.21498799,16.0,54.0,7.467078480578611
0.505148264315425,0.10371386328913565,1.2185542905610733,20221.0,0.527990924,2.0,12.0,0.3509868221511816
2.916875026753854,1.852459761650546,4.2310434611973635,70582.0,1.147202319,22.0,86.0,3.6136897705678863
6.547239721712509,5.223527850146821,8.049500781702909,500703.0,8.228552213,98.0,314.0,5.945064416054571
0.48686811751206377,0.28468491049722777,0.7371567667047123,129512.0,2.653114076,17.0,74.0,0.6637726185620603
2.0731793591395618,1.6942911939761656,2.5127097620513403,324960.0,6.263206306,96.0,279.0,1.7570637828403894
0.45918404636519494,0.3020543589093077,0.6517873385880724,203964.0,3.950893207,25.0,86.0,0.45727717260635375
5.391265688865686,4.867357973147365,5.956031720345471,1.709898e6,35.904544637,373.0,1259.0,5.751928130515654
1.0383653240264992,0.8830124020404475,1.203590242759072,646079.0,13.747929006,151.0,464.0,0.9288404776215278
NaN,NaN,NaN,0.0,0.0,2.0,4.0,8.694807778700877
3.7431129753785743,0.9201522396721011,9.096019033316875,11440.0,0.243455938,3.0,6.0,7.2837108829327475
7.557766207392921,4.484333701843909,11.665866304696939,131967.0,1.917603455,18.0,54.0,7.467078480578611
0.6067101769786052,0.16150286030081495,1.3324013973832782,24906.0,0.572114645,3.0,12.0,0.3509868221511816
4.220257356375197,3.001291484752281,5.664530730134539,144879.0,2.481684824,40.0,86.0,3.6136897705678863
6.360519060231845,5.288575922196731,7.4668959840595095,760068.0,11.921061531,145.0,314.0,5.945064416054571
0.52498466224213,0.3551608658244085,0.7329056133911819,211212.0,4.314013358,29.0,74.0,0.6637726185620603
1.497437513422543,1.224835178974619,1.7960838036110875,359058.0,7.627085871,102.0,279.0,1.7570637828403894
0.4434318182434688,0.3031629330522665,0.6120880656014964,268544.0,6.138786184,32.0,86.0,0.45727717260635375
5.671215507534094,5.162501211299001,6.164614068504645,2.237724e6,47.23203969,490.0,1259.0,5.751928130515654
0.971189061608154,0.8388293230013064,1.1188755249661793,805957.0,17.055395811,182.0,464.0,0.9288404776215278
NaN,NaN,NaN,0.0,0.0,2.0,4.0,8.694807778700877
3.8241777380183386,1.1412945461050052,8.070965780600117,11865.0,0.197614204,3.0,6.0,7.2837108829327475
9.826050683345679,6.295658659805085,14.223538189188803,361931.0,5.047226278,27.0,54.0,7.467078480578611
0.7680110661158572,0.2901889746911979,1.4113896125539787,35928.0,0.544697389,6.0,12.0,0.3509868221511816
3.291399183312536,2.4256765035221335,4.413274859408298,140883.0,2.276441254,44.0,86.0,3.6136897705678863
6.0074849686574545,5.115626783290419,6.982932433581334,821126.0,13.340878061,167.0,314.0,5.945064416054571
0.5395809892023784,0.37815929028784123,0.7288084372245973,235242.0,4.581774192,35.0,74.0,0.6637726185620603
1.599568718203384,1.3356136333739483,1.8849447213754014,420677.0,8.008436228,128.0,279.0,1.7570637828403894
0.4509275802518138,0.3208729672551955,0.5958613332893954,320345.0,6.26162803,39.0,86.0,0.45727717260635375
