week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
9,1.7913031589631645,0.34798662384857787,4.847237587480284,1124.0,0.012440753,2.0,2.0
10,0.5428207118074149,0.028323315091032565,2.236954096740329,1001.0,0.009625972,0.0,2.0
11,1.4172472852216407,0.14085241922915104,3.987689159732227,1074.0,0.01345485,1.0,3.0
12,1.5682228524494686,0.14828766539721092,4.525609981513965,1080.0,0.013163857,1.0,2.0
13,1.533998426663046,0.13864302652344024,4.339590256829303,1089.0,0.01429563,1.0,6.0
14,1.5378807349799475,0.1993885558245326,4.211502453290026,1096.0,0.012895801,1.0,3.0
15,3.2906885899447857,1.0331733549470286,7.4977889445478,1339.0,0.01790705,4.0,4.0
16,3.2434396443746762,1.3076039408367068,6.157582760451967,1296.0,0.022568769,7.0,16.0
17,0.7461493608824117,0.16331809486010943,1.9642599036470783,1043.0,0.028161166,2.0,6.0
18,0.9984367763433816,0.21923562088620027,2.3154217160911044,1062.0,0.008381791,3.0,7.0
19,0.8444105416463982,0.21781407732978356,1.9781628196317642,1056.0,0.014082784,2.0,7.0
20,0.3320040669329003,0.0062781600960497945,1.3354787986684507,1001.0,0.010146615,0.0,6.0
21,3.159246017307332,1.4091132923625938,5.881189690700043,1319.0,0.017966797,7.0,17.0
22,1.928936289003868,0.7149997875956635,3.734576993685296,1157.0,0.014342964,6.0,14.0
23,1.6416851207631937,0.6280101655459072,3.2562352841963684,1126.0,0.013792216,7.0,18.0
24,0.5230564948473371,0.1341698495726148,1.3151902962757647,1028.0,0.013753973,2.0,14.0
25,1.5112820493374126,0.6898255618320841,2.784242597086931,1137.0,0.013071296,7.0,24.0
26,1.6070104807993104,0.7230211169695332,2.997021855036722,1110.0,0.016924353,8.0,25.0
27,2.409933466822948,1.4236621754678946,4.1272569958745216,1245.0,0.028925471,16.0,41.0
28,1.8775145609873694,1.13831747435762,2.772662131468382,1190.0,0.01715892,18.0,37.0
29,1.439815283829039,0.8568190285866426,2.254950807644311,1143.0,0.01463784,19.0,45.0
30,1.5705342863408895,1.0249958906664844,2.2060540988665864,1183.0,0.023314073,26.0,65.0
31,1.3615715459541462,0.908937308658714,1.861414956815063,1192.0,0.023305847,28.0,73.0
32,1.5891082646693597,1.147712524373403,2.162240055531472,1230.0,0.023277084,38.0,88.0
33,1.4970396694460713,1.0806725359626996,1.9409244572510815,1249.0,0.02234618,44.0,106.0
34,1.3670058106341412,1.0143487794067874,1.846555505429957,1270.0,0.017001681,49.0,122.0
35,1.2142739269822307,0.9218350232825521,1.618174290692459,1260.0,0.021792497,49.0,133.0
36,1.3813582816353396,1.0472095630702525,1.802054197441196,1282.0,0.032351787,63.0,186.0
37,1.5450610334346455,1.1861647413007284,1.8515130541913583,1374.0,0.009406844,84.0,215.0
38,1.6085540154326365,1.2543843662745902,1.904128285346609,1480.0,0.013703962,107.0,266.0
39,1.7019483273416107,1.3888455347010058,2.042112790137763,1476.0,0.015006938,143.0,334.0
40,1.4261213028352495,1.1618369423504016,1.67397665173268,1566.0,0.018945184,153.0,382.0
41,1.4481752413841327,1.2672924488339523,1.6683771796163303,1642.0,0.017646646,190.0,473.0
42,1.613481241032227,1.3898753775689767,1.810873956750728,1797.0,0.017556537,254.0,616.0
43,1.4352407187782352,1.2646712909539841,1.6368538954791223,1803.0,0.01733895,284.0,733.0
44,1.579158718965876,1.4202636787837548,1.7968316517518297,2062.0,0.040318578,375.0,904.0
45,1.4917295492384153,1.3311895144697081,1.6385225024570453,2187.0,0.011697248,437.0,1104.0
46,0.7704620964210623,0.661986442707124,0.8810786682219311,2493.0,0.023781687,267.0,645.0
47,0.6897767862523432,0.6031935663621544,0.789227973246953,2566.0,0.025158805,235.0,612.0
48,0.7130650150094399,0.6293777969492875,0.8141113186001259,2424.0,0.024049849,213.0,549.0
49,0.7486634245552576,0.6572849314851238,0.8653401964871017,2204.0,0.022112947,192.0,477.0
50,0.6612728978298096,0.5702959071437049,0.7817357876715159,2116.0,0.020686555,149.0,414.0
1,NaN,NaN,NaN,0.0,0.0,2.0,2.0
2,3.9422254242650356,0.794796596149327,10.336796932999324,1411.0,0.012437159,3.0,3.0
3,1.1624995543836738,0.12359988024413694,3.1590272422708687,1064.0,0.008650721,1.0,1.0
4,1.4837383455855415,0.3267792186270787,3.769208694885029,1096.0,0.01161662,2.0,4.0
5,0.5202002500564668,0.0350206836341803,1.9305665359776853,1001.0,0.009359182,0.0,1.0
6,1.3177022747799545,0.16494849876357645,3.818918430060033,1065.0,0.007705153,1.0,1.0
7,2.2619791204834634,0.44159988770924685,5.807102621935918,1149.0,0.014901349,2.0,2.0
8,1.3814204923859057,0.18723454822379368,3.930612683456207,1072.0,0.008114564,1.0,2.0
9,1.830170922338096,0.2645947563230276,4.966457022949456,1124.0,0.015957529,2.0,2.0
10,0.576390922425292,0.006428862012396356,2.1051727276833594,1001.0,0.01952071,0.0,2.0
11,1.4097207208932978,0.18292341225049408,4.002332556952091,1074.0,0.01824993,1.0,3.0
12,1.6372805956880614,0.2403637635427159,4.583902077059639,1090.0,0.03012109,1.0,2.0
13,1.723738259406984,0.25912101477127775,5.0551720998739995,1090.0,0.010924371,1.0,6.0
14,1.611985672771673,0.2277652189037913,4.30102154427588,1102.0,0.011223754,1.0,3.0
15,3.50344635153829,1.0841418139749024,7.877263148101895,1306.0,0.012730383,4.0,4.0
16,3.458652229674369,1.4325296012653848,6.8759619462508175,1322.0,0.015720822,7.0,16.0
17,0.8190007160410355,0.11557988551144868,1.9939652423047503,1042.0,0.013158398,2.0,6.0
18,0.998543007170333,0.24637545591851723,2.3049011415288296,1057.0,0.013571431,3.0,7.0
19,0.83256851186319,0.14055392357269803,1.9390357345615936,1053.0,0.012786092,2.0,7.0
20,0.28918223777397584,0.006555186941728016,1.0985512338983685,1001.0,0.014961333,0.0,6.0
21,3.180240709394643,1.4061578957498095,5.931739884627699,1323.0,0.013691626,7.0,17.0
22,1.9282151828898786,0.7200451657054519,3.9005099204914377,1174.0,0.02091753,6.0,14.0
23,1.6788169809908369,0.6583730942358509,3.0577807615275767,1147.0,0.012681768,7.0,18.0
24,0.5196522469530896,0.10496882470114159,1.3281328636067673,1030.0,0.009989884,2.0,14.0
25,1.4655727736014303,0.6268448252761902,2.7089115260233276,1116.0,0.013371704,7.0,24.0
26,1.6147819263133747,0.7125107104587275,3.0166526382270273,1135.0,0.01348204,8.0,25.0
27,2.4459465474602373,1.3896722122329188,3.9280872678423755,1241.0,0.014940492,16.0,41.0
28,1.835622502709863,1.1024364354857934,2.7194499765425615,1202.0,0.013390887,18.0,37.0
29,1.5092906446823602,0.9008231628254009,2.25490681055102,1123.0,0.016857847,19.0,45.0
30,1.5834351501736694,1.0544128735900893,2.1869926448623085,1165.0,0.014298256,26.0,65.0
31,1.4001381907678592,0.9299265782457792,2.0910896573969455,1181.0,0.025297328,28.0,73.0
32,1.602168840470293,1.0667251820691266,2.2276649332430307,1218.0,0.011173327,38.0,88.0
33,1.4849905045252616,1.0620637892190383,1.9819672613606378,1251.0,0.009399851,44.0,106.0
34,1.3912136581174637,1.029283707690284,1.7796478361098635,1257.0,0.015619306,49.0,122.0
35,1.2026179180303902,0.8683796327828733,1.5847902375426914,1257.0,0.014979303,49.0,133.0
36,1.3627887307010902,1.0585001556011733,1.8154711823614338,1274.0,0.014124392,63.0,186.0
37,1.5806819992302954,1.206623290318234,1.8987603577550827,1319.0,0.015299632,84.0,215.0
38,1.615351291179596,1.2995236404840262,1.9620261044076521,1427.0,0.015132025,107.0,266.0
39,1.6852398232664088,1.3997889082688912,2.0041651421270714,1494.0,0.018135538,143.0,334.0
40,1.407105004420217,1.1396602922424481,1.6509217053079779,1626.0,0.030365829,153.0,382.0
41,1.4794892506629018,1.2443031841479715,1.663696009395083,1656.0,0.015883514,190.0,473.0
42,1.6126436083659024,1.3636591703009857,1.903623729346402,1751.0,0.013919201,254.0,616.0
43,1.436800317437258,1.2979872576734741,1.639297219641062,1835.0,0.020386513,284.0,733.0
44,1.541659216883128,1.4201369806438395,1.7011507383997184,1998.0,0.024647989,375.0,904.0
45,1.479468048819389,1.3631097343601282,1.6298556067776433,2163.0,0.033923444,437.0,1104.0
46,0.7695559343874314,0.6725784268169593,0.8602730907979416,2503.0,0.025014614,267.0,645.0
47,0.7053050856783706,0.611555615979933,0.8166805090380482,2569.0,0.0372513,235.0,612.0
48,0.7156065951642006,0.6215203007683366,0.8100068478675103,2357.0,0.017585061,213.0,549.0
49,0.7366086173577008,0.6320291719032778,0.8421475422819876,2327.0,0.019664255,192.0,477.0
50,0.6509420521521074,0.5434296045728659,0.7673635809386761,2103.0,0.020681579,149.0,414.0
1,NaN,NaN,NaN,0.0,0.0,2.0,2.0
2,4.03624603489209,0.8365841695138759,10.407680772644929,1414.0,0.009883954,3.0,3.0
3,1.1476495329162248,0.10775064860186687,3.3087201715890955,1053.0,0.015570066,1.0,1.0
4,1.6328048962368191,0.2848550538118239,4.300757558894913,1115.0,0.009106481,2.0,4.0
5,0.5588881893023958,0.03461614379935142,2.332685420386425,1001.0,0.015293285,0.0,1.0
6,1.3909946662275308,0.13107993628904707,4.23290451369964,1079.0,0.018967917,1.0,1.0
7,2.2786963827878712,0.44156497185620647,5.756968632172171,1150.0,0.028937093,2.0,2.0
8,1.2768383068583862,0.11594589794273415,3.9195185068405634,1060.0,0.008310951,1.0,2.0
9,1.938595025333564,0.40934205118545336,4.693922543207941,1113.0,0.012320311,2.0,2.0
10,0.627470507315516,0.026562827982264052,2.3205851637724764,1001.0,0.009731434,0.0,2.0
11,1.465407159418424,0.2288309491464502,4.123745910773068,1090.0,0.014375838,1.0,3.0
12,1.6625226664703587,0.24629880780685826,4.92444211221008,1098.0,0.013320499,1.0,2.0
13,1.6497622726233938,0.16574686299662292,5.062576696778408,1074.0,0.015198473,1.0,6.0
14,1.5780866131497338,0.15569346420617602,4.3333689089513046,1074.0,0.012515821,1.0,3.0
15,3.5207157530474897,1.0165028806330532,7.680586031008401,1356.0,0.018871502,4.0,4.0
16,3.3498336603146663,1.2187143357468386,6.254787839073237,1325.0,0.023204024,7.0,16.0
17,0.8031648545724676,0.1588306608093706,1.9308363477753525,1058.0,0.027149205,2.0,6.0
18,1.0098245313121712,0.28866772793424317,2.2530414316675507,1073.0,0.010587257,3.0,7.0
19,0.8100276729172733,0.15072965228045374,2.145347399887551,1045.0,0.011766992,2.0,7.0
20,0.3234852986246591,0.020083080382291504,1.1543522814337424,1001.0,0.009955486,0.0,6.0
21,3.1962035904957427,1.3873127928707893,6.032765699653545,1357.0,0.018300044,7.0,17.0
22,1.9434613154200635,0.7181350193441385,3.723303142169375,1185.0,0.016666623,6.0,14.0
23,1.738610304782245,0.7087300979454253,3.2509247759508,1102.0,0.012825284,7.0,18.0
24,0.5288234600832284,0.11105352205239749,1.338817508992623,1030.0,0.016363768,2.0,14.0
25,1.5794563166448308,0.6712488128964232,2.8879572272158174,1113.0,0.011813543,7.0,24.0
26,1.7180601275550815,0.7218748913546824,2.956410097492772,1126.0,0.016290068,8.0,25.0
27,2.5458815032506887,1.398246678537637,4.14048313622861,1246.0,0.026612448,16.0,41.0
28,1.8175000917368913,1.058924988135118,2.8487801037545197,1161.0,0.011937034,18.0,37.0
29,1.4920958742408443,0.8613544696230316,2.1914957520759133,1161.0,0.011134413,19.0,45.0
30,1.5926296467816703,1.038567384437712,2.42340365456369,1166.0,0.014882456,26.0,65.0
31,1.4122501232920044,1.0160820702413154,2.0276400507608696,1176.0,0.013689767,28.0,73.0
32,1.5656163522919373,1.064214775387013,2.1619896186169503,1222.0,0.01497402,38.0,88.0
33,1.501094688346967,1.0854326707344257,1.9248944176819331,1218.0,0.013084869,44.0,106.0
34,1.3703409642677884,0.964886467445666,1.9109667371929455,1265.0,0.01759069,49.0,122.0
35,1.204107075771512,0.8378784229092163,1.614679575222164,1276.0,0.021528057,49.0,133.0
36,1.359846815222248,1.0545999326482918,1.8195388838893012,1293.0,0.032764078,63.0,186.0
37,1.614779647924579,1.2273579814363063,1.9292103981585842,1357.0,0.012911639,84.0,215.0
38,1.616665405297819,1.322476421868607,2.033226156075276,1413.0,0.010845282,107.0,266.0
39,1.7353210667484051,1.4529329723614777,1.9751478685144122,1472.0,0.014735827,143.0,334.0
40,1.4350569889914087,1.1404325307619778,1.6321157796071573,1561.0,0.015449651,153.0,382.0
41,1.4294659964876237,1.2165979405209988,1.6115755941141892,1632.0,0.019867172,190.0,473.0
42,1.6019555939082344,1.4073922495636508,1.7782042605216357,1729.0,0.018388149,254.0,616.0
43,1.4465147421218676,1.2631287053624123,1.5982119455737942,1999.0,0.019252676,284.0,733.0
44,1.5707906180015128,1.4235736714094038,1.7505868583057078,1987.0,0.018788738,375.0,904.0
45,1.4695137281743598,1.3235076272433246,1.593909633626222,2180.0,0.034894386,437.0,1104.0
46,0.7695703113509746,0.685947501153856,0.8707015271030172,2367.0,0.018531698,267.0,645.0
47,0.6906719030270513,0.6090906015089254,0.7878455633259357,2651.0,0.024464025,235.0,612.0
48,0.718566627093365,0.6275098663581643,0.8310095319915914,2350.0,0.021146355,213.0,549.0
49,0.7557928376151175,0.6414694280790945,0.8646388684895779,2216.0,0.022990465,192.0,477.0
50,0.6754404109054202,0.5689077805783341,0.7997210406336165,2022.0,0.021555845,149.0,414.0
1,NaN,NaN,NaN,0.0,0.0,2.0,2.0
2,4.008908217961193,0.8627390596996044,10.513481872749779,1439.0,0.011751273,3.0,3.0
3,1.199917397060931,0.1472505948860352,3.429976851933744,1058.0,0.040903043,1.0,1.0
4,1.5798085539680369,0.29346593589934156,3.7227333512048246,1113.0,0.009867769,2.0,4.0
5,0.5767083718442565,0.012459217496133747,1.9747204829281342,1001.0,0.010937763,0.0,1.0
6,1.2357569112133524,0.15729757257447874,3.5342125742697084,1062.0,0.009831172,1.0,1.0
7,2.157012787654182,0.4578854105386683,5.66730060202712,1154.0,0.008147239,2.0,2.0
8,1.2794371951573027,0.15317990019309885,3.596851573536595,1051.0,0.014598966,1.0,2.0
9,1.8885476481169783,0.34962222794239556,4.627898837071665,1134.0,0.009892806,2.0,2.0
10,0.7047934190734261,0.008032614651096432,2.543019903084794,1001.0,0.021467496,0.0,2.0
11,1.4202506601073706,0.23297399909732566,4.12162683160611,1068.0,0.021355156,1.0,3.0
12,1.465672011621153,0.1599882888410793,4.622094583118347,1076.0,0.021436235,1.0,2.0
13,1.6625045815785737,0.18014954160535143,4.5917517745462035,1090.0,0.020153167,1.0,6.0
14,1.504395694504634,0.1462354750059221,4.216609993714791,1077.0,0.025230663,1.0,3.0
15,3.4332328163511097,1.0412651058056432,8.223917621023107,1334.0,0.010652181,4.0,4.0
16,3.233690897426512,1.2686460266783024,6.248539489127298,1350.0,0.013507042,7.0,16.0
17,0.7896766885062011,0.17147375460565104,1.8839653878762768,1045.0,0.013015655,2.0,6.0
18,1.033977612584788,0.28290647732799046,2.193009655739085,1070.0,0.014451642,3.0,7.0
19,0.8373296374904686,0.16659779137302433,2.021529985681007,1053.0,0.012433222,2.0,7.0
20,0.3123907902784798,0.01406498379397626,1.1807844132863046,1001.0,0.016189362,0.0,6.0
21,3.0376408113636173,1.1773055662826641,5.4869256716580095,1299.0,0.015110466,7.0,17.0
22,1.9191763011313616,0.7609565085333182,3.6008164981181303,1153.0,0.015565064,6.0,14.0
23,1.578405468264373,0.6927821611111792,2.8854713508511396,1117.0,0.015296332,7.0,18.0
24,0.5247809431958309,0.10355137217034463,1.2267160334850258,1039.0,0.029896268,2.0,14.0
25,1.5679891543188853,0.6571173592521804,2.976790512508968,1130.0,0.008532159,7.0,24.0
26,1.6373908114827613,0.7687423399731678,2.8567507108439063,1144.0,0.014688987,8.0,25.0
27,2.4215525510559655,1.3912639345365403,4.012427324560928,1220.0,0.012150815,16.0,41.0
28,1.845068275288445,1.0971313613150702,2.9271963681328916,1188.0,0.017373292,18.0,37.0
29,1.4485939009346331,0.8380655304210511,2.2584748890940722,1168.0,0.014292479,19.0,45.0
30,1.6605608393523694,1.081295474597091,2.520772337607452,1146.0,0.013912573,26.0,65.0
31,1.3946610273377278,0.8776800621155272,1.8887171140057042,1170.0,0.014557429,28.0,73.0
32,1.5554982605428527,1.0318046639686282,2.0736178888163463,1204.0,0.021072003,38.0,88.0
33,1.4982742716317725,1.0209653195483837,2.052405411709739,1221.0,0.019447665,44.0,106.0
34,1.397594094757303,0.9917251856385879,1.8606501127485227,1246.0,0.031841621,49.0,122.0
35,1.197337876328909,0.8545312753457602,1.5800599473708836,1273.0,0.010437403,49.0,133.0
36,1.3767778720194657,1.0897851407509231,1.710614517020548,1307.0,0.012464094,63.0,186.0
37,1.5541238327234788,1.2374190734150217,1.839850523038748,1326.0,0.014563853,84.0,215.0
38,1.628248567240609,1.3200713395138257,1.9094925952358788,1401.0,0.016004091,107.0,266.0
39,1.6954155726732472,1.3890943524403372,2.006833717685616,1429.0,0.014054377,143.0,334.0
40,1.4402306364635655,1.17147129077592,1.7232149046358949,1598.0,0.019191801,153.0,382.0
41,1.4422543899364717,1.21348981619849,1.6642164736152698,1624.0,0.017625151,190.0,473.0
42,1.5994812404304155,1.3671099741017685,1.8398943775051855,1699.0,0.01756879,254.0,616.0
43,1.4522223155245642,1.2465613686164772,1.6561049949684632,1886.0,0.035884246,284.0,733.0
44,1.5594596987835698,1.4056895697714178,1.7028202540189843,2056.0,0.015054491,375.0,904.0
45,1.4870384005807478,1.3289112292565601,1.6187710483182791,2139.0,0.019835701,437.0,1104.0
46,0.7710894378641887,0.678476365108671,0.8640344341919696,2536.0,0.024772805,267.0,645.0
47,0.6963300920776074,0.6254694638846707,0.7853166818866886,2564.0,0.024916929,235.0,612.0
48,0.7254526416779157,0.6269922807377,0.8340980640480607,2363.0,0.023903439,213.0,549.0
49,0.7395353279558982,0.6347008929595583,0.8790270755859205,2263.0,0.022825421,192.0,477.0
50,0.6823653351573945,0.568576918917553,0.7796212117280199,2127.0,0.042363272,149.0,414.0
1,NaN,NaN,NaN,0.0,0.0,2.0,2.0
2,4.057928752020445,0.8922490380406662,10.870816321706311,1421.0,0.013951642,3.0,3.0
3,1.136980168927673,0.11824933980946344,3.352163792458152,1051.0,0.018948251,1.0,1.0
4,1.5645294546849655,0.2429119804527416,4.3006589182473425,1122.0,0.016913406,2.0,4.0
5,0.5501753499626607,0.015124609825190016,1.943749457938152,1001.0,0.016166281,0.0,1.0
6,1.349074012960037,0.1512191330247502,4.157439082387411,1068.0,0.020222725,1.0,1.0
7,2.1765103112051105,0.4775973731026444,5.601382305008697,1164.0,0.013995156,2.0,2.0
8,1.3113052688304214,0.14671386369730266,3.6829938837872995,1064.0,0.018390164,1.0,2.0
9,1.9145321880218842,0.42190256473479537,5.329688234833452,1122.0,0.020341376,2.0,2.0
10,0.6042586002238354,0.020904853077801235,2.187266519157277,1001.0,0.020277832,0.0,2.0
11,1.4199704921039384,0.10587058175471258,4.0402566831494395,1065.0,0.026983555,1.0,3.0
12,1.6343715964798229,0.22062808738412307,4.621077961016227,1090.0,0.008425132,1.0,2.0
13,1.617340970090129,0.2761042108575089,4.536723116759005,1081.0,0.01446401,1.0,6.0
14,1.6444255780247938,0.17994797078321909,4.938990000341124,1091.0,0.008795599,1.0,3.0
15,3.5012182536495216,0.9985419558241185,7.694156084191837,1320.0,0.017962625,4.0,4.0
16,3.1530261895544136,1.1272662688203596,6.074066754132521,1289.0,0.015214578,7.0,16.0
17,0.7559767765288348,0.14982480622506755,1.9552304992237683,1054.0,0.013567579,2.0,6.0
18,1.034350094301577,0.2461249353954049,2.291152058364984,1065.0,0.014118763,3.0,7.0
19,0.7883925834855283,0.13686855979800652,1.87954896572133,1057.0,0.012572944,2.0,7.0
20,0.33918495451956193,0.011618464397516313,1.209954436773471,1002.0,0.014475497,0.0,6.0
21,3.1888046716126546,1.415066148160488,5.775675421612759,1311.0,0.026292023,7.0,17.0
22,1.9896657913171425,0.8186037823478248,3.6417424151135505,1170.0,0.008551783,6.0,14.0
23,1.6635694749124759,0.7463446875941022,3.339498746913925,1123.0,0.012585886,7.0,18.0
24,0.5014118222057662,0.11743567639925946,1.1936052615221706,1035.0,0.01314911,2.0,14.0
25,1.5020648537644627,0.6148293210896458,2.6319119779183646,1127.0,0.015067981,7.0,24.0
26,1.6110348332415347,0.7309673384116812,2.901783548756382,1134.0,0.012288156,8.0,25.0
27,2.38912647489398,1.1942074896451305,3.7250406694725395,1278.0,0.018125789,16.0,41.0
28,1.8806650498523887,1.101357553017371,2.8973290220634933,1168.0,0.014457677,18.0,37.0
29,1.4188475199209687,0.7882628342590274,2.321161199553863,1157.0,0.013695525,19.0,45.0
30,1.6123481884405144,1.0891595423064517,2.3176390130237423,1188.0,0.033646626,26.0,65.0
31,1.4087874267417395,0.9177626507106456,2.1010464485700164,1168.0,0.011697428,28.0,73.0
32,1.6086890079475535,1.050406041273078,2.0826284761840497,1194.0,0.008847148,38.0,88.0
33,1.4724867504413532,1.060030732295258,1.9088776874436668,1224.0,0.016029958,44.0,106.0
34,1.339166036784783,0.9708697350183655,1.665444022464056,1258.0,0.015336228,49.0,122.0
35,1.2022770521350215,0.8866087653093898,1.6195536211182815,1249.0,0.014217127,49.0,133.0
36,1.3723381040149962,1.0107568821828692,1.820397871301864,1260.0,0.014790408,63.0,186.0
37,1.5809129297393523,1.2029241674684332,1.95940522784999,1324.0,0.013871068,84.0,215.0
38,1.6353966390061687,1.3318277033636843,1.9592830965020578,1370.0,0.017838217,107.0,266.0
39,1.6935069592747354,1.469482534924014,2.0409557869615442,1480.0,0.026597997,143.0,334.0
40,1.4026507428470165,1.2258872464385435,1.6332819873580195,1599.0,0.013396782,153.0,382.0
41,1.4658382122898241,1.221656021494981,1.7103880352893,1656.0,0.011735462,190.0,473.0
42,1.625288785233948,1.4058016811916836,1.8745791687031659,1748.0,0.017447572,254.0,616.0
43,1.4587989686742326,1.2978663788948663,1.620422979070049,1882.0,0.018794551,284.0,733.0
44,1.5651931780831683,1.3976186495388165,1.7408190186166985,2043.0,0.018703871,375.0,904.0
45,1.4786584215002487,1.3446934996417688,1.6661796926908747,2158.0,0.022447645,437.0,1104.0
46,0.7782597138019506,0.6761979071512175,0.8588416287865367,2606.0,0.02324229,267.0,645.0
