week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,2
2,2018-05-10,1.2277761146917536,0.025800038781930865,5.073372856911375,100002.0,0.379265569,0
3,2018-05-17,3.6369874736002137,0.5937113143961215,10.390070944042918,126711.0,0.334031442,2
4,2018-05-24,0.8573454861995835,0.018777826274147997,3.449693654399976,100002.0,0.345691689,0
5,2018-05-31,1.0690772729061688,0.024596777560557417,4.326698709003233,100002.0,1.382083682,0
6,2018-06-07,4.0184310133045775,0.6735391035447965,11.38784437569635,130522.0,0.364625732,2
7,2018-06-14,0.9378688091075804,0.021396322102639222,3.731149430507941,100002.0,0.307617236,0
8,2018-06-21,2.231495169540838,0.22611046453731004,7.089362798628625,110591.0,0.264552069,1
9,2018-06-28,3.954925970228472,0.8856318540885172,10.172943293417397,131541.0,0.32144997,3
10,2018-07-05,1.2089825671029195,0.1303461206786689,3.6736888368878464,105087.0,0.308169661,1
11,2018-07-12,2.9299374682009582,0.8063034769745799,6.842494867831073,122128.0,0.294654967,4
12,2018-07-19,1.986321954229195,0.575189772718053,4.526033975318627,113799.0,0.357440799,4
13,2018-07-26,4.493597445387395,2.156777209054708,8.10122377241467,141173.0,0.331510567,14
14,2018-08-02,3.3153327790017646,1.8979026672942858,5.266835602417488,129523.0,0.374060147,23
15,2018-08-09,2.7855171490263335,1.835002151196048,4.025921157927368,124539.0,0.304514523,37
16,2018-08-16,0.4721002736459096,0.23130089670436763,0.8066450039325529,104011.0,0.26702481,10
17,2018-08-23,0.7707842303954179,0.4218858213054999,1.2342946238005805,106223.0,0.319679901,15
18,2018-08-30,0.5537123229572094,0.2579358141178813,0.9674002979685651,104145.0,0.263924629,9
19,2018-09-06,0.7618083292484081,0.3702623009747774,1.3161173932207468,105755.0,0.336992194,10
20,2018-09-13,1.0682926346533808,0.5455638926449792,1.7864874868320804,108345.0,0.324274917,12
21,2018-09-20,2.1179649278338086,1.296793308699428,3.1856119653498975,117769.0,0.277311507,24
22,2018-09-27,1.3106204805179358,0.7752423213582753,2.010481878656698,110481.0,0.316907373,20
23,2018-10-04,1.511946228952458,0.9553799409772812,2.2146815720051833,112642.0,0.283426488,27
24,2018-10-11,1.589659583082412,1.0540617409497925,2.2475895269039436,113367.0,0.352019405,34
25,2018-10-18,1.6634800805506142,1.1678741392345375,2.264419978101197,114457.0,0.278856766,44
26,2018-10-25,1.1137422674678126,0.7678572288332468,1.5323960218777257,111019.0,0.272506172,37
27,2018-11-01,0.8437416535009444,0.5629643805564516,1.1964778568075394,109624.0,0.316259386,30
28,2018-11-08,1.0582937227738383,0.729010231562044,1.464913790010793,110874.0,0.276379864,36
29,2018-11-15,1.0313218386508607,0.7075461548570102,1.430450730968022,110446.0,0.332274078,35
30,2018-11-22,0.9150394955258857,0.6087047850485956,1.2883095895692493,109645.0,0.273200831,31
31,2018-11-29,1.6867186808936223,1.234605948606835,2.2312453124632388,115611.0,0.290865105,56
32,2018-12-06,1.0896920228246183,0.7709908632281864,1.4646461524684498,112611.0,0.351186863,44
33,2018-12-13,0.5216430166863646,0.3239704605189645,0.7782246186264243,109603.0,0.282258572,22
34,2018-12-20,0.840803507454327,0.5616427845530679,1.1862466126205118,109579.0,0.329242668,30
35,2018-12-27,0.8820881434959207,0.5726249083932801,1.2476219748621216,108704.0,0.297209189,28
36,2019-01-03,1.2427256819227466,0.8558267750082487,1.718454859671283,111276.0,0.298425387,37
37,2019-01-10,1.1395049575182736,0.7762380159439195,1.5863969846063641,111002.0,0.320833315,36
38,2019-01-17,1.0238458484395896,0.6904776792861814,1.4263444738699362,110264.0,0.265200888,34
39,2019-01-24,1.2166553513455969,0.8540592550329221,1.659424360088265,111926.0,0.321265538,41
40,2019-01-31,0.7035800620334707,0.4489161116377298,1.0252243041528701,108711.0,0.271500281,25
41,2019-02-07,0.7512213696813684,0.47612076297841294,1.0969146509495917,107953.0,0.262523377,24
42,2019-02-14,1.0924428374906738,0.7287992241925182,1.5326238985633578,109963.0,0.331880415,31
43,2019-02-21,1.0325555780500875,0.6762583489549459,1.473150452492524,109475.0,0.277217985,29
44,2019-02-28,1.2021501100036376,0.813386557885208,1.6719876055886596,110771.0,0.322352623,34
45,2019-03-07,1.452872315332717,1.02994745410604,1.963343777759423,113181.0,0.300096438,44
46,2019-03-14,2.190718614381726,1.6754889711425056,2.788575583261333,120406.0,0.285963574,78
47,2019-03-21,1.3264995829997548,1.0067077420975972,1.6939194949253369,117254.0,0.344172374,68
48,2019-03-28,1.3995098797547285,1.0938162512749192,1.7549336094878207,120678.0,0.272709152,85
49,2019-04-04,1.5085325881234963,1.2088120461588037,1.8435108302386263,125090.0,0.350545469,107
50,2019-04-11,1.1600418017531446,0.9307082719854382,1.4171640686074995,128392.0,0.349004772,99
51,2019-04-18,1.3391025998416846,1.0947867462159815,1.6113759522642073,132065.0,0.34609367,125
52,2019-04-25,0.9557825856807753,0.7709890161800087,1.1669858208862967,136700.0,0.302509755,101
53,2019-05-02,1.2776887462450317,1.0567420302749038,1.5257460534800298,136437.0,0.358571481,136
54,2019-05-09,0.8108054865929716,0.6447041053340088,0.9917746630924045,141902.0,0.316903183,94
55,2019-05-16,0.7907512565770348,0.6263691214663593,0.9752129149729962,139449.0,0.381315804,87
56,2019-05-23,0.6306956259802201,0.4799373163966484,0.8030495526025179,135990.0,0.311779384,63
57,2019-05-30,0.9110719961071831,0.706872907356236,1.140625504920533,128473.0,0.352576414,77
