week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.898822822913127,0.04112130997051478,7.589448190430195,10001.0,0.144058313,0.0,0.0
3,3.225385727251074,0.3387147003395427,10.00643858755955,12586.0,0.32748725,1.0,2.0
4,2.711523408287875,0.3165028637079751,8.184463823573738,11672.0,0.594426061,1.0,3.0
5,1.1189312422761324,0.026701364958052767,4.380124985148911,10001.0,0.481479656,0.0,2.0
6,1.3225231632095746,0.029034955379827587,5.074318021622571,10001.0,0.24885926,0.0,3.0
7,3.1143342025803156,0.319826411184616,9.404117371973477,12270.0,0.275972772,1.0,6.0
8,5.372670173069574,1.5164072664403505,12.390391851582688,16755.0,0.318053812,4.0,9.0
9,1.1433005765666122,0.1303511889931816,3.377583383311092,10553.0,0.297499752,1.0,4.0
10,1.514526735703585,0.28364455195769106,3.7726371417818814,10951.0,0.285087297,2.0,6.0
11,2.6552148144060155,0.9128438521017673,5.483771605051027,12326.0,0.310249,5.0,11.0
12,1.0038284051733941,0.19374577697766698,2.486313023717367,10578.0,0.2882771,2.0,9.0
13,2.086556614448638,0.8106503272541122,4.137102662241198,11714.0,0.319035788,6.0,11.0
14,1.6734395840437748,0.653828561878409,3.2216758251744735,11406.0,0.300800711,6.0,22.0
15,1.8969901630934307,0.8791943985436886,3.4439604975922515,11621.0,0.305379855,9.0,24.0
16,1.3347403936092734,0.5734408890236492,2.4272952372877645,11107.0,0.297947902,8.0,29.0
17,1.5309281389727163,0.7665107564242568,2.6001823194916645,11340.0,0.301422105,11.0,40.0
18,2.1914369951857386,1.286042194402148,3.3304546214896296,12145.0,0.304230907,20.0,49.0
19,1.8031838242468041,1.1214792682986237,2.689855759683523,11777.0,0.307339117,23.0,53.0
20,1.6217457026192739,1.0592569505431215,2.32678032322147,11777.0,0.288182017,28.0,70.0
21,1.0012769733338918,0.6137301140621744,1.4741096093801742,11398.0,0.29595401,21.0,69.0
22,1.7432686499533694,1.243855837115848,2.3641778383626457,12186.0,0.299333066,41.0,101.0
23,1.363845173643239,0.9374245587788773,1.8493701296199474,12042.0,0.305730731,39.0,107.0
24,1.5087459302144979,1.1164030093227033,1.979069304404392,12507.0,0.303976736,52.0,122.0
25,1.6378423676146572,1.2475154756041258,2.0618869253657235,12952.0,0.316010202,68.0,163.0
26,1.3161956893571138,1.0193656906015645,1.6448678413194813,13202.0,0.317406782,68.0,196.0
27,1.295864805121608,1.0196516973527239,1.587761729235896,13523.0,0.320251383,78.0,234.0
28,1.7881003809799985,1.4829026232658387,2.12610138801129,14321.0,0.330752681,126.0,310.0
29,1.6925462818809816,1.4254662522262174,1.9931874111880803,15292.0,0.337715687,154.0,373.0
30,1.5959016182969896,1.3454433161618522,1.8345090302252016,16225.0,0.347426173,188.0,435.0
31,1.3874761953539045,1.1965986703916458,1.5891921298776615,17525.0,0.353610704,206.0,535.0
32,1.6125312014662636,1.4090006531109383,1.8219955683362228,18303.0,0.372830308,289.0,699.0
33,1.5665165896291655,1.3914946618762376,1.7388278766118939,19633.0,0.396129968,349.0,858.0
34,1.4541897163886668,1.3123073724769405,1.6122628242712282,21226.0,0.451342414,403.0,1012.0
35,1.5260626379008468,1.3987780860382164,1.6756834560316596,22459.0,0.471753389,516.0,1227.0
36,1.4789015213672756,1.3555856405523028,1.601383930237253,23900.0,0.63120285,609.0,1484.0
37,1.486251540558496,1.3762570490127124,1.5995270285933518,25302.0,0.457901871,745.0,1878.0
38,1.5497002353750917,1.451080461189093,1.6580232529667132,27155.0,0.463532334,945.0,2269.0
39,1.4479184210088356,1.3643262372848908,1.5340681358229264,29840.0,0.899286641,1088.0,2738.0
40,1.4359073365659023,1.3492434442291044,1.51681414996468,32380.0,0.588677777,1302.0,3290.0
41,1.517307251652695,1.4409260874166498,1.598971753865283,35431.0,0.740909789,1651.0,4179.0
42,1.5454184171009981,1.4738170960441574,1.6166969841469594,37836.0,0.552438588,2056.0,5038.0
43,0.7874324482840257,0.7453525883224521,0.8320309738202265,47447.0,1.028907332,1242.0,3018.0
44,0.7429412320752867,0.7003142722789888,0.7885045480406234,48634.0,0.998452875,1158.0,2870.0
45,0.7366344007075369,0.6902398490315194,0.7819453651417104,45327.0,0.64029792,1030.0,2587.0
46,0.7346606181668793,0.6847267139004585,0.7821925523637612,43953.0,0.631556862,902.0,2295.0
47,0.7159370712129188,0.6632778552447427,0.76871125239063,42272.0,1.03725524,768.0,1981.0
1,NaN,NaN,NaN,0.0,0.0,1.0,2.0
2,1.9563423973753544,0.039482891175251056,7.89709172584406,10001.0,0.122405198,0.0,0.0
3,3.329843149798146,0.3317865183321436,10.604488202631744,12627.0,0.233128911,1.0,2.0
4,2.6848520990868905,0.30911689886228355,8.262365757568382,11683.0,0.264530825,1.0,3.0
5,1.1042180125456078,0.03509845444694851,4.250382014669142,10001.0,0.26075198,0.0,2.0
6,1.323439961185501,0.0276235701851321,5.20219014738946,10001.0,0.259072791,0.0,3.0
7,3.117358016385751,0.3240306578708324,9.556485490733955,12364.0,0.300541075,1.0,6.0
8,5.366220476193727,1.5007831896104782,12.3658527473011,16820.0,0.33744707,4.0,9.0
9,1.1865928228718285,0.14383408441830714,3.4067166206448176,10543.0,0.304502207,1.0,4.0
10,1.5147751003172467,0.28965229540812365,3.848195980070927,10958.0,0.294239534,2.0,6.0
