week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,4,5
2,2018-05-10,0.5847168301265968,0.014440456488417651,2.1914411814206862,100002.0,0.093784914,0,0
3,2018-05-17,6.659034546107528,2.9565064398990324,12.095560237387538,660683.0,0.932929788,10,13
4,2018-05-24,0.22453071045451312,0.006109831314374479,0.8185713047828074,100002.0,0.13726131,0,0
5,2018-05-31,0.2729044958602817,0.006302905707817803,1.019704395625699,100002.0,0.175045659,0,0
6,2018-06-07,4.602883027397521,2.198770988223654,8.056249700185575,337945.0,0.62178764,10,12
7,2018-06-14,0.21306903796827353,0.006072750608928399,0.8008929545341493,100002.0,0.14199752,0,0
8,2018-06-21,1.3385840031488414,0.42538454943925547,2.790568029956158,134706.0,0.196797897,4,5
9,2018-06-28,1.855788421284911,0.7287214321455733,3.532967146550419,156336.0,0.209233182,6,7
10,2018-07-05,1.2916783136644532,0.460132229723124,2.562202221903706,135229.0,0.198083884,5,6
11,2018-07-12,2.939680242720269,1.578719645910206,4.764984490566789,213697.0,0.270879916,14,17
12,2018-07-19,0.8329041713497011,0.32852914910498243,1.5879461675968116,121564.0,0.191157201,6,8
13,2018-07-26,1.7872432637210676,0.9780331450837065,2.8510598622225256,157722.0,0.231517076,14,18
14,2018-08-02,5.589604640114624,4.08273090258586,7.377680361821778,451936.0,0.52330467,58,73
15,2018-08-09,2.806960664674621,2.1695191186379086,3.530261973047417,211783.0,0.270157625,77,96
16,2018-08-16,0.5077106100448016,0.32700731721758564,0.7293764196146973,121062.0,0.196407982,24,30
17,2018-08-23,0.6659498492072766,0.4479023446961226,0.9378609941305344,124245.0,0.176100601,29,36
18,2018-08-30,0.39038851240660566,0.21638301645727262,0.6172004728757117,113598.0,0.166961337,14,18
19,2018-09-06,0.8146272912916906,0.5124444352648106,1.1768372993810987,124412.0,0.202233257,22,28
20,2018-09-13,1.5050991630254973,1.042027285638212,2.052777059206107,148840.0,0.237130847,35,44
21,2018-09-20,2.391088103866489,1.8151967176615182,3.0496420172202967,189677.0,0.248080055,64,80
22,2018-09-27,0.9767465848455016,0.6947288782817003,1.305016125040934,132838.0,0.192853714,39,49
23,2018-10-04,1.3343038424266798,1.0103780151800583,1.7147510139009887,146627.0,0.193205171,57,71
24,2018-10-11,1.5524335863291854,1.217620544457406,1.936897647751801,157143.0,0.232931157,75,94
25,2018-10-18,1.4535259030601435,1.1534917974557857,1.7932010675865597,156776.0,0.211935894,85,106
26,2018-10-25,1.0184708320078815,0.7917164480730778,1.2717514936678649,145993.0,0.200691501,71,89
27,2018-11-01,0.818722600582526,0.624604582326944,1.042052032174809,141487.0,0.201337445,59,74
28,2018-11-08,0.8978408853298365,0.6827896444892512,1.145054649004245,141873.0,0.180096871,61,76
29,2018-11-15,1.0306800359049553,0.7900610211429745,1.3067465511850826,144361.0,0.217431311,66,82
30,2018-11-22,0.8206100006190059,0.6148200275329829,1.0585234519996563,137741.0,0.212045888,52,65
31,2018-11-29,1.9867774501480748,1.6310414687886015,2.378383893791645,180090.0,0.239266993,119,149
32,2018-12-06,1.2836676394647484,1.037605500483221,1.5543068147567065,160073.0,0.213785111,102,127
33,2018-12-13,0.5936248427781751,0.4433501745280248,0.7668932194083288,145189.0,0.208302657,54,67
34,2018-12-20,0.9166543686191068,0.7139200985361083,1.1415334683168457,148441.0,0.21274998,74,92
35,2018-12-27,0.6672581065450871,0.4928531020208217,0.871674077663368,138551.0,0.173840802,50,63
36,2019-01-03,1.2267098774197855,0.9608480267896344,1.5142414771838983,151366.0,0.230598755,80,100
37,2019-01-10,1.0899187690547578,0.8600965659041201,1.359066879373923,147444.0,0.215947532,74,92
38,2019-01-17,1.075641521464286,0.8441102758797828,1.3380073873114307,148000.0,0.233655215,76,95
39,2019-01-24,0.9874745451392124,0.7695065306386822,1.242117214428154,147244.0,0.221021773,72,90
40,2019-01-31,0.6376305433032871,0.466717040563304,0.8401284633652157,136276.0,0.20820258,46,57
41,2019-02-07,0.6544835793652403,0.47183871683853373,0.8714460999256409,132214.0,0.187593336,41,51
42,2019-02-14,1.3744171175056477,1.0715059187396567,1.72257848008381,151449.0,0.235873878,73,91
43,2019-02-21,0.8566628609160435,0.6307016920004916,1.1222911196556973,135606.0,0.205532099,49,61
44,2019-02-28,1.170680351204988,0.9006144098463812,1.4790844829886418,145413.0,0.236362018,65,81
45,2019-03-07,1.535947626356878,1.2293310693939765,1.8824433917168197,159705.0,0.237489689,90,112
46,2019-03-14,2.418456130167938,2.039913512628286,2.8161672888623825,204550.0,0.279493585,170,213
47,2019-03-21,1.3369635608040633,1.12516920401032,1.5781396438152648,175520.0,0.272395396,144,180
48,2019-03-28,1.34566154383591,1.145251506085981,1.5589999644167032,186062.0,0.259750916,173,216
49,2019-04-04,1.5210137795464425,1.3219611026442615,1.7393201538241712,202867.0,0.271633203,226,283
50,2019-04-11,0.9427105886559707,0.8069967499087753,1.0948549474334377,198785.0,0.303151233,169,211
51,2019-04-18,1.539586748746824,1.3475933809359324,1.7350966198347795,217554.0,0.318537314,281,351
52,2019-04-25,1.0612510002064988,0.9290589285504147,1.2056308422638264,218902.0,0.334879584,231,289
53,2019-05-02,1.0721330662550486,0.9380732662870762,1.2138489157170949,224541.0,0.328649109,246,308
54,2019-05-09,0.6339668482640862,0.5348539946493871,0.7377447810605154,219754.0,0.335884733,150,188
55,2019-05-16,0.7991814196583589,0.68256904938148,0.9273666805738463,210528.0,0.328552709,166,207
56,2019-05-23,0.6097454397217573,0.5014188308031564,0.7284051346971417,196713.0,0.294626368,113,141
57,2019-05-30,0.9977167892156714,0.8434604461597301,1.1648288462781526,187865.0,0.290024638,155,194
58,2019-06-06,1.3296602243271067,1.146587477490078,1.5262499965133445,194788.0,0.280334265,198,248
59,2019-06-13,0.870776990967019,0.7320939794262068,1.0245818172193397,189963.0,0.28995001,143,179
60,2019-06-20,1.1295165133619944,0.9712278707774975,1.2985799427160942,194283.0,0.305179662,182,228
61,2019-06-27,0.9994124175424242,0.8533823831423097,1.1633563165292542,194341.0,0.303113857,167,209
62,2019-07-04,1.0695961840348192,0.9145439736078449,1.2376658920206105,197846.0,0.305177442,180,225
63,2019-07-11,1.150707025798471,0.9883150135131034,1.3227019972025622,200059.0,0.307514729,198,247
64,2019-07-18,0.983646881173551,0.8400620643692684,1.1333523947912656,200378.0,0.332941058,179,224
65,2019-07-25,0.761198454161553,0.6372588126510339,0.8969802561239878,195827.0,0.337677679,139,174
66,2019-08-01,0.7418577748635675,0.6173088084774883,0.8783404220950827,188042.0,0.294221639,124,155
67,2019-08-08,1.0063722129569892,0.8460166751554112,1.1786022613128748,184694.0,0.287646515,149,186
