week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,0.0,1.0
2,3.9349666389630444,0.08580102472064755,16.05568642807702,100002.0,0.590014301,0.0,0.0
3,5.341695224756834,0.9254285862541052,14.032050833048137,426856.0,3.331917917,2.0,3.0
4,1.150740288919066,0.028010581368962395,4.384189970669294,100003.0,0.833277192,0.0,0.0
5,1.1745864533216732,0.0284996737802266,4.484914374893378,100002.0,0.916969126,0.0,0.0
6,1.5350968430000032,0.03706213714728056,5.859268395555609,100002.0,1.072996047,0.0,2.0
7,2.076438907157329,0.051001490297635975,8.144217127499811,100002.0,1.300448155,0.0,3.0
8,2.7290609108595474,0.06347372837749168,10.767092891068714,100002.0,1.513809708,0.0,1.0
9,3.4233384418356767,0.081633105825545,13.540503192792249,100002.0,1.014694105,0.0,0.0
10,5.320319117829798,0.5352006702331967,17.385408493343114,273359.0,2.640497299,1.0,5.0
11,3.457984629182193,0.37433561222977507,10.656195953058115,126588.0,1.594777532,1.0,1.0
12,2.4720684063343685,0.2687724832284272,7.405154439170373,114764.0,1.244286785,1.0,2.0
13,2.830250511802948,0.5365800124822102,7.29994024525837,122242.0,1.34647706,2.0,2.0
14,2.6732489272106448,0.6562882673269861,6.305534095146682,121893.0,1.4923212,3.0,4.0
15,1.0047792824688828,0.11474361307337859,2.909121023532934,104425.0,1.193651009,1.0,3.0
16,1.0024487821352839,0.11478314364403953,2.906358336499868,104630.0,1.377625079,1.0,2.0
17,1.1424397230165515,0.13726970656765142,3.325284554155231,105366.0,1.153598675,1.0,5.0
18,1.861245971017402,0.3575102362450806,4.738652244101525,112911.0,1.52176674,2.0,6.0
19,1.1845696908831498,0.13903125774344963,3.4461923961957788,105670.0,1.154187266,1.0,5.0
20,1.780477313913265,0.34440946310438,4.507669554562282,111936.0,1.476348971,2.0,4.0
21,2.1280818262595775,0.5272016872638933,4.926795330738385,115981.0,1.269789484,3.0,6.0
22,0.9010686495703921,0.10421474389601183,2.6162634254834494,104056.0,1.183245641,1.0,4.0
23,0.9599708910520566,0.1113918118378968,2.754804316476969,104459.0,1.215065806,1.0,7.0
24,2.0846414654281165,0.5265812017977476,4.8140965820478705,116161.0,1.61019804,3.0,3.0
25,2.5736124130213036,0.8770832139613158,5.305849682575108,122298.0,1.518361609,5.0,17.0
26,0.949184118927154,0.187936556281123,2.387554806939006,105590.0,1.137029224,2.0,8.0
27,0.6295346013119454,0.07231600597441505,1.8172817326128037,102746.0,1.392216782,1.0,7.0
28,3.0303526348862744,1.2996890932321228,5.625610473103238,128979.0,1.373979916,8.0,19.0
29,1.2137169585772225,0.37701910249451703,2.5782874344412336,109083.0,1.19766277,4.0,21.0
30,2.011089488953557,0.9163128064526007,3.5919750754651196,117613.0,1.307999239,9.0,22.0
31,2.2656114466999573,1.224275856743104,3.7000200556807794,121008.0,1.606746156,14.0,39.0
32,1.2959362160701131,0.6475028863139813,2.1983914340550137,111441.0,1.431026195,11.0,42.0
33,2.1838150110312533,1.3600252857095187,3.226795772561292,121757.0,1.258666931,24.0,50.0
34,1.2332307109600325,0.720456287182703,1.8813801424744263,113427.0,1.214067752,18.0,60.0
35,1.8292240127155686,1.235409359179886,2.550897641070494,120438.0,1.378990148,33.0,75.0
36,1.1626636300522901,0.7548671816608883,1.6649243917329817,116012.0,1.533904059,26.0,89.0
37,1.814815990809954,1.312921367618393,2.4004485975566445,123844.0,1.534493158,48.0,103.0
38,1.5222124287949836,1.1168981587064164,1.9920128144688998,124271.0,1.334596216,51.0,134.0
39,1.5724422224605334,1.1927155487401966,2.001793330571957,128923.0,1.372672128,66.0,145.0
40,1.5697150794343235,1.2320041183544912,1.9565516345770895,134105.0,1.682382502,82.0,201.0
41,1.296701111548474,1.0178229441487534,1.6066129029150493,137991.0,1.45734931,83.0,214.0
42,1.5978988161297318,1.3109715818443854,1.9190219442871874,145184.0,1.756062049,121.0,301.0
43,1.3103054738994129,1.0753561322217262,1.564977709682247,151627.0,1.509775415,120.0,315.0
44,1.5693534243764464,1.3287712206934652,1.8280472059588713,158785.0,1.5688727,170.0,441.0
45,1.5885843898603176,1.3660583718652792,1.8260421364279247,168094.0,1.975772819,211.0,520.0
46,1.6799054704358263,1.4798350122252584,1.8972339186807403,179580.0,1.758317868,282.0,723.0
47,1.5253704670844643,1.3555595262912765,1.703825035346512,193943.0,1.907535,327.0,823.0
48,1.47733236889611,1.3282520442215562,1.6405534261716195,207563.0,2.428956803,394.0,1050.0
49,0.82056479584456,0.7211980208369277,0.9306532536132979,238053.0,2.324370513,256.0,607.0
50,0.7193420443690923,0.6286765416426331,0.8203013141913701,244599.0,2.595504491,222.0,563.0
51,0.7605534533216602,0.66111291083751,0.8692404198301,231384.0,2.266581569,210.0,548.0
52,0.7944726594232057,0.6850144505616336,0.9143638092157225,217580.0,2.123555163,194.0,492.0
53,0.6823736552827395,0.576559339723658,0.7981609301979375,212143.0,2.341359926,148.0,394.0
