week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,0.0,1.0
2,3.878832167825073,0.08705909198837183,16.181945305257162,10001.0,0.079441321,0.0,0.0
3,5.269752944026764,0.9382186048271801,13.748379152013731,41331.0,0.339568022,2.0,3.0
4,1.1381010276415995,0.030474513525912607,4.458616895879402,10001.0,0.228904609,0.0,0.0
5,1.185236910193722,0.029562969868372296,4.40086210838168,10001.0,0.235846064,0.0,0.0
6,1.5185367928536957,0.035539665099992256,5.804059177690274,10001.0,0.263416171,0.0,2.0
7,2.0323046259787736,0.04804843804189254,8.024630169354626,10001.0,0.238878889,0.0,3.0
8,2.7400752281527514,0.06451212951528143,10.798105079663872,10001.0,0.30025994,0.0,1.0
9,3.504031706255161,0.07323899586502615,14.257177805014631,10001.0,0.233378118,0.0,0.0
10,5.270897481980548,0.5203099673818289,17.26177878181621,26964.0,0.410324589,1.0,5.0
11,3.4441102211227355,0.3942753227130482,10.253248644345272,12598.0,0.334446977,1.0,1.0
12,2.484581581313201,0.271118748636712,7.404079534248268,11539.0,0.265376318,1.0,2.0
13,2.8176532520698006,0.5058716431977578,7.277101553436536,12251.0,0.315476503,2.0,2.0
14,2.657511113149836,0.6474575932825188,6.306954168787116,12178.0,0.319474033,3.0,4.0
15,1.001652504539629,0.11582875292640987,2.9171153769706804,10444.0,0.311404785,1.0,3.0
16,0.9987198774389516,0.13026378579827616,2.806413631610955,10428.0,0.371784978,1.0,2.0
17,1.1780502725065796,0.14133181547533494,3.3446499913639207,10566.0,0.302537258,1.0,5.0
18,1.8784901902353925,0.36760394406073377,4.77970143130872,11273.0,0.266409018,2.0,6.0
19,1.1929599843247303,0.144486708474131,3.425833150651043,10604.0,0.278063596,1.0,5.0
20,1.7776044727376752,0.3446615901140831,4.464776994586455,11239.0,0.299668246,2.0,4.0
21,2.1040891200089664,0.5336742008207558,4.920838954839533,11630.0,0.262500548,3.0,6.0
22,0.9145740643466803,0.11399115994315079,2.663537058429482,10404.0,0.265505483,1.0,4.0
23,0.9525384797206274,0.11729531823011977,2.762816440245447,10488.0,0.284439697,1.0,7.0
24,2.1077374953805967,0.5658358625877127,4.74832550999276,11589.0,0.242300186,3.0,3.0
25,2.5618892796556834,0.9137098196514648,5.2891182381484505,12228.0,0.251757936,5.0,17.0
26,0.9512623862373563,0.19717504614350043,2.328196227785345,10563.0,0.280180292,2.0,8.0
27,0.639655891444313,0.08272529301354546,1.9260847738186608,10253.0,0.251686528,1.0,7.0
28,3.0950556372144287,1.330435404341857,5.722511620625531,12937.0,0.291817614,8.0,19.0
29,1.2296549558308423,0.3821271831998053,2.5921757282324656,10891.0,0.30197629,4.0,21.0
30,1.998281509254382,0.91411465941031,3.4989545762729053,11710.0,0.259132035,9.0,22.0
31,2.283418366937396,1.2105903104569364,3.6982279440536208,12030.0,0.256871852,14.0,39.0
32,1.3031690277141919,0.6392276598674062,2.1763643701304054,11132.0,0.293439433,11.0,42.0
33,2.179698428387165,1.3936288660109823,3.181295261679377,12207.0,0.246924247,24.0,50.0
34,1.2380472033106935,0.7229114603130363,1.9322884668783262,11368.0,0.296693997,18.0,60.0
35,1.8427908083176765,1.247201900680351,2.5357894049355867,12124.0,0.304679644,33.0,75.0
36,1.1627633162307383,0.7613047700342549,1.659427565912529,11581.0,0.243260645,26.0,89.0
37,1.8108641991952208,1.312285826235993,2.3961676768900646,12409.0,0.268395465,48.0,103.0
38,1.5116510378459505,1.1082312560523249,1.9994377195880375,12435.0,0.280171466,51.0,134.0
39,1.5753147440188127,1.2040659889037337,2.00184032832591,12938.0,0.278971193,66.0,145.0
40,1.5608105263666738,1.2284794535647123,1.9363281092015943,13402.0,0.276561524,82.0,201.0
41,1.2905522016931503,1.0068556909771378,1.5923990713822036,13821.0,0.297317098,83.0,214.0
42,1.6028927796644294,1.3057707483067411,1.942726395379745,14602.0,0.263665657,121.0,301.0
43,1.3124242887773294,1.0888660941917732,1.5628102676454347,15146.0,0.282558523,120.0,315.0
44,1.5655257331534351,1.33463630909978,1.8287276766468248,15921.0,0.339519718,170.0,441.0
45,1.587137586036042,1.3678722516652688,1.8335669838708264,16715.0,0.338903305,211.0,520.0
46,1.6813369085363123,1.4805488715679598,1.8952517777944444,17779.0,0.313294012,282.0,723.0
47,1.524102331153858,1.3689342701848177,1.698149702092845,19254.0,0.347968615,327.0,823.0
48,1.4768578519920543,1.335131781174808,1.6456561059203951,20813.0,0.368523081,394.0,1050.0
49,0.8216491582273677,0.7195983701235287,0.9302232737648645,23752.0,0.387126819,256.0,607.0
50,0.7209433903044893,0.6254175804569732,0.8247193975070907,24160.0,0.403912046,222.0,563.0
51,0.7628673237605723,0.6616602844542533,0.8737383865162353,23471.0,0.372165255,210.0,548.0
52,0.7950186517269799,0.6859165817399234,0.9146473135386556,21541.0,0.378039894,194.0,492.0
53,0.6828232766652268,0.5721290434776908,0.7916379575734349,21208.0,0.356931914,148.0,394.0
