week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-05-03,NaN,NaN,NaN,0.0,0.0,2,5
2,2018-05-10,1.0048336589483697,0.023278980536943952,4.041852774816232,100002.0,0.093693166,0,0
3,2018-05-17,5.134160279202629,1.4768708461461553,11.964242187456751,237698.0,0.312056611,5,13
4,2018-05-24,0.43800119038857244,0.011453647205460722,1.6974392635060966,100002.0,0.370148169,0,0
5,2018-05-31,0.527976411820617,0.011923423937226516,2.0510182111645516,100002.0,0.159934361,0,0
6,2018-06-07,4.108461843292644,1.2873347763794203,9.02086784103252,179216.0,0.259318779,5,12
7,2018-06-14,0.41219001687724516,0.00979932875536181,1.572755872385517,100002.0,0.145375633,0,0
8,2018-06-21,1.510429104061095,0.2825334994733349,3.9344130000618165,116110.0,0.181544497,2,5
9,2018-06-28,1.9573744545090104,0.48155148260240743,4.711570684112303,124441.0,0.195949461,3,7
10,2018-07-05,1.2329697513707532,0.23402999744559277,3.2098677422972126,112616.0,0.169618937,2,6
11,2018-07-12,3.1009795687598736,1.166580790599403,6.223036040702567,149760.0,0.244029104,7,17
12,2018-07-19,0.9795252112958861,0.2488789979675156,2.2665605206952355,110647.0,0.1711613,3,8
13,2018-07-26,1.8995583415898138,0.7476500911824788,3.7116659303905566,126024.0,0.173232525,7,18
14,2018-08-02,5.467989431644658,3.2421570867200673,8.528671384997022,212530.0,0.30135648,29,73
15,2018-08-09,2.8068431758746017,1.8554566132907788,4.030340687857036,144404.0,0.210320145,38,96
16,2018-08-16,0.5365612483069634,0.2785376670041987,0.8844651986575522,106849.0,0.155681376,12,30
17,2018-08-23,0.6748949215986179,0.36812975926156316,1.0903450484230484,108792.0,0.182816518,14,36
18,2018-08-30,0.42245129804518183,0.1801270485153028,0.7797608507162141,105149.0,0.178898564,7,18
19,2018-09-06,0.8582858505688297,0.4349635206702632,1.4347613809282027,111142.0,0.17067608,11,28
20,2018-09-13,1.56492203737092,0.8943452199691717,2.443810727082324,122273.0,0.205309415,18,44
21,2018-09-20,2.3649616164207434,1.5425535275629292,3.409900645171088,136424.0,0.221338696,32,80
22,2018-09-27,1.0134662594696024,0.6051203687115141,1.5408886289465475,113906.0,0.165812993,20,49
23,2018-10-04,1.3119490966779703,0.843459093873832,1.8951634685931034,118433.0,0.185181371,28,71
24,2018-10-11,1.5869846885352294,1.0834584663482978,2.203660231024711,122670.0,0.196790403,38,94
25,2018-10-18,1.4390717050557638,1.0081321966698786,1.973516144419489,121118.0,0.179056765,42,106
26,2018-10-25,1.0470687083636319,0.7167689898482423,1.4532922172795195,114850.0,0.181816692,36,89
27,2018-11-01,0.8403362602989921,0.5550208497759063,1.1870525878483362,111834.0,0.202531099,30,74
28,2018-11-08,0.8888111609562543,0.5887432617508856,1.2514542474584789,112214.0,0.159418163,30,76
29,2018-11-15,1.0387732752159105,0.7057068569945132,1.4517633780719983,114806.0,0.176232689,33,82
30,2018-11-22,0.8311400003237551,0.5338064828370981,1.2009468530085137,111389.0,0.192478848,26,65
31,2018-11-29,2.0075297857415144,1.4833648625734634,2.626211268706993,130354.0,0.20959628,60,149
32,2018-12-06,1.2854642128939764,0.9349349537538404,1.6986986792889005,118728.0,0.178030028,51,127
33,2018-12-13,0.6034719312413176,0.39300882894329414,0.862682860741677,109032.0,0.183411319,27,67
34,2018-12-20,0.9269434636515312,0.6408834497607834,1.2719926130809336,113277.0,0.185657731,37,92
