wDaily
0.0057359813599970454
0.013553236382769104
0.022581606438599054
0.03091729510913673
0.03794467697479405
0.043438514470062826
0.04738974080897272
0.049907385583546626
0.051159856911609715
0.0513391436644656
0.05063918610256902
0.04924326661629039
0.047317206539130074
0.0450062897677535
0.04243454037972301
0.03970543910278099
0.036903467883695085
0.03409607766635001
0.03133581503386521
0.028662439665815557
0.026104930431369532
0.0236833226860894
0.021410349347410363
0.019292878032194483
0.01733314906886222
0.01552982675164306
0.01387888034925497
0.012374313224256497
0.011008758747710031
0.00977396105968177
0.008661157515700717
0.007661378139008647
0.006765675748759046
0.0059652987744480985
0.005251817172471224
0.004617210376930699
0.0040539248676296855
0.0035549077331321383
0.0031136215458613756
0.0027240449434032445
0.0023806625158048203
0.0020784469211373112
0.0018128355785970254
0.0015797038076515622
0.001375335881424315
0.001196395131688438
0.0010398939715270629
0.0009031644809604883
0.0007838300227278838
0.0006797782130172815
0.0005891354592635222
0.0005102431890235591
0.00044163582599408434
0.00038202051773198966
0.0003302585814371953
0.00028534860663595896
0.00024641113457852306
0.00021267482183388577
0.00018346398844397164
0.00015818744787909696
0.00013632851593417596
0.00011743609782963493
0.00010111675650028722
8.702766986857434e-5
7.487039041280055e-5
6.438532625172568e-5
5.534686904148023e-5
4.755910004452061e-5
4.085201165509306e-5
3.5078187360326335e-5
