week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,0.0,2.0
2,3.9727731542395195,0.0851754089938409,16.174051453315005,100002.0,0.348498075,0.0,1.0
3,4.391512611081727,0.0992673873663538,17.337865623933094,100002.0,0.812407422,0.0,1.0
4,4.723155157660476,0.11422730969830266,17.843216022426535,100002.0,0.800089501,0.0,3.0
5,4.9840052617196235,0.532437017114866,15.761041695501486,1.467246e6,6.435184638,1.0,4.0
6,4.557610396565331,0.8109418315608836,12.267835622185183,150480.0,0.880262009,2.0,5.0
7,3.366546841208871,0.8187620507545983,8.07316824454916,130493.0,1.081857084,3.0,9.0
8,1.0957088515687998,0.1249255374771875,3.214853512903088,105147.0,0.700883151,1.0,6.0
9,2.8044401056338124,0.9468290412664934,5.846468548538087,125136.0,0.922101044,5.0,13.0
10,1.684787351617171,0.50840265888091,3.6257388164351805,112883.0,1.169229501,4.0,9.0
11,1.6046260054335868,0.5621614577155094,3.279142125117099,112512.0,0.845305409,5.0,17.0
12,1.7679005908679397,0.7271183599546734,3.324656966800763,115015.0,0.915861357,7.0,17.0
13,1.1030219847555938,0.3886532445838219,2.214071992065361,108265.0,0.916104888,5.0,21.0
14,1.0545261048380918,0.3759777019010747,2.1027211637028076,108227.0,1.060278972,5.0,17.0
15,1.7075310840750757,0.7962338164566958,3.0099123413899695,114663.0,0.881591125,9.0,30.0
16,1.9846933873972492,1.0445331268245688,3.2574574157811695,117784.0,1.20552377,13.0,40.0
17,2.363644922019432,1.438731877521672,3.556450306088988,122568.0,0.923756459,22.0,50.0
18,1.1542212472620514,0.645042980807525,1.8183810951760773,111645.0,1.130829858,15.0,47.0
19,1.5820199869200706,1.0088020857649167,2.3109431986270663,116894.0,0.862579649,25.0,58.0
20,1.3312119852575601,0.8509976713908431,1.9373432097471002,116024.0,0.89956244,25.0,73.0
21,2.248204353459632,1.6417186195639277,2.965271901539287,126935.0,1.261580913,52.0,103.0
22,1.2936031337247125,0.9117176300079511,1.7494098179103492,121806.0,0.905352715,41.0,103.0
23,1.3549700336427095,0.9968323277574336,1.7735703692978058,126262.0,1.206659384,52.0,154.0
24,1.3373431902446589,1.0064977193463052,1.711656173219732,128809.0,0.956999446,59.0,189.0
25,1.4517484089710455,1.1311004499201,1.8180401166562263,132217.0,1.252680291,74.0,214.0
26,2.0021206321623337,1.647367129999532,2.395008273022618,141933.0,1.022387371,125.0,297.0
27,1.605758818066107,1.3306377541475567,1.904001233402389,148429.0,1.120381621,136.0,338.0
28,1.504759266166122,1.2670663856896303,1.7595941926706906,158858.0,1.463505092,164.0,426.0
29,1.3215755697668647,1.1272790251376255,1.5421808815489038,168490.0,1.179860329,176.0,472.0
30,1.6591248070083182,1.4499346799545658,1.884453087717127,176058.0,1.321987784,262.0,636.0
31,1.5133712225504614,1.3339114926051845,1.6986805810441588,188993.0,1.582834075,298.0,767.0
32,1.4769595978082082,1.325242276323989,1.6447651190738897,202548.0,1.454845644,360.0,914.0
33,1.5458493999389482,1.3958769809204234,1.7009441912916976,215306.0,1.629244386,459.0,1137.0
34,0.803383716502817,0.7074355124473714,0.9031521147834272,253604.0,2.076201418,282.0,709.0
35,0.6792550933745716,0.5932905617693455,0.7741419126244808,259119.0,1.815839102,236.0,637.0
36,0.8034990542363039,0.7011908054716947,0.9059542480184547,241872.0,1.776219147,247.0,607.0
37,0.7928487072110166,0.6875281767662376,0.9046452083309681,230029.0,1.859474681,216.0,533.0
38,0.8115645411387812,0.701748146466275,0.9311987959901578,219997.0,1.595459143,200.0,446.0
1,NaN,NaN,NaN,0.0,0.0,0.0,2.0
2,3.9561994090324433,0.08488976384244781,16.029951270876328,100002.0,0.363207513,0.0,1.0
