week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0,0
2,0.512752672618695,0.101854203490148,1.271756898909,100263,1.629977015
3,1.03990269348406,0.403627596923581,2.01507656594911,102908,0.857773707
4,2.50194821447008,1.43835689184201,3.8833988876738,122649,0.712660249
5,0.415123215332941,0.11137838818116,0.930881370046494,100206,0.678730894
6,0.448056872207545,0.120763669221861,0.999277297017951,100261,0.761809867
7,1.66703754948164,0.863680015417657,2.73552384495969,108260,0.934853142
8,1.59862788462991,0.849738405224725,2.59756911909092,107130,0.856902099
9,0.694958190360882,0.273025708551029,1.32048061336897,100921,0.97652359
10,0.424292802220597,0.113449953030948,0.944669141044289,100208,1.001154959
11,1.34178061572305,0.65569054571868,2.28929519919128,104770,1.008790986
1,NaN,NaN,NaN,0,0
2,0.612773090805503,0.240193168653787,1.17497552313439,102334,1.412754065
3,0.882336024911801,0.44387848515675,1.48958163291289,105857,0.6403859
4,1.86719994043745,1.18814534572884,2.71766719435696,130011,0.777011463
5,0.499042550918196,0.211376306032358,0.910884139353307,101551,0.734202789
6,0.411486409437337,0.150866526826322,0.807440953885468,100950,0.782033936
7,1.25249255659705,0.689225241392635,1.98685615007419,112821,0.883460231
8,1.77927229569502,1.09217070564886,2.64792898365567,127390,1.114017782
9,0.883212560412738,0.460063677390868,1.44970147615694,105870,0.949053191
10,0.919067070680364,0.494563814132322,1.48717700270808,106144,1.01452603
11,1.78651878331873,1.15396529182734,2.56803238493944,126455,1.145344251
1,NaN,NaN,NaN,0,0
2,0.283114538326355,0.0777451090456224,0.629919397609805,100616,1.368901235
3,1.33690201888661,0.814395134758171,2.00254473771187,129043,0.732089688
4,2.25705343468904,1.58583302164194,3.06708713186334,189529,1.010682111
5,0.334434601617519,0.142619107548148,0.610678489929744,101375,0.756680786
6,0.59319134212681,0.313292971269777,0.969533979692378,105062,0.781308026
7,1.14495733403516,0.698586480290135,1.70664583189062,120751,0.924869525
8,2.04584627602273,1.42783816752931,2.78415341081598,172381,1.341338485
9,0.994166632461476,0.623844227061145,1.45166253444824,115292,1.05175069
10,0.508226457825736,0.267664996525932,0.830949854669271,103626,0.907059985
11,1.65324920411008,1.15493010878346,2.24872604062285,143572,1.243372003
1,NaN,NaN,NaN,0,0
2,0.634233371893036,0.26804726024741,1.16801323648638,109239,1.433455017
3,1.51182397279658,0.939297236440677,2.23931781296137,163673,0.854050148
4,2.76248936294597,2.02588315572728,3.64284814963284,372132,1.775619477
5,0.317753878093364,0.145208675689083,0.561733850932092,102238,0.978375866
6,0.449617389531345,0.229421024154805,0.745263009295617,104738,1.027197899
7,1.30222297994763,0.858397000696758,1.84539071138048,144848,1.291257299
8,2.14260457776373,1.55453158155873,2.82487547649548,235762,2.127307629
9,1.09251816018442,0.740794711583784,1.51344124238086,130741,1.081104614
10,0.689949209526554,0.431806449469062,1.00735363846179,112131,1.018498667
11,1.73413294379793,1.29514930107482,2.24166987739018,181325,1.81327315
1,NaN,NaN,NaN,0,0
2,0.387473681193869,0.152093633602358,0.727148212334706,104650,1.444979992
3,1.98292499907048,1.41034097007057,2.66694607535263,280705,1.296955912
4,2.4230528478052,1.86138107050173,3.06399199833029,395836,2.337578812
5,0.264425234759472,0.130707105320437,0.444230961029623,102437,0.736708884
6,0.527316107098059,0.320972940324298,0.786225169395788,110546,0.819403683
7,1.26922309182741,0.894019706130186,1.70800034545935,162892,1.192450697
8,1.69941287902306,1.26594848992167,2.20729719846477,219379,2.021050857
9,1.09448296297642,0.779546627369178,1.46189541619381,146167,1.405289526
10,0.817428913031917,0.561589605879789,1.12649961211444,125455,1.119158643
11,1.73086673157224,1.34072834182863,2.17612765666624,223764,1.831286688
1,NaN,NaN,NaN,0,0
2,0.204461714719949,0.0678037621012467,0.422823796306384,101457,1.374179114
3,1.2416255379821,0.850687224056232,1.70805494779506,185055,0.865229287
4,2.50375471929386,1.95378278185474,3.13355923390524,617772,2.745582436
5,0.284640089692788,0.146717616144747,0.466638543349902,104245,0.785045875
6,0.366700719444386,0.201318397478425,0.585783809100418,107084,0.953913195
7,1.28975318408962,0.904822784670186,1.74831043248856,191087,1.379001759
8,2.35726326541073,1.82047894485533,2.95327124530434,527554,3.74632099
9,1.14140634055758,0.836997119651436,1.49356800531855,169905,1.418284961
10,0.73684603243936,0.51432741144171,1.00462432365851,128588,1.057897006
11,1.60603780363652,1.25794271859956,1.9975838036569,249826,2.462970496
1,NaN,NaN,NaN,0,0
2,0.447449355770544,0.222357184374082,0.753637869374146,112841,1.457342936
3,1.33863777788669,0.94733571674002,1.80222047930345,236632,1.110916673
4,2.51026144286678,1.98166870024265,3.10213158663807,890402,4.291913675
5,0.294082501737255,0.15792135750494,0.470885577997073,105929,0.738259864
6,0.436441252636947,0.261960148237513,0.656739605880091,113181,0.817895533
7,1.4390748124878,1.05703695099072,1.87623226587287,261100,2.186176007
8,2.04320515073519,1.59921921981346,2.54332876953899,504206,3.174705476
9,1.08857314858964,0.812239778525288,1.40552104938784,185543,1.481712368
10,0.763635694125466,0.545177145280892,1.02045149242598,140876,1.500728973
11,1.59601682396548,1.27055301519568,1.95608528513137,305867,2.530043813
1,NaN,NaN,NaN,0,0
2,0.386233956894151,0.19708993342538,0.636030939535516,112224,1.405247396
3,1.38637498122455,1.02910768992861,1.79901115282884,293439,1.456259191
4,2.45626395419079,1.99086786058131,2.96801143493946,1166459,5.157147752
5,0.220871100930976,0.115956839077147,0.359075313732127,104396,0.758552372
6,0.507852297117837,0.335437371599446,0.721249846611503,123510,0.827231688
