reportedWeeklyI,weeklyI,trueR
13.0,131.0,1.9443337416218345
6.0,69.0,1.398829100776464
13.0,124.0,2.0816719613880883
4.0,21.0,0.33141609836494273
45.0,435.0,4.7778853198003866
41.0,409.0,2.1105366741379243
3.0,46.0,0.16332920836854825
14.0,173.0,0.6723652931391986
48.0,521.0,2.2896565025797404
159.0,1403.0,4.27830712352023
10.0,133.0,0.2021273773412889
25.0,131.0,1.9443337416218345
12.0,69.0,1.398829100776464
17.0,124.0,2.0816719613880883
4.0,21.0,0.33141609836494273
80.0,435.0,4.7778853198003866
94.0,409.0,2.1105366741379243
7.0,46.0,0.16332920836854825
25.0,173.0,0.6723652931391986
111.0,521.0,2.2896565025797404
282.0,1403.0,4.27830712352023
27.0,133.0,0.2021273773412889
35.0,131.0,1.9443337416218345
24.0,69.0,1.398829100776464
40.0,124.0,2.0816719613880883
7.0,21.0,0.33141609836494273
137.0,435.0,4.7778853198003866
123.0,409.0,2.1105366741379243
9.0,46.0,0.16332920836854825
53.0,173.0,0.6723652931391986
150.0,521.0,2.2896565025797404
427.0,1403.0,4.27830712352023
38.0,133.0,0.2021273773412889
66.0,131.0,1.9443337416218345
37.0,69.0,1.398829100776464
54.0,124.0,2.0816719613880883
13.0,21.0,0.33141609836494273
184.0,435.0,4.7778853198003866
154.0,409.0,2.1105366741379243
17.0,46.0,0.16332920836854825
75.0,173.0,0.6723652931391986
212.0,521.0,2.2896565025797404
541.0,1403.0,4.27830712352023
59.0,133.0,0.2021273773412889
60.0,131.0,1.9443337416218345
31.0,69.0,1.398829100776464
58.0,124.0,2.0816719613880883
9.0,21.0,0.33141609836494273
215.0,435.0,4.7778853198003866
203.0,409.0,2.1105366741379243
23.0,46.0,0.16332920836854825
85.0,173.0,0.6723652931391986
260.0,521.0,2.2896565025797404
694.0,1403.0,4.27830712352023
63.0,133.0,0.2021273773412889
84.0,131.0,1.9443337416218345
40.0,69.0,1.398829100776464
77.0,124.0,2.0816719613880883
12.0,21.0,0.33141609836494273
260.0,435.0,4.7778853198003866
248.0,409.0,2.1105366741379243
30.0,46.0,0.16332920836854825
99.0,173.0,0.6723652931391986
308.0,521.0,2.2896565025797404
831.0,1403.0,4.27830712352023
90.0,133.0,0.2021273773412889
86.0,131.0,1.9443337416218345
48.0,69.0,1.398829100776464
93.0,124.0,2.0816719613880883
13.0,21.0,0.33141609836494273
296.0,435.0,4.7778853198003866
277.0,409.0,2.1105366741379243
32.0,46.0,0.16332920836854825
115.0,173.0,0.6723652931391986
363.0,521.0,2.2896565025797404
986.0,1403.0,4.27830712352023
98.0,133.0,0.2021273773412889
109.0,131.0,1.9443337416218345
54.0,69.0,1.398829100776464
104.0,124.0,2.0816719613880883
14.0,21.0,0.33141609836494273
355.0,435.0,4.7778853198003866
327.0,409.0,2.1105366741379243
37.0,46.0,0.16332920836854825
137.0,173.0,0.6723652931391986
405.0,521.0,2.2896565025797404
1136.0,1403.0,4.27830712352023
92.0,133.0,0.2021273773412889
117.0,131.0,1.9443337416218345
63.0,69.0,1.398829100776464
110.0,124.0,2.0816719613880883
20.0,21.0,0.33141609836494273
400.0,435.0,4.7778853198003866
369.0,409.0,2.1105366741379243
41.0,46.0,0.16332920836854825
154.0,173.0,0.6723652931391986
477.0,521.0,2.2896565025797404
1246.0,1403.0,4.27830712352023
118.0,133.0,0.2021273773412889
19.0,148.0,3.1670664383077165
0.0,21.0,0.5608513460188091
5.0,101.0,1.7605791332734986
13.0,141.0,1.955674307316596
3.0,31.0,0.3254674852361556
7.0,138.0,1.6820244500620398
23.0,197.0,2.2535295400284485
67.0,702.0,4.701192811250452
50.0,603.0,1.8285894294280798
127.0,1117.0,2.2003837160793385
377.0,3753.0,4.360142676387237
29.0,148.0,3.1670664383077165
6.0,21.0,0.5608513460188091
17.0,101.0,1.7605791332734986
28.0,141.0,1.955674307316596
8.0,31.0,0.3254674852361556
26.0,138.0,1.6820244500620398
38.0,197.0,2.2535295400284485
156.0,702.0,4.701192811250452
114.0,603.0,1.8285894294280798
211.0,1117.0,2.2003837160793385
751.0,3753.0,4.360142676387237
55.0,148.0,3.1670664383077165
8.0,21.0,0.5608513460188091
35.0,101.0,1.7605791332734986
37.0,141.0,1.955674307316596
9.0,31.0,0.3254674852361556
40.0,138.0,1.6820244500620398
57.0,197.0,2.2535295400284485
216.0,702.0,4.701192811250452
176.0,603.0,1.8285894294280798
328.0,1117.0,2.2003837160793385
1141.0,3753.0,4.360142676387237
49.0,148.0,3.1670664383077165
10.0,21.0,0.5608513460188091
37.0,101.0,1.7605791332734986
58.0,141.0,1.955674307316596
14.0,31.0,0.3254674852361556
51.0,138.0,1.6820244500620398
