week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR,reportedWeeklyICheck
11,0.151020383673048,0.033530793473776,0.366070930445653,119802,2.004344465,2,0.221419215194395,2
1,NaN,NaN,NaN,0,0,1,0.577097335740511,1
2,1.79287397049037,0.0374278842842845,7.3817857485348,100001,1.676960575,0,1.52812662531441,0
3,4.06487972192809,0.681632671484277,11.5609712131266,112106,0.909403459,2,7.33630908035432,2
4,2.6518811751502,0.473723115313908,7.15431348706575,105179,1.440376791,2,2.00448988105292,2
5,0.361549438732914,0.0341434579562577,1.2084860213674,102525,1.193213627,1,0.792847737274646,1
6,0.241619687788782,0.00503064631148674,0.999761740798494,100573,1.441471432,0,0.132256431448436,0
7,0.411209859782338,0.00870472297082436,1.64348565197128,100119,1.355257823,0,0.179821826460454,0
8,4.39706421756211,1.82290316882414,8.71340364327813,217504,3.143227672,13,7.21099609883094,13
9,0.386611736882221,0.0430502928017756,1.11173715000231,104943,1.850236608,1,0.182166426921025,1
10,1.30210002490922,0.518859884396147,2.48391457423932,125460,2.070715802,6,0.359120351509523,6
11,4.42878751684032,2.87826712533874,6.33324579005388,226989,3.579896736,27,4.95907633110261,27
1,NaN,NaN,NaN,0,0,2,7.34722258537877,2
2,1.2326862411187,0.0266678770867016,4.97605152894863,100001,1.86139453,0,0.164820872155485,0
3,4.99321296444196,1.46272728050191,11.6112359987236,116063,1.277267121,5,5.38914186760544,5
4,1.41439812016081,0.265580281397991,3.67960286986288,102247,1.26852293,2,0.322540253775183,2
5,0.552904009688786,0.165100722281539,1.30711479042792,107483,1.651027228,5,3.95503268313768,5
6,0.65747248999517,0.209778550295014,1.46965715708353,107478,1.309822634,5,0.861792365141999,5
7,0.556006759502323,0.137690054135264,1.28800261241013,105370,1.564323483,3,2.96354023129016,3
8,0.62577209483705,0.221383695604943,1.28535377673115,116533,1.817161411,5,0.916369807200269,5
9,1.30439820148747,0.602289594786092,2.3281813223211,128624,2.154834696,9,1.50713166608674,9
10,2.8865546976884,1.78740044271659,4.28808677609559,172888,3.293531182,23,4.36150167466466,23
11,0.896195965953877,0.450933092781395,1.49624756909475,125048,2.10130787,10,1.13984825381393,10
1,NaN,NaN,NaN,0,0,1,5.21034950083977,1
2,1.81214787360802,0.0414246850119327,7.38856398319651,100001,1.506975923,0,0.105161999157182,0
3,1.78115498564513,0.0364616812531167,7.31278416170573,100003,0.971671722,0,1.48367294217868,0
4,2.03541246067532,0.0450727597001588,8.21935585884348,100001,1.188146754,0,1.75768603337529,0
5,1.5094241371824,0.0228690667058838,7.42284429193843,100057,1.299524575,0,0.952880313384156,0
6,2.64895407524623,0.0459779387034307,11.6834235124722,100005,1.276282148,0,0.196759165029115,0
7,3.61706150225358,0.0795955332884635,14.7440909003086,100001,1.679791506,0,1.07243362757267,0
8,4.21995592161253,0.0934263454999808,16.1910068978416,100004,1.945923692,0,0.0358075671454429,0
9,4.65902011196503,0.114279589934188,17.3078800981301,100001,1.813527068,0,2.117336234502,0
10,4.87491161306069,0.124592593333454,18.1785230477326,100001,2.204384481,0,1.71612808419488,0
11,4.95957608744929,0.126837857633959,18.3003444994428,100001,2.148208982,0,1.49662173331251,0
1,NaN,NaN,NaN,0,0,1,0.425275985735704,1
2,1.79436158595363,0.0393874642367226,7.3270694676941,100001,2.099811168,0,3.55849611390645,0
3,4.89760739865373,1.06024031896272,12.8729432628252,118487,1.891789746,3,5.46446587601682,3
4,2.17650541532195,0.393196876689506,5.81611718041376,103806,1.178278125,2,2.16314862366714,2
5,1.19436338649636,0.398472174896479,2.71541895445394,112139,1.834552556,8,4.20675860455479,8
6,0.264878336554752,0.0314001169712705,0.791450418842832,102696,1.778076861,1,0.548475980839158,1
7,1.86972973526651,0.844220878034705,3.40591478651052,121125,2.019043898,11,2.36545785343092,11
8,1.20653467178629,0.625945356360714,2.02460339142719,133034,2.349029817,14,1.73785741230326,14
9,0.603231346650557,0.253785148315118,1.12337869202361,120857,2.44053839,7,0.494115008462255,7
10,4.37154253960451,3.27061007763104,5.67822947602037,243286,4.351494896,63,4.50435397793233,63
11,10.2681699326069,9.11980474314711,11.4596152882833,871289,16.079474971,423,10.0239599842867,423
1,NaN,NaN,NaN,0,0,1,8.66468608510363,1
2,3.07355535934145,0.311559290820025,9.82456733885663,106448,1.904528065,1,4.92700607675021,1
3,1.22181842624473,0.0272531715372854,4.95101898807523,100002,1.1255496,0,0.360466230058611,0
4,6.11774817808043,2.00509167847873,13.4931083849836,123510,1.355881284,6,9.90930868652543,6
5,0.433444735885822,0.0931983317987542,1.14296636414545,105075,1.815954816,3,2.68139583829279,3
6,0.332890707728976,0.0589626572203658,0.927822687638765,104341,1.917331819,2,0.373891232042521,2
7,0.162220777689892,0.0033354044081657,0.643892178235404,100898,2.189656185,0,0.755196756886777,0
8,0.930754946588891,0.290635481596288,2.03332522379476,118799,2.165708613,5,2.15516080607041,5
9,1.04649176159306,0.324210997098041,2.24852707186767,118384,2.666093757,4,1.56553032137303,4
10,0.913426353156933,0.242678213341406,2.03917352841101,114769,2.916735597,3,1.41946262788473,3
11,0.265800755100595,0.00653781308999098,0.967779940617634,100695,2.280241208,0,0.222174836561695,0
1,NaN,NaN,NaN,0,0,1,1.58668976982406,1
2,4.14320254231922,0.69135444124082,11.6976708095901,112162,1.812553821,2,2.46934275062838,2
3,1.72009374206978,0.183389329893249,5.35881382587736,102175,1.24300658,1,4.76362703676106,1
4,2.6865411206991,0.642047483264039,6.57081649683417,105528,1.649026622,3,5.99842288617997,3
5,1.08660184331589,0.37613361864287,2.41905897075544,111543,1.53041434,8,1.1875731736373,8
6,1.01141474705719,0.383614198732933,2.05244454251229,111044,1.85221337,8,1.36359899025681,8
7,8.28689008883579,5.86807630619088,11.1842830033058,273988,4.189429782,112,8.54917519868534,112
8,0.554119829273182,0.385250580546402,0.759749211025241,199840,3.114987445,37,0.918122288987963,37
9,1.62847288174743,1.33560111946598,1.9572421360809,259299,4.6561837,141,2.10781318797753,141
10,0.948820656865207,0.760319554284685,1.15779270654595,256092,6.328551096,94,1.0511398401257,94
11,1.90225681954179,1.64575695368003,2.17856335752601,299216,5.772479262,209,1.98581557491384,209
1,NaN,NaN,NaN,0,0,1,0.446173328642141,1
2,3.07888062390726,0.308999777308088,9.95656043724642,106327,1.619682864,1,2.82025499570012,1
3,3.04119439066664,0.521670061252075,8.49577716559117,106554,0.966568456,2,6.5565057476094,2
4,0.79359165830877,0.0194026075696371,3.11239136108758,100002,1.546260053,0,0.221692921669243,0
5,0.266341455910864,0.00477644240945631,1.17252765698493,100529,1.254929387,0,0.825278912348952,0
6,1.8959690305701,0.429319921820599,5.04297621900838,117163,1.733241147,4,1.60926595803833,4
7,1.13285288979198,0.209145837000728,3.00860237067254,108484,1.661488802,2,1.64543233430588,2
8,0.894120820157838,0.229505269065598,2.15193108056315,114425,2.27936224,3,0.758293702254389,3
9,0.267741557774792,0.00609668904494055,1.0356985468938,100822,2.223890345,0,0.00867470328979502,0
10,0.40379251978208,0.00968014508637346,1.53025856104482,100301,2.112658801,0,0.0292589303714865,0
11,0.738404428239906,0.0202061605676095,2.78084967374438,100046,2.088231348,0,0.278767125196844,0
1,NaN,NaN,NaN,0,0,1,0.996079135113481,1
2,1.7960920939532,0.0404979848229607,7.38773396324941,100001,1.510008626,0,3.2040852118108,0
3,1.76679345333684,0.0393906070891608,7.26935629274882,100001,0.995826458,0,0.488527227595057,0
4,4.55776283324526,0.77751262263287,12.7028036907784,116520,1.208180587,2,3.72430721065315,2
5,0.974954564998059,0.136334308918662,3.16537673099397,106157,1.30481739,2,1.28148395730183,2
6,1.50973915538962,0.36340877494286,3.89522023838908,112863,1.724899976,4,2.1514018540047,4
7,0.590750107290264,0.0641602865556399,1.77569185938026,103278,1.936517141,1,1.48538134309878,1
8,0.427288750348755,0.0447341979168763,1.26883837563438,105527,2.038384209,1,1.00418615914354,1
9,4.48379046973978,2.3526691554973,7.55193420511733,224962,4.466018832,18,5.48047166266078,18
10,0.947100577511268,0.385305720631053,1.78222272781813,119275,2.286917464,6,1.151720416465,6
11,1.02993150323981,0.477181887598512,1.82969601023971,123498,2.225823561,8,0.943547324231642,8
1,NaN,NaN,NaN,0,0,1,0.964951057214977,1
2,1.79900060997226,0.0413315423760921,7.28340516190705,100001,1.58700721,0,3.1582261229348,0
3,1.78950510268019,0.0420452109379387,7.22768473627292,100001,0.920295436,0,1.20713272309522,0
4,2.04321997456202,0.0461044607805014,8.20089406718498,100001,1.654799165,0,1.08481172070222,0
5,2.62533313613588,0.30324580285375,9.21189848579939,123115,1.27478682,2,1.40548013368242,2
6,1.51652026642983,0.140966588076898,4.974809290526,108650,1.908705058,1,0.404721716114201,1
7,1.42942898629204,0.154103888585513,4.31964078421869,108404,1.684670773,1,2.58999838991251,1
8,2.14509761327862,0.575904299873147,5.0545147452272,137515,2.291132023,4,2.67728387220515,4
9,0.751701284410673,0.0898152495019247,2.15058846672313,107360,2.281643218,1,0.184239162119995,1
10,0.418033964869683,0.0108032485447633,1.53351832892391,100211,2.136112725,0,1.53573085798329,0
11,16.0944650868381,11.2930055150679,21.9009332437449,2294639,34.202877896,59,22.4025249811851,59
1,NaN,NaN,NaN,0,0,1,1.34708504525585,1
2,1.80161053945217,0.0388275414360974,7.43414645194036,100001,1.512934532,0,1.05362269740925,0
3,3.03588746235801,0.309827408256104,9.70543225229418,106636,1.026157928,1,11.2486600881896,1
4,1.36656009575082,0.0312067454668567,5.48113436212127,100002,1.117313578,0,2.09036859174337,0
5,1.08219313481406,0.0832439572272725,4.14256927430023,104964,1.320386413,1,2.45521583812098,1
6,2.36283852459265,0.437560176438958,6.55713061988274,121453,1.880522139,3,4.95809721674006,3
7,3.39458443657848,1.24645367395948,6.96788578077324,141263,2.442485737,7,2.72770016782772,7
8,2.29112280818799,1.14951966297486,3.95736079112572,152156,2.479500054,15,2.84102316165141,15
9,1.43910118457437,0.751457616160239,2.3322562957714,135361,2.58533813,14,1.32866407315569,14
10,2.86535775951508,2.00470908030066,3.8962827895541,182002,3.190443038,39,1.82507977020941,39
11,4.51855524297354,3.66075188653572,5.46853404064356,272799,5.27769269,114,3.39366496854624,114
1,NaN,NaN,NaN,0,0,1,3.14516839435624,1
2,3.08900820092154,0.306774622195897,9.86742832976413,106270,1.564391125,1,1.43959342164724,1
3,3.05009670451066,0.51879613689378,8.44274043234883,106651,1.056146723,2,5.07938831569453,2
4,0.79615717360286,0.0192314697865296,3.09875785803442,100002,1.149990154,0,0.213825349769402,0
5,0.266447012719683,0.00686627694566252,1.15755202012747,100557,1.300688555,0,1.07161385813529,0
6,2.77780787721733,0.826051374783592,6.72712671620009,130230,1.98598477,7,4.23164236603436,7
7,1.10609593210547,0.272940286378016,2.62319564602134,109157,2.318362197,3,0.717178843350737,3
8,1.29647856441843,0.538734935401291,2.49920550851142,126952,2.264126967,8,1.16821179707041,8
9,2.1919095971456,1.19940579160597,3.54772090223319,151368,2.606052689,16,1.66773887592888,16
10,6.38861500433669,4.93077568345562,8.06257086929732,347573,5.889112203,85,7.05010265553724,85
11,2.76993627265839,2.24716414866206,3.38440390245156,217630,3.806359925,99,2.82770952533828,99
1,NaN,NaN,NaN,0,0,1,1.15260498359718,1
2,3.08267324517944,0.303361107433917,9.96289564996385,106304,1.605271186,1,4.36643815823383,1
3,3.05541438647153,0.519462763260428,8.47109570749598,106809,1.118168263,2,5.20795686279991,2
4,0.794643099919866,0.0180622479407138,3.08997867157506,100002,1.386787432,0,0.225910687924142,0
5,0.263854820297489,0.00520183750616517,1.1320258476322,100602,1.538325818,0,0.141987626775898,0
6,0.472348390713904,0.0106121806423935,2.04528713065058,100129,1.565346538,0,0.139325071257807,0
7,3.74049262377636,1.00767354975389,9.09611631581867,146760,2.121187704,5,3.85719222889955,5
8,1.7538404935183,0.583577598889284,3.78177997587618,132304,2.323732608,6,3.87747759701361,6
9,0.400171469904959,0.0499670960844142,1.18254002582905,105224,2.082508374,1,0.134658770483475,1
10,1.36853290645044,0.494613297324208,2.76840872033306,124778,2.369627316,5,1.05987438684989,5
11,5.26941506963655,3.38232314311144,7.66495931559534,264650,4.616775007,27,6.88987350147672,27
1,NaN,NaN,NaN,0,0,1,8.4423804706921,1
2,4.12468739809211,0.688519864561457,11.6186644948926,112255,1.626438821,2,2.09243646412038,2
3,2.4033700064728,0.427396179842281,6.52507780926179,104406,1.054846705,2,3.04584206678677,2
4,1.23480791688165,0.141257763172467,3.75057724015506,101487,1.138896094,1,2.33107378612424,1
5,3.19917928437527,1.4749964943878,6.12639455477512,140165,1.496623616,26,9.92121104230671,26
6,0.621557060867328,0.24887364687333,1.19509429879099,108453,1.517848827,7,0.950760987785607,7
7,0.606667998385145,0.245499101484678,1.12974259176513,108574,1.632415859,7,0.670553302320487,7
8,2.38886300582403,1.66610281014449,3.25442338403344,183179,2.811545986,51,3.91534356521096,51
9,0.583813488872801,0.329120460579489,0.916065831834354,141248,2.398172492,15,0.522434996323383,15
10,0.558553708467655,0.304876578719037,0.878535153397951,140501,2.327583304,14,0.866205192643622,14
11,3.72188393781583,2.99087885155103,4.55288517640202,241282,4.324387274,97,3.13453325957315,97
1,NaN,NaN,NaN,0,0,1,2.98941504567565,1
2,1.79436158595363,0.0393874642367226,7.3270694676941,100001,1.663963538,0,0.0627993067571543,0
3,3.02256153673487,0.307999549284698,9.72750770745027,106647,1.209771836,1,1.52783400855193,1
4,1.35185770446329,0.0280041757885642,5.44936373873807,100001,0.939246291,0,0.155395883335029,0
5,2.43166707594957,0.530806410709925,6.80849958847762,123562,1.308056432,5,11.2056805755105,5
6,0.343330370195307,0.0082878440708194,1.38052667060486,100118,1.217584688,0,0.27223868642472,0
7,2.81392789308933,1.0629182370493,5.62054075989695,132566,1.710229544,7,2.21893785537371,7
8,1.24337549990218,0.494507328992153,2.41037848938852,124470,1.749890778,7,2.70929215359838,7
9,7.46431346079843,5.34789931053576,10.0500719957006,419119,5.199480837,79,8.76425647828905,79
10,1.36974225101261,0.968246139306321,1.8493899135377,160955,2.317977357,39,1.12845261196274,39
11,5.81477754717283,5.13617300996664,6.53027779898113,419282,5.778019883,308,5.30748962353205,308
1,NaN,NaN,NaN,0,0,1,1.24848298098936,1
2,1.78745359309309,0.0383728977399337,7.35406139370868,100001,1.408468819,0,2.90796277312396,0
3,1.76817267644521,0.0388725674201011,7.18440920748322,100001,0.876329799,0,1.51525344961278,0
4,2.03443263130829,0.0449051714639166,8.2405485033208,100001,0.985618499,0,4.65324819769026,0
5,1.52654182075583,0.0233581998967719,7.60788362063229,100045,1.148932655,0,0.477235163046014,0
6,2.66420090413329,0.0460450688036361,11.7003767728143,100009,1.510824356,0,1.83637541173967,0
7,3.65129088524816,0.0739429001963105,14.9439766804615,100001,1.650767337,0,5.46502547055174,0
8,7.3556175473616,1.80931389598977,19.3465606985582,995278,10.357637633,5,7.10505667375843,5
9,2.4028341067223,0.736325945286602,5.21863004141234,145555,1.990410844,4,0.81255692160496,4
10,3.33322780818175,1.65676597095023,5.64001684282243,180428,2.652369293,11,1.3646202619556,11
11,2.64565349832218,1.51088145016657,4.08412124478952,161359,3.073540215,16,1.67461382987629,16
1,NaN,NaN,NaN,0,0,1,0.212087532854303,1
2,1.78166141679708,0.0383228657086729,7.27538305018184,100001,1.413636861,0,2.94401742220227,0
3,1.79286813022794,0.040811258022168,7.35156710182185,100001,0.891338157,0,3.06061257983107,0
4,4.53458034272732,0.77513498261091,12.5748018491664,116504,1.095582742,2,3.25331446302727,2
5,1.4878301167553,0.318925389352919,4.26281914815367,112164,1.357640104,4,5.77440616524538,4
6,0.274411712804388,0.00586539392053714,1.1382158909961,100319,1.240439243,0,0.278511941947224,0
7,2.94861216270133,1.15572850947508,5.93388478189213,135017,1.971537096,9,1.71545928628724,9
8,0.901540944637162,0.331621745600319,1.82778697864516,119034,1.919718623,6,1.4931822243766,6
9,1.60632340380399,0.817671800830869,2.71968554092298,137322,2.183216636,13,1.12740044276154,13
10,3.47050124020741,2.35795610744107,4.80725773286351,197477,2.89140142,38,3.99321782051686,38
11,0.435911698666017,0.185313350016409,0.797453767420761,123575,1.868427526,7,0.242331526057779,7
1,NaN,NaN,NaN,0,0,1,3.34766289095767,1
2,1.79796185557125,0.0399685803052504,7.35120315458454,100001,1.445166926,0,2.03822969722322,0
3,1.77070261151915,0.0408801556527601,7.27833555819607,100001,0.832275492,0,0.257495161934334,0
4,3.41770553643672,0.35588148655769,10.6983484673135,108958,1.404570676,1,4.11504694848715,1
5,3.00462011266583,0.761636637215353,8.12509034188312,132713,1.402701352,7,6.309329618533,7
6,1.43925576928407,0.430782469700744,3.22831454916887,113289,1.600763097,5,3.74792362657812,5
7,12.782467242682,9.02244235459619,17.3663238633249,521635,5.703906002,124,11.6177901185065,124
8,2.50390194682167,2.06655606940293,3.00095860117794,266068,3.165760017,187,3.44646118569762,187
9,1.45428477088333,1.23312638864394,1.68950468122023,313273,3.913098563,199,1.69782704756954,199
10,6.46710902651938,6.09294450845085,6.87373170803305,794901,10.718042001,1491,6.51750492903886,1491
11,1.2740487580731,1.18356143425962,1.3686288298354,672638,8.409661598,734,1.239612129554,734
1,NaN,NaN,NaN,0,0,1,4.26148977779905,1
2,1.79884811350902,0.0392372268755051,7.35032800781566,100001,1.426771774,0,2.54910075531684,0
3,4.04919938927676,0.667547619209988,11.4894313674735,112378,1.008588771,2,5.64601498843794,2
4,5.63236430628806,2.01353206316253,11.9696148956171,118380,1.342250295,7,4.51214259752447,7
5,0.637522699268511,0.223144427233601,1.3829244567563,108554,1.436397546,7,2.75397889605651,7
6,0.73394096484947,0.293125086500123,1.47191623620357,110899,1.511848692,9,2.03028309243546,9
7,4.16624161474947,2.7200960674914,6.04924925194976,161622,1.983815267,61,5.37279976358346,61
8,0.287559453896699,0.147744783713978,0.481771335383924,162296,2.453170088,12,0.880226682266635,12
9,1.0883993837927,0.777446034500422,1.45337539253835,185424,2.694097992,50,1.98858559507275,50
10,0.35003131573893,0.196264326281921,0.550217920205208,161462,2.364028496,14,0.463589922125242,14
11,7.09423784146251,6.2683579099043,8.00625053207772,527350,7.126270831,354,6.79017016131357,354
1,NaN,NaN,NaN,0,0,1,3.84445193978214,1
2,1.7818183261329,0.0427370276777092,7.26934034176067,100001,1.380941292,0,0.615064600768999,0
3,3.01127071581609,0.305690186193603,9.62299366438568,106383,0.93264467,1,3.95117968588095,1
4,2.4450277053556,0.259023617803666,7.63695450846041,104187,0.992497341,1,0.976575062144287,1
5,0.357800109099037,0.00610547680320859,1.66450955393297,100297,1.147556683,0,0.552139485188878,0
6,1.81300301010251,0.330109092425748,5.29368321851102,114930,1.618964011,3,5.01566591858381,3
7,2.44468505257812,0.746936007381223,5.48772815401656,125645,1.975287661,5,1.96106599815401,5
8,0.381652488748411,0.0385264993411907,1.15732419804758,105383,1.541650383,1,1.12599677227199,1
9,2.99374421835069,1.52953377563789,5.14867134936963,170434,2.43484082,15,3.82444963368904,15
10,2.2483791053268,1.28783865845068,3.53990409555333,152183,2.541848896,17,3.28773757960153,17
11,1.11793535593213,0.594166157240748,1.83974448972877,128960,1.679550041,12,1.19073137885278,12
1,NaN,NaN,NaN,0,0,1,16.785919468452,1
2,5.79691213883447,1.46461761263231,14.2378696855612,123842,1.408658262,4,6.10488399437874,4
3,0.610483757852195,0.0140976931136767,2.40015486051394,100001,1.043922288,0,1.87659185101665,0
4,4.64956710104959,1.90787621784576,9.13374417246492,113131,1.071435641,9,1.6917149890528,9
5,1.14020569191532,0.574055379643134,2.02841872346678,116615,1.720622337,19,4.67389327115498,19
6,0.436383518174445,0.176368155537548,0.833782918922406,111736,1.575273696,8,1.30290947360328,8
7,1.41440764041413,0.854549876819431,2.15888042593863,120919,1.503259985,25,1.32837419754172,25
8,1.54783447670694,1.10003640792947,2.10085484011671,178173,2.483104133,53,2.08726979866235,53
9,0.651593792254515,0.411917104420213,0.946310490445111,162774,2.603334123,25,0.768732724515607,25
10,0.458906342154984,0.263698564927721,0.718307477608511,154598,2.517575135,16,0.309409502208392,16
11,2.41077298458447,1.90303619630722,2.99468174025208,203547,3.099958092,78,2.14745338525326,78
1,NaN,NaN,NaN,0,0,1,6.12962018610041,1
2,1.79968508908371,0.0418823568147601,7.39765709307305,100001,1.40515443,0,0.396561121121668,0
3,1.77686550054484,0.0400894403461285,7.32628122148608,100001,0.896601654,0,0.667927869974864,0
4,2.04642893623034,0.0475803029917535,8.21875487849169,100001,1.000275977,0,0.103159650634905,0
5,1.51313735022901,0.0208174795202701,7.59346041353448,100054,1.152116865,0,0.631278171425841,0
6,2.59252288847058,0.0437617835695329,11.4527617898867,100010,1.540316225,0,1.5644619367968,0
7,3.60688433108038,0.0726745762300295,14.7202663062781,100001,1.741255814,0,2.71881614526048,0
8,4.22368375343021,0.0893267643800903,16.5075177706793,100003,1.368440361,0,10.719590743417,0
9,4.67498468138007,0.109159310988277,17.5642892026813,100001,1.644837332,0,2.97230596544149,0
10,4.85743546106818,0.119218716380534,17.9677378771863,100001,1.83986672,0,1.75750210398744,0
11,4.95553654199744,0.126779774717606,18.2726021775014,100001,1.873545447,0,1.32235250212581,0
1,NaN,NaN,NaN,0,0,1,6.0654283305172,1
2,3.07634327487028,0.307022180810012,9.90379876459799,106397,1.424698724,1,2.47203416546316,1
3,2.18901589938167,0.228355523174889,6.90160089594493,103367,0.990329352,1,2.53322580730216,1
4,0.996153946529974,0.0231109465192966,3.92232686104157,100002,0.938426105,0,1.31809732067317,0
5,0.720386038189497,0.0631366726715986,2.60181007504499,103504,1.19618254,1,2.96279729566252,1
6,0.552818744609402,0.0101770555198097,2.30118345916021,100070,1.246038661,0,0.315516904065076,0
7,2.80435167089318,0.604336024019319,7.34896324820624,128675,1.573008281,3,3.33530018429349,3
8,0.756693579480734,0.080714145235333,2.29158158488022,107353,1.573575013,1,2.89866168550419,1
9,2.53711964399772,0.892327773316724,5.28441588879762,150565,2.780213381,6,5.72064688292927,6
10,3.26950757246625,1.65061194495037,5.48949225542082,177658,2.79145127,12,4.10910791154851,12
11,4.80123677387144,3.30401562766483,6.61299496150596,245664,3.482398192,37,3.42894848831147,37
1,NaN,NaN,NaN,0,0,1,0.34225470293121,1
2,1.79648546903458,0.0393948790702197,7.36458943058654,100001,1.352274461,0,4.25922104226277,0
3,1.78356592687928,0.0415395947337348,7.25151922363476,100001,1.088958492,0,0.831151168085922,0
4,3.408263333011,0.350881438778808,10.765361220447,108919,1.116430325,1,1.76995989123396,1
5,0.615458515388909,0.0114739984978485,2.84363989411864,100124,1.400227831,0,1.72658631912748,0
6,0.938760573457909,0.0183828123507761,4.29286899922362,100051,1.251958941,0,0.372184372199996,0
7,1.52937949873262,0.0296121869391624,6.50555382019449,100004,1.430864974,0,3.00843520321722,0
8,2.00533916262576,0.0390338964578918,8.83438627653728,100029,1.494198785,0,1.55896467571396,0
9,3.20172676451805,0.068900499722882,13.0742488391604,100002,1.680291432,0,10.2858564018232,0
10,4.07507404523455,0.0953482259624472,15.5086143132958,100001,1.935436093,0,1.65955112104123,0
11,8.23213959618591,1.43079177332046,21.9863022296809,1829094,23.312117027,2,3.42950891397579,2
1,NaN,NaN,NaN,0,0,1,0.884696913556513,1
2,1.79436158595363,0.0393874642367226,7.3270694676941,100001,2.130693249,0,2.21533329666862,0
3,3.02256153673487,0.307999549284698,9.72750770745027,106647,1.279697878,1,4.6631015912752,1
4,1.35185770446329,0.0280041757885642,5.44936373873807,100001,1.108767196,0,4.01619186596798,0
5,0.604123705120282,0.0100928530326196,2.78613198395376,100143,1.063266123,0,0.482012872321557,0
6,2.39339007011656,0.322546715168819,7.68086845536885,120241,1.572426421,2,3.64833068414388,2
7,1.51068417718682,0.155984174365318,4.70199238338575,108983,1.904028621,1,1.56400096734338,1
8,1.35673088955549,0.243550363002141,3.7153819185528,118002,1.600416752,2,1.31114209826203,2
9,0.478204389426238,0.0107794656224946,1.82529056640324,100188,1.504126656,0,0.356328877744632,0
10,3.78483673011525,1.41636805110074,7.53425459373888,190106,2.670935452,6,2.5066008374154,6
11,6.575844485064,4.02943915805926,9.8602001764956,335358,5.102547096,23,4.58714617503617,23
1,NaN,NaN,NaN,0,0,1,4.03094049839036,1
2,1.80005368771223,0.0383607477340529,7.43576810231556,100001,1.389221661,0,2.7021451674855,0
3,1.77286394561033,0.0408129281241151,7.23105850600887,100002,0.95997285,0,1.45724847552946,0
4,2.02775542873683,0.0438297724736114,8.16418715995624,100001,1.051527667,0,2.23847554872723,0
5,4.16381894019277,0.914501421126748,11.7684058001482,160741,1.987579631,6,6.74902774443261,6
6,12.248261689218,6.93221048623793,19.2649864072475,508520,5.274045255,71,14.4488687092147,71
7,10.9835403031095,9.30703613127468,12.7622453742039,386460,4.241285544,389,10.3975753885788,389
8,0.902060537684795,0.777572500156048,1.03972218475296,413928,4.990104668,218,1.5836262703373,218
9,2.00908060268972,1.83481589473316,2.1926020335112,537667,6.997981988,706,2.78444607703228,706
10,0.909650361009703,0.820463732488998,1.00256098572385,603095,7.941700001,410,0.986624269840526,410
11,1.96038193172863,1.83919506109041,2.08791804480565,648822,8.419574321,1002,1.77220012850163,1002
1,NaN,NaN,NaN,0,0,1,4.12780719012589,1
2,1.78681959671585,0.0406856657301945,7.32466294033646,100001,1.46603573,0,1.55474301897227,0
3,1.78527437317435,0.0402871691139824,7.28842733574968,100001,1.010579064,0,0.411785290713625,0
4,2.04921928332757,0.0473910598235464,8.2907745032062,100001,1.234481856,0,1.4790282620174,0
5,2.11047420090898,0.143968171497575,8.62399940882744,112754,1.438145658,1,22.1541894158083,1
6,1.1942642386428,0.0231140511902529,5.1370946871885,100021,1.473523124,0,0.331646271058271,0
7,1.5137789493202,0.0342073277816008,6.1617617160211,100003,1.329146197,0,5.13610877919982,0
8,1.69821019087614,0.0342761953020583,7.06176135469396,100017,1.438984273,0,0.0182940744763305,0
9,2.71514459876565,0.0578733607728882,10.785938432772,100002,1.640988107,0,0.881054967594753,0
10,3.72376998264602,0.087720217090034,14.2095736270822,100001,1.842289229,0,1.99382325827098,0
11,4.37868384582886,0.112204968538327,16.2927569834352,100001,1.822980023,0,2.45648076540053,0
1,NaN,NaN,NaN,0,0,2,16.8812438233186,2
2,3.08319738421,0.522312058242167,8.5760156025914,106534,1.487908773,2,2.15650758242982,2
3,1.37193544753898,0.14880017762763,4.23106197979107,101640,0.917032093,1,2.34551923657233,1
4,3.71510215056786,1.29624159434276,7.86284903410239,109385,1.060611297,6,0.868895422707965,6
5,0.0829551887577483,0.00199126822516304,0.323570753907272,103427,1.177604654,0,0.722804389650141,0
6,0.302526108141384,0.0554829363174384,0.822276561153055,104660,1.185143655,2,1.17267346747227,2
7,1.33531848484133,0.510750742251628,2.70222173789168,113864,1.421472716,8,1.58435299217028,8
8,0.674220812573262,0.257812823130476,1.32624776771732,118956,1.64298547,6,1.18194096707212,6
9,0.437922361378426,0.111929108871373,0.996112560479378,111916,1.769806697,3,0.314662049891294,3
10,8.77050404109452,6.61408783769498,11.2840183231135,543416,7.418864899,95,9.85112068007625,95
11,3.46885711662878,2.85114602756941,4.13576373603545,243260,3.389968721,124,3.5802209325768,124
1,NaN,NaN,NaN,0,0,1,6.00449625275921,1
2,3.07079921067971,0.308789506876167,9.85516877059685,106241,1.405379722,1,1.88323337540548,1
3,4.45247687462403,1.18022363043764,10.8249937048252,113038,0.892330034,4,4.53615972582754,4
4,1.07304637936073,0.118194103629283,3.215366211326,101207,1.392752589,1,0.2840414930593,1
5,1.13539642064416,0.413826476293151,2.47738954544652,112356,1.30708884,9,1.98522506842051,9
6,0.817238914048896,0.284206521321064,1.73577053736424,108696,1.29582185,6,2.40325393743117,6
