week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,0.0,1.0
2,3.960891960683271,0.08287870087572279,16.26070236378224,100002.0,0.420950988,0.0,0.0
3,5.314289265102828,0.9444118118014867,13.831754453905729,425899.0,1.972440195,2.0,3.0
4,1.151612605296977,0.027757430198360224,4.432635964311448,100003.0,0.574073472,0.0,0.0
5,1.1864939189801091,0.029382037678023342,4.511033531784086,100002.0,0.664980163,0.0,0.0
6,1.5417328937205015,0.0370601350994432,5.965954335839212,100002.0,0.954983416,0.0,2.0
7,2.074204234273212,0.04812987396173656,8.120775707625429,100002.0,0.743624081,0.0,3.0
8,2.793827500768053,0.06344652389630105,11.143268298863804,100002.0,0.777946723,0.0,1.0
9,3.4738567713361963,0.07769221017663552,13.786081503858254,100002.0,1.064839367,0.0,0.0
10,5.334870838905672,0.5379754115637296,16.949107906448393,278141.0,2.121168731,1.0,5.0
11,3.482590656708608,0.3718796423699436,10.60830772830928,126850.0,1.093424974,1.0,1.0
12,2.476018823853616,0.2670150557956295,7.397476685449067,114821.0,1.200211351,1.0,2.0
13,2.841478630261922,0.5248012803397368,7.422694970973876,122115.0,1.047925834,2.0,2.0
14,2.6646384179293823,0.6708241882998981,6.331013745559753,121822.0,1.050849958,3.0,4.0
15,0.9998453617329494,0.11646282718242384,2.9078021291039273,104492.0,1.149985981,1.0,3.0
16,1.0043818802969178,0.1165829743187903,2.9218160958380652,104632.0,1.142999838,1.0,2.0
17,1.1548746563474537,0.13129249716704253,3.3127156588199367,105501.0,1.142835874,1.0,5.0
18,1.870523146372966,0.3656741949440526,4.72890198945951,112899.0,0.950051496,2.0,6.0
19,1.1841698021812705,0.13831786626659384,3.428896979977402,105747.0,0.91376319,1.0,5.0
20,1.774224749162795,0.3408101436196454,4.4967563123510255,111816.0,1.038319689,2.0,4.0
21,2.1128014871932272,0.5368088982214941,4.881084360134043,116014.0,1.234670204,3.0,6.0
22,0.9030740525040876,0.10110917818731989,2.612325503031806,104052.0,1.13786248,1.0,4.0
23,0.9506070478242935,0.10157709048377508,2.743119808229053,104371.0,0.899945219,1.0,7.0
24,2.090469888993225,0.5370020840374246,4.826801860350746,116433.0,1.232940329,3.0,3.0
25,2.583189879102998,0.8865294337868413,5.339242467868013,122402.0,1.014447867,5.0,17.0
26,0.9533112848530173,0.18730441187584157,2.3933200798682486,105526.0,0.907225689,2.0,8.0
27,0.6341215374333545,0.07380058762222626,1.8159914506025192,102751.0,0.971618651,1.0,7.0
28,3.037033289626313,1.305642761846108,5.583524782776624,129198.0,1.314142082,8.0,19.0
29,1.2219015305225889,0.37919912621671803,2.5894977502206116,108868.0,1.162623197,4.0,21.0
30,2.0040892675470747,0.9069320650138375,3.5729901250908838,117467.0,0.958388455,9.0,22.0
31,2.263776688181654,1.2066299825591664,3.7045658691584866,120732.0,0.969717335,14.0,39.0
32,1.303320876167686,0.6526748352961528,2.190000563631385,111527.0,1.04515399,11.0,42.0
33,2.179392382738958,1.3579986159369395,3.2308659250756797,121339.0,1.248767264,24.0,50.0
34,1.2436305340165914,0.7314860402120485,1.894531141957795,113215.0,1.186629627,18.0,60.0
35,1.8306040805126391,1.2359235887110578,2.5703474272843163,120591.0,0.960368638,33.0,75.0
36,1.1683679966184286,0.7524564994575432,1.6736385176710906,116015.0,0.941025608,26.0,89.0
37,1.8152604216096546,1.3203389512732893,2.397991116607174,123796.0,1.096070785,48.0,103.0
38,1.5251906327635512,1.1162437925508297,2.0024854359553514,124595.0,1.271485491,51.0,134.0
39,1.57321163184541,1.2036211596081734,2.012753404305736,129168.0,1.255054048,66.0,145.0
40,1.569847761967396,1.231935683224771,1.9496537947108872,134412.0,1.081588528,82.0,201.0
41,1.2982633290459644,1.0213688167807966,1.6127393589641807,138064.0,1.349829315,83.0,214.0
42,1.6051338215154742,1.3195916805765946,1.9229140494243757,145292.0,1.159482721,121.0,301.0
43,1.3107950834496498,1.075148578007027,1.5716987988205837,151380.0,1.460873829,120.0,315.0
44,1.5690632760467955,1.3329011285644956,1.8274896098347604,159067.0,1.244472859,170.0,441.0
45,1.586731487862893,1.371600353090091,1.822808378185685,167336.0,1.357644342,211.0,520.0
46,1.6811322059175462,1.4786138751984959,1.9047161757941247,179698.0,1.647270367,282.0,723.0
47,1.5250839378521015,1.3577752307890825,1.709650177991958,194670.0,1.507539896,327.0,823.0
48,1.480150379461806,1.327785712171638,1.6352642568445284,208225.0,1.605105996,394.0,1050.0
49,0.8210780224940604,0.7222773789342775,0.9272092590685754,238360.0,2.132053387,256.0,607.0
50,0.7203846384572657,0.6260093643604736,0.8194252737782193,244404.0,1.86822148,222.0,563.0
51,0.7602232883993295,0.6598611039359112,0.8700208312663377,233083.0,2.012802463,210.0,548.0
52,0.7935416916336638,0.6814806033251485,0.915660178852053,217529.0,1.6684429,194.0,492.0
53,0.6821288173464424,0.5734252565632446,0.798571744666856,211984.0,1.657744508,148.0,394.0
1,NaN,NaN,NaN,0.0,0.0,0.0,1.0
2,3.959078855762709,0.0833648038992216,16.07321571802706,100002.0,0.354135682,0.0,0.0
3,5.36895073479157,0.973680498018795,14.095426898520394,422599.0,2.093650579,2.0,3.0
