week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence,trueR,reportedWeeklyICheck
3,1.91187454759063,0.0414580525195368,7.47670300217227,2522,0.073271104,0,2.60309567791035,0
4,2.71628721999926,0.0570034399854635,10.5104321521606,1887,0.048910658,0,1.01005808107996,0
5,3.41342105074347,0.136588979274457,12.2330349793043,1451,0.045475589,0,1.87542772760195,0
6,4.16072349487557,0.138852560222513,14.5423613482523,1187,0.054271853,0,1.94845996528829,0
7,4.39686482795303,0.0993104446946802,14.8612819156233,1074,0.044545938,0,0.437633561347627,0
8,4.68895411736404,0.153441471711916,18.1536475347198,1034,0.059206071,0,16.12226379388,0
9,4.81682928193243,0.130686567848571,17.5979123969106,1014,0.047430425,0,2.22501529554913,0
10,4.94487018499642,0.145782908032161,17.351688612471,1005,0.043029233,0,0.266704097008292,0
11,4.96464488906259,0.105266273548048,18.6303633128016,1001,0.049411415,0,0.273564612457507,0
1,NaN,NaN,NaN,0,0,1,6.74412825786196,1
2,5.29438439836815,1.17451815486756,14.1534754129306,8625,1.239667449,2,3.7767650052502,2
3,7.85912073083292,3.87408850005005,13.6777746753984,49866,0.639601728,11,6.34462292659239,11
4,2.01869300377188,0.935259448537905,3.59959931035602,35163,0.537944688,8,1.18979863196363,8
5,2.59470183990413,1.55231548981851,3.8865563650724,68245,1.118455881,18,2.70732509614635,18
6,2.66644994767903,1.78223022958129,3.6182651703839,110058,2.235377499,31,1.77227107688901,31
7,3.35002940729027,2.55904061440642,4.18818090703919,234624,4.74708898,69,2.0442905683953,69
8,0.173288646539625,0.0629425662693376,0.339405678697121,185303,4.664448031,5,0.110939548017747,5
9,0.377752696985539,0.195349331557349,0.609910366229348,177208,4.358758887,11,0.306824746891687,11
10,1.15577661135272,0,2.40194721548809,130909,3.238271735,45,1.52324614725499,45
11,NaN,0,0,0,0,31,1.02752849699112,31
1,NaN,NaN,NaN,0,0,1,3.49436110040081,1
2,2.02213727388652,0.0616735964520922,7.03266607441777,2523,0.08826618,0,0.381328337346053,0
3,3.49590741246797,0.341395832262392,9.9914968516607,5398,0.161223131,1,5.83207706635514,1
4,2.83653250620625,0.377235277575103,8.506567591364,5238,0.092246773,1,0.906966074546025,1
5,2.08207820825806,0.237617861570207,5.90800112412084,6439,0.115229912,1,1.36919842262341,1
6,4.11922315126227,1.29872625995968,8.61272368057018,14869,0.578788632,4,2.36118567406503,4
7,0.994001176181937,0.150058553068762,2.81922227604602,11324,0.273704383,1,0.604382981638802,1
8,1.39621208031632,0.279073625873094,3.49095628765363,13607,0.337803274,2,1.02532226449151,2
9,3.06141101994199,1.23843462422461,5.85893233423721,23705,0.600346093,6,1.66200007392948,6
10,1.47992193722035,0.490446319957582,2.93103224692953,23010,0.594291084,4,0.42415650447388,4
11,5.30028622347723,3.40206943279586,7.54400834331635,93133,2.482854046,26,4.56528387652593,26
1,NaN,NaN,NaN,0,0,1,0.898825648582461,1
2,3.66494673010013,0.457215549917393,9.67671879045781,4796,0.112765337,1,6.51619691719797,1
3,1.33522753944909,0.0217670110271343,5.00966367137524,3878,0.084164956,0,0.448565319071133,0
4,4.69115006560121,1.27984001467494,9.97945577005994,11943,0.212043403,3,4.6241961926375,3
5,4.36566247308679,1.68946768338918,8.17508267953832,21161,0.347128915,6,1.22512440779455,6
6,7.921594491622,5.5025131876836,10.9175491249581,143202,2.688837182,33,5.54717577631734,33
7,1.86598768933494,1.16350238445816,2.69450119894557,100289,2.108059942,23,1.94608357365933,23
8,6.30037003152486,5.29755168871152,7.36624261769947,569838,12.950096522,163,5.14181360115007,163
9,0.558051854887512,0,2.7314984504454,144894,3.641217715,171,2.30618954733491,171
10,NaN,0,0,0,0,35,0.345272842058345,35
11,NaN,0,0,0,0,494,3.63409957385239,494
1,NaN,NaN,NaN,0,0,1,5.92333257517564,1
2,2.06305572083378,0.0390246009345935,7.36373387411109,2384,0.091881447,0,2.46934783589151,0
3,1.96651021295328,0.0317517567447011,7.46377814553409,2543,0.094734972,0,1.18879425855869,0
4,2.66662646072461,0.0766667698447299,9.55704023061397,1931,0.049495315,0,0.407123979818272,0
5,7.65963293020114,1.67719279770223,19.2657932994117,15114,0.247618756,2,4.13136337642878,2
6,1.27647363752237,0.0390558263325205,4.63151676674026,4171,0.087940066,0,0.859136360698375,0
7,9.74968635761582,4.94742083082847,16.1260194798932,67591,1.507711925,12,5.90702607043931,12
8,2.69498303983023,1.38330958627239,4.46696362850609,43175,1.234820627,11,2.30415996363525,11
9,0.920394387026053,0.382040162872943,1.64614964017731,45181,1.14736776,6,0.496848301405291,6
10,3.10884390614096,2.0923275554894,4.45126537149496,100292,2.644426949,28,2.42914198167719,28
11,6.20305527392308,5.16212204828044,7.51417513568026,397329,9.824638554,114,4.76237057340466,114
1,NaN,NaN,NaN,0,0,1,2.01000572878981,1
2,2.05301351206864,0.0614325804690914,7.63507617278555,2405,0.138516122,0,0.555799473398546,0
3,1.97140129524989,0.0722738089455288,6.62618456955458,2613,0.055976553,0,9.25528049340929,0
4,6.34905729031055,1.1777433939854,15.9783497727074,10927,0.168626025,2,5.16216397645948,2
5,9.23294854394548,4.44887756012639,15.8753219880402,58318,1.221525041,11,4.09857674357051,11
6,2.51431728143398,1.28358700622449,4.11255797122401,38899,0.714453181,10,2.71759469034817,10
7,1.09715905129802,0.466048425749951,1.98242923857139,47186,1.257751547,7,0.509241933637243,7
8,3.89017853089335,2.68974757276557,5.22460308915863,126126,2.755593359,36,3.37599863143627,36
9,2.96860101551843,2.21797428162252,3.77652783235163,182453,4.692980296,54,2.97206782825531,54
10,0.10069579584446,0.0205911272565798,0.23968619378245,145273,3.966557282,2,0.0412951648239969,2
11,1.99430505347336,0,9.60617338815292,385801,9.428744265,379,7.57249521410812,379
1,NaN,NaN,NaN,0,0,2,12.6510722152587,2
2,1.27397212522244,0.0292301881932826,4.91179821649527,3941,0.114851855,0,2.23364684188884,0
3,12.0357198781156,6.83097302048367,18.747441632015,148314,2.079125705,17,17.6999179795262,17
4,0.550081491402436,0.116589741700596,1.33230034771612,29994,0.530835067,2,0.2734373803521,2
5,2.7310098926603,1.63827590928324,4.12825567738824,71792,1.218245928,19,2.61384234247489,19
6,1.84304822706942,1.07959683926045,2.68990636939958,81253,1.824134098,19,1.04496893364137,19
7,5.67056979931061,0,11.0067803322428,664707,13.296266942,215,7.83553466479203,215
8,NaN,0,0,0,0,236,2.44677290331929,236
9,NaN,0,0,0,0,26,0.149240933860881,26
10,NaN,0,0,0,0,363,2.02290915390745,363
11,NaN,0,0,0,0,494,2.01891763660934,494
1,NaN,NaN,NaN,0,0,1,0.951542441730363,1
2,3.93665687590215,0.507122056349999,11.2952649557559,4922,0.109477017,1,2.8258951574289,1
3,3.48450879941717,0.713157992908776,8.40836775376176,8590,0.148495466,2,1.86091266405222,2
4,2.16691997716693,0.431468614114392,5.46219546112258,10533,0.162147551,2,3.13350682289999,2
5,0.577385691699079,0.018200456368599,2.19117454230324,8450,0.170789328,0,1.77447083545256,0
6,2.04354065891639,0.462054690187801,5.08908310083673,10946,0.207584772,2,2.20082498809872,2
7,4.1165735724056,1.6161331454685,7.83499959918531,21976,0.439955973,6,2.14350051792213,6
8,4.33504100162487,2.420326770965,6.87769885374418,45782,1.035521122,14,2.69969400635824,14
9,0.873937790936154,0.308900128808377,1.79601502595939,40829,1.018886012,5,0.419386290484736,5
10,0.413431487212772,0.0743097950554295,1.0108342539152,38840,1.08279586,2,0.18568965941469,2
11,1.74674532583954,0.861743048549658,2.94437807203723,48599,1.422923492,10,0.718827153802869,10
1,NaN,NaN,NaN,0,0,1,4.06026742642733,1
2,3.82821525629184,0.406012865646802,10.2859080101873,4942,0.114317075,1,2.90238734225869,1
3,1.28179243529266,0.0387010484290886,4.58308552370447,3914,0.139300698,0,0.709509420905711,0
4,3.68099731960637,0.716944024557958,8.90198146946561,8118,0.130896309,2,3.19540552297255,2
5,0.967723666956302,0.0234471837355232,3.43665346230121,5218,0.098410442,0,0.787501751184479,0
6,14.7695094520925,9.00355721067337,22.1961435711049,346491,6.89316852,28,14.0553155269658,28
7,0.350065287488835,0.0751375439428081,0.82748994442995,47092,0.935954535,2,0.117861322504139,2
8,7.84995750463236,6.41792503305665,9.59694784768579,486625,10.909818458,119,8.4345262527798,119
9,0.0992074605869768,0,0.318576283637397,97601,2.427970805,7,0.11755121208903,7
10,NaN,0,0,0,0,33,0.618151726502441,33
11,NaN,0,0,0,0,62,1.05193012657674,62
1,NaN,NaN,NaN,0,0,2,3.09615864611716,2
2,4.38939576891506,1.12090107548203,9.91148209135998,11237,0.232390665,3,3.53662487885995,3
3,8.04155902014089,4.60023226868792,12.3294122438989,76951,1.315426396,18,8.6307439177454,18
4,4.49652008914455,3.0708852206234,6.12017445135316,114302,1.733866789,35,3.9424274959924,35
5,6.48592726967912,5.41547387364531,7.62779184563054,540220,9.393041768,146,5.73681050078162,146
6,0.452233754845595,0,0.775222015825757,257291,4.839066336,31,0.541127739152425,31
7,NaN,0,0,0,0,262,2.52346621410417,262
8,NaN,0,0,0,0,145,0.966489031488642,145
9,NaN,0,0,0,0,1580,6.35655424086201,1580
10,NaN,0,0,0,0,656,0.985656385387581,656
11,NaN,0,0,0,0,408,0.450707167801221,408
1,NaN,NaN,NaN,0,0,1,13.3207804667916,1
2,15.9956706954622,8.70836483300077,26.6471352613786,284076,3.576428798,14,9.85381088581003,14
3,1.32051629998063,0.505602129990402,2.51558452582566,28717,0.430238307,5,0.775532766945345,5
4,2.872668307153,1.79219899550903,4.2515619277349,73439,1.140364719,20,2.28288520118884,20
5,4.37434372971953,0,14.0941120786971,613769,10.566985067,248,11.586942488661,248
6,NaN,0,0,0,0,127,1.21088487863111,127
7,NaN,0,0,0,0,205,1.25197852466045,205
8,NaN,0,0,0,0,38,0.168801682983627,38
9,NaN,0,0,0,0,105,0.600752837642512,105
10,NaN,0,0,0,0,149,0.96778950290633,149
11,NaN,0,0,0,0,895,4.48118851247764,895
1,NaN,NaN,NaN,0,0,2,20.6472376502877,2
2,3.47485718903475,0.682497019139654,9.09860609425483,8237,1.338417346,2,2.96796197140438,2
3,1.98980026434262,0.430650725061734,5.04961677405949,9862,0.171291808,2,0.880636078089329,2
4,8.76665950053158,5.49459755067875,13.108605433368,110536,1.821975184,23,6.89546130952387,23
5,3.33870100791121,2.23376188569517,4.62719086941951,100437,1.934699896,29,3.36555338396493,29
6,0.47182567761217,0.197415024677912,0.861969608926443,91582,1.569483186,7,0.625563729238718,7
7,2.67816947547468,2.0139070764492,3.46598104742054,197718,3.790905371,50,2.14241810845845,50
8,2.26621255616828,1.72819964209713,2.85716068061566,238941,5.513695751,63,2.57912648427208,63
9,1.31077549154491,0,2.27715642523198,242688,5.541724613,81,1.39806246536288,81
10,NaN,0,0,0,0,127,2.23537782927791,127
11,NaN,0,0,0,0,199,1.76464273818004,199
1,NaN,NaN,NaN,0,0,1,1.55059316792259,1
2,2.03558500695209,0.048783521721889,7.58607769009596,2288,0.087912477,0,3.94542578217049,0
3,2.0728232295635,0.053294184532039,7.90439411521587,2444,0.076978948,0,0.487644947016365,0
4,2.65991597810579,0.0727638454616399,10.0229266893204,1847,0.050180457,0,2.66420946063893,0
5,3.50976209872167,0.0743385623234989,13.0498841349699,1464,0.044886961,0,2.70154904182494,0
6,3.96590775547563,0.10331046258344,15.4035047300879,1187,0.058041427,0,0.415376141872773,0
7,7.7361780246242,0.827250364909356,21.4492088288442,24264,0.464392293,1,0.523559073040997,1
8,3.68281756063479,0.496226319039244,9.97950053259662,4896,0.117542973,1,2.68370557679931,1
9,5.87280927628212,2.09941366552134,11.7398218603,20835,0.486598032,5,6.73365522245053,5
10,0.476508813543783,0.0127174505436468,1.74481935839482,10836,0.293016906,0,0.164554805756069,0
11,2.55387967105169,0.92503718905978,5.10867006616971,21143,0.535671573,5,1.78449344855205,5
1,NaN,NaN,NaN,0,0,1,1.0600253504027,1
2,2.12236070060726,0.0632852583686758,8.74350042305968,2447,0.088351685,0,4.18261323592528,0
3,1.91696027848799,0.0349736722208698,7.66578783708666,2573,0.05522161,0,0.9384365651693,0
4,6.18259755739059,1.24900559867974,14.9955552095096,10854,0.187575495,2,4.78755046090387,2
5,13.5289822038991,8.12522689264841,21.264071591052,209034,3.599265859,20,8.84445714199791,20
6,9.75478395296152,7.63961899297764,12.176182436735,466736,8.470958959,90,6.7689583455054,90
7,1.83777692320841,1.39303897145823,2.33226182921427,273739,5.426180695,62,1.26180902068575,62
8,0.168812614869217,0,3.52697593430341,34618,1.218858172,212,3.19888180024851,212
9,NaN,0,0,0,0,350,2.68818489659513,350
10,NaN,0,0,0,0,4810,12.1359535622757,4810
11,NaN,0,0,0,0,2711,1.6858536355643,2711
1,NaN,NaN,NaN,0,0,1,4.06882148336131,1
2,3.92413378322058,0.436914940996834,11.2140561626801,4830,0.122996868,1,4.61959524423687,1
3,1.30964852327387,0.031580840577476,4.69149242166247,3930,0.091224178,0,0.675508935922144,0
4,15.7219671497941,9.91511362239256,23.6407081186206,362599,5.400598488,23,9.64992714513086,23
5,3.2679496193182,2.10926768327461,4.68995347670924,82436,1.364772875,24,2.84223884103401,24
6,0.542122560504062,0.24864318181514,0.945629312298305,80520,1.676396971,7,0.86851389098851,7
7,4.10344028318382,3.20735082590409,5.08406979905146,246776,4.781758748,74,3.12174421512954,74
8,1.83414853641223,0,3.65882939831792,218910,4.726973079,112,3.09691397685434,112
9,NaN,0,0,0,0,448,4.86591635358146,448
10,NaN,0,0,0,0,1572,5.95234972507994,1572
11,NaN,0,0,0,0,212,0.276071534743774,212
1,NaN,NaN,NaN,0,0,1,0.49018488020444,1
2,2.03327477006022,0.0623826604979787,7.47642986672733,2506,0.089668573,0,3.38867307625417,0
3,3.49971406789499,0.400433527882162,10.0123426425192,5073,0.106292147,1,5.99105242762271,1
4,2.76445220060106,0.328087216449375,7.58783355788265,5656,0.113692767,1,4.81528437342088,1
5,1.11909208151621,0.0335063970541237,4.03925533969881,4523,0.084951705,0,1.1103695689094,0
6,5.43364596022642,1.89529224921942,11.1182701132746,16680,0.294087426,4,12.2938531885277,4
7,1.72634071308528,0.305441480833265,4.2139345068191,11688,0.251512729,2,1.88206354619194,2
8,6.717776363704,4.00719278156613,10.0835548152969,76116,1.489802435,19,5.93274822982705,19
9,2.75249295196132,1.71351955643984,4.02152502513833,74775,2.004938802,21,3.81989456710752,21
10,1.55913117552508,0.97649375109448,2.28586752616357,100685,2.497552041,21,1.10398685957736,21
11,2.11166912724112,1.50870062328598,2.83443111572841,160196,4.009424926,39,2.29145038022497,39
1,NaN,NaN,NaN,0,0,1,2.97134451213502,1
2,3.80101311730337,0.368880206936134,10.8542879660297,4950,0.174616095,1,0.0515355286908146,1
3,4.36804432171126,1.06284786601051,9.45603589486943,11412,0.156556264,3,10.2062532948344,3
4,1.8893219935906,0.42771607850508,4.83523148351164,11546,0.170846697,2,1.50211298382234,2
5,6.49714644028442,3.84349217189903,9.98258747832388,65883,1.329822944,17,6.81191508581762,17
6,10.1870785408911,8.02057477590189,12.4644760865305,523078,9.063303534,101,8.25779927479465,101
7,2.94997040525824,0,5.28517861477778,383132,7.889303677,192,4.20287557604461,192
8,NaN,0,0,0,0,300,2.44257802582792,300
9,NaN,0,0,0,0,889,3.80665847144024,889
10,NaN,0,0,0,0,608,1.45112838364004,608
11,NaN,0,0,0,0,2319,3.22637468370719,2319
1,NaN,NaN,NaN,0,0,1,1.22648402644641,1
2,2.10325031782662,0.0585792113277167,8.30200506324307,2462,0.145118623,0,0.0369124816737918,0
3,1.93029991084599,0.0505009681646919,7.12836376885126,2521,0.053826633,0,4.05250589195967,0
4,2.59133276680809,0.0767230297555573,9.92722951011288,1868,0.048042125,0,1.53619460534999,0
5,3.40291052065871,0.111089881473887,12.5728082306802,1464,0.043382029,0,2.03753460560841,0
6,4.17467861788429,0.113820097833581,15.3683825514709,1195,0.043203343,0,5.97014792126352,0
7,4.78662606985554,0.110826553027941,17.5985866119384,1075,0.340576804,0,0.339317716258113,0
8,4.73686705943963,0.170251155467623,17.3252170142921,1023,0.04421665,0,1.75056569663655,0
9,4.96281207846985,0.100213988408068,18.1165433116243,1011,0.054969974,0,3.57979983661444,0
10,4.88664553719204,0.098682930962374,17.9353311514538,1006,0.046185114,0,0.765642810514334,0
11,5.02948410952718,0.144144826385625,19.7157435154052,1002,0.05943019,0,3.8146592901059,0
1,NaN,NaN,NaN,0,0,1,3.76862503992198,1
2,5.34133180973114,1.04501088320772,12.6705826777064,9219,0.16695077,2,1.43353315430924,2
3,0.919811502189348,0.0171473528140653,3.34187910460292,5552,0.082544919,0,0.879739935270804,0
4,0.990400885198223,0.023467921317501,3.55426922591647,4998,0.093329861,0,2.81180568670546,0
5,13.8059329098684,0,28.660146725163,980232,16.141959415,37,14.2397349490447,37
6,NaN,0,0,0,0,1,0.10448367959583,1
7,NaN,0,0,0,0,3,0.349719386755275,3
8,NaN,0,0,0,0,11,0.928218696341309,11
9,NaN,0,0,0,0,4,0.213436155200947,4
10,NaN,0,0,0,0,19,2.04695185528182,19
11,NaN,0,0,0,0,1,0.0564185549145689,1
1,NaN,NaN,NaN,0,0,1,1.01451596412275,1
2,3.84926927607365,0.467590896396182,10.8537396371176,4926,0.110730075,1,7.95496778375271,1
3,6.72794824408459,2.42766168625705,13.4157291427094,25899,0.395264556,6,4.63029739230054,6
4,0.827954951218575,0.1038825160354,2.24183084091238,13357,0.1966535,1,1.13248110610433,1
5,5.1039125004076,2.88722138080505,7.64396863024479,58002,1.255394612,17,4.33658128635557,17
6,0.141443916877434,0.00405155888669298,0.543240087302527,31786,0.593351979,0,0.072811493024874,0
7,1.86618237346908,1.00702987178355,3.06032503285989,55597,1.083974378,12,1.02442579930889,12
8,5.02909025149085,3.7558687376908,6.50961078742153,164513,3.527488301,48,5.25563967940915,48
9,2.05674376483421,1.48317327541683,2.6704860424704,183776,4.462500148,43,1.49595095451103,43
10,2.92875283868521,2.42462055293429,3.49779500845485,353131,8.485521284,103,2.97481144593426,103
11,0.400368140066963,0,1.79877330241457,109014,2.680584949,94,1.532854519731,94
1,NaN,NaN,NaN,0,0,1,3.27904660597217,1
2,7.75896487265309,2.3090488996099,16.7711408490124,21221,0.302094165,4,6.4638686712735,4
3,1.24357179627603,0.128023345097009,3.6063579730844,9804,0.165370171,1,0.285111432545998,1
4,1.85728073034755,0.588677722379947,3.83384173899785,15772,0.245523325,3,2.30240574449486,3
5,2.03373147527382,0.620633174610019,3.97699290464847,19262,0.309863373,4,0.623484982837195,4
6,3.26111367392146,1.52785304073766,5.43687711072912,36125,0.688514244,10,3.23535435812277,10
7,1.79773897809577,0.843678880652299,3.09236575289134,42061,0.828080218,9,1.32197871739393,9
8,2.68801727954089,1.75938730427621,3.97018876992475,76684,1.887057153,21,2.02638284576476,21
9,1.58909832500694,0.927027528872571,2.39533897952834,96979,2.272523987,19,1.81414625057986,19
10,2.93442316337066,2.17899042121108,3.80489828551261,169143,4.288510856,51,3.14886676081658,51
