week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,2.3080051825059456,1.669367156035452,3.104184973560027,107584.0,2.291838166
3,2.080571097808805,1.6202030001498162,2.618170262370803,112468.0,0.951460275
4,0.6820172876243803,0.48052240371703353,0.9206138349246026,119981.0,0.985237563
5,0.03587953557378173,0.004333010821478727,0.0986022648448072,124547.0,1.507870034
6,0.05270212202418638,0.007067269393611351,0.14718763329491313,114172.0,1.340784838
7,2.64744204324231,2.0231161609299106,3.3433057703793243,109529.0,1.977631751
8,13.934106459523592,12.429579294981114,15.534102212712291,248771.0,3.917319864
9,0.6048417371357221,0.5038753655140876,0.7151016727861288,181834.0,2.805058437
10,2.091846451530371,1.918611176205499,2.27353295270491,173534.0,2.822095482
11,1.4491379230065424,1.3292755568851518,1.5743911091889795,198034.0,3.916710325
1,NaN,NaN,NaN,0.0,0.0
2,2.4702885338913134,1.9599185211837904,3.0589289743238055,119488.0,1.886600315
3,2.1320992789960003,1.7812775230360944,2.5182520659793064,129767.0,1.324493508
4,0.599209449014158,0.4578462748633729,0.757768388668331,147618.0,1.334406204
5,0.038549035175532244,0.010779561737950541,0.08491942353001068,159816.0,1.592421425
6,0.0438298169024373,0.009845893549050234,0.10445614596828488,136008.0,1.679711885
7,3.3008659016196393,2.785726747100102,3.867822908606645,125625.0,1.928833854
8,13.91790840177647,12.879169699254751,14.990140907603077,460486.0,6.378903683
9,0.5061805149409375,0.4450566990817737,0.5740380706867816,276468.0,4.015303639
10,2.1085542153164822,1.988491969365921,2.2371766975254332,245364.0,4.123809037
11,1.4133859954280452,1.3311417477156524,1.4969108114327978,284068.0,5.336094981
1,NaN,NaN,NaN,0.0,0.0
2,2.536965077492683,2.116102289711136,2.995562043374893,135219.0,1.846234258
3,1.9789472569079747,1.712331754420959,2.2690300359106144,151486.0,1.178915977
4,0.5415954768363803,0.4330923478794213,0.6632101780663064,180539.0,1.544673105
5,0.04570625728368075,0.018754197617171942,0.08478201871023576,200121.0,2.486781564
6,0.03958500556069176,0.010702220738838473,0.0874225913355422,162356.0,2.22921387
7,4.0865472546618635,3.6114312973889935,4.600659929147035,151234.0,2.2917483
8,12.507912605967766,11.79451766335163,13.252681739216262,536480.0,7.225515339
9,0.5189909273245796,0.46670440087171944,0.5730792443070951,357134.0,5.342661327
10,2.0119942679086424,1.916874488611268,2.108706988632436,310874.0,5.159311477
11,1.3962758132559288,1.3316045834703905,1.4630848822333409,358279.0,5.546549903
1,NaN,NaN,NaN,0.0,0.0
2,2.7921004759380863,2.3966224439459856,3.224381657110227,152815.0,1.901851963
3,1.9994053700723222,1.7618300305872505,2.254365058531009,173034.0,1.728557847
4,0.6550358108614062,0.5495252001951726,0.7730915807829801,209504.0,1.964868294
5,0.04964307039972454,0.023754350794847466,0.08587192843773737,246031.0,2.536481962
6,0.07336977555396293,0.0350606323402736,0.12326459905817365,194222.0,2.221148589
7,3.438847965759305,3.0634005866698377,3.8347879024542415,167751.0,2.344162133
8,13.266442978274897,12.609529626620319,13.970263726126108,767384.0,10.089345348
9,0.5523794063123855,0.5054158789180213,0.6010280474866968,427941.0,6.332638811
10,2.062442186690153,1.9804614411205324,2.1488755006240203,382942.0,6.643704011
11,1.437392848182999,1.378394983777819,1.497951779703165,443177.0,6.843324202
1,NaN,NaN,NaN,0.0,0.0
2,2.5617380100281286,2.229388630182733,2.9180028527083044,175131.0,2.076747672
3,2.0021868765674187,1.7949131298463277,2.227427321883716,205488.0,1.50389886
4,0.566978195914626,0.4784850342135765,0.6631430905648646,254678.0,2.680097908
5,0.039404554476609344,0.018101404940927174,0.06706440706409227,303132.0,3.139992187
6,0.04242237185270727,0.01617109330759424,0.07883616750455236,230900.0,2.473048089
7,3.576077724107585,3.2229374515345874,3.9589377802518624,197093.0,2.747704157
8,13.47277960088901,12.897343417163224,14.102998166703664,990887.0,12.953036439
9,0.5171510180846162,0.4759479295267636,0.5595226093294193,538189.0,7.67663517
10,2.10069170638816,2.027072263537008,2.1769652512645017,464507.0,7.980460134
11,1.4499856030165534,1.3979201757552304,1.5021371995501767,536230.0,8.321472594
1,NaN,NaN,NaN,0.0,0.0
2,2.8625135715182695,2.539360066307744,3.2090994906139203,204131.0,2.19000073
3,2.092575109234604,1.897867578582168,2.299773309766129,242297.0,2.21018593
4,0.5935212618142585,0.5106271818245683,0.6811325740656401,304111.0,2.964691558
5,0.042748643475338945,0.022666975548390155,0.06880252895145407,377083.0,3.579972892
6,0.05934308763418915,0.029767500689634647,0.09839305956701674,279991.0,3.363035103
7,3.510315367123007,3.1920134333893215,3.8395072151269933,233451.0,3.228919961
8,13.094432241896644,12.583476766489907,13.60938975060737,1.164293e6,14.836122991
9,0.5476329796371663,0.5102511444551887,0.5871777171625324,648965.0,9.500990212
10,2.096046977647872,2.02897393344477,2.165707430633791,561930.0,8.895981206
11,1.4099763880668434,1.363060023239209,1.457203190460115,652970.0,10.609431342
1,NaN,NaN,NaN,0.0,0.0
2,2.7229900937031624,2.4438362593335805,3.020661376386845,244602.0,2.464747838
