week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,3.00942956648399,1.267753695955174,5.779125318386842,106948.0,2.111280565
3,4.314009451496421,2.6127863770262176,6.603878253772687,111314.0,1.28968697
4,2.7018050697874982,1.8257014989067872,3.797810382248391,107157.0,1.002428142
5,0.04324332429015936,0.0008882909162825392,0.16071786497884244,105013.0,1.349199878
6,3.051339612969556,2.279049839437943,3.977452137975509,110005.0,1.337392929
7,1.5111012315833983,1.1001138716585317,2.0024259222404877,109433.0,1.680304459
8,3.2859357556139317,2.7188835245521017,3.9330752036460415,115354.0,1.799831199
9,6.710401541639,6.072664964826108,7.4109004824015114,152830.0,2.407311087
10,2.5341570616536755,2.3346845096092386,2.748314582425669,164561.0,2.632269744
11,1.7606949076288914,1.6355249603088196,1.8908347837411184,207315.0,3.804976455
1,NaN,NaN,NaN,0.0,0.0
2,2.999951504980542,1.5591803084503517,5.101904540830724,113918.0,1.977486998
3,5.5108487780167605,3.9429829883594234,7.43033839303714,132192.0,1.486044712
4,2.606377303227281,1.985805180709067,3.3325611427205115,116750.0,1.180308664
5,0.06375038709836701,0.012397434225226647,0.15212458050701455,119013.0,1.559912396
6,2.618796820656291,2.1236909690875283,3.190302612112304,122892.0,1.517245494
7,1.730557689340705,1.4019096162161537,2.099403725722151,124633.0,1.9816766
8,3.1413740800668175,2.7464735036620436,3.59279861275364,135092.0,2.201293415
9,7.029369874392505,6.560124818123518,7.528020778038413,225942.0,3.90313772
10,2.445351218952296,2.3055963383558367,2.5891668140424833,227338.0,3.73775264
11,1.8899934376957785,1.799109562012933,1.9853719333980693,292024.0,5.145752796
1,NaN,NaN,NaN,0.0,0.0
2,1.401184204645056,0.7811479362562911,2.222649451562126,109865.0,2.167504015
3,3.8792572205057456,2.9224432252326418,5.001088454684642,133181.0,1.432275856
4,2.883720367429267,2.318757154648421,3.5227120082641137,130080.0,1.240047191
5,0.03135948523682274,0.0038256670254222178,0.08692415840528059,132769.0,1.472833445
6,3.0850423943653085,2.6180987595629497,3.5961719395007306,141386.0,1.715037843
7,1.612670162533373,1.359067661718195,1.8885195021164605,143777.0,2.347143239
8,3.1944902085791314,2.8591683172967235,3.540641033334792,160106.0,2.667202072
9,6.739867757219235,6.378618780516437,7.123610492240452,283850.0,4.352695003
10,2.461898741454215,2.3475351346904496,2.579241364350796,287074.0,4.641381141
11,1.8469437757054004,1.7732258891688435,1.9229415563682226,373553.0,6.407464658
1,NaN,NaN,NaN,0.0,0.0
2,1.922665434241872,1.2132041674753933,2.817610921797451,118937.0,1.999764999
3,3.9228973276901664,3.074719395191255,4.91324514744265,147912.0,1.219043043
4,3.350681935332347,2.814659017938705,3.95194756795016,150078.0,1.350172599
5,0.010538192102615937,0.00024119707045676525,0.040026300960898015,158752.0,1.915541549
6,2.6954672592759112,2.343881702825474,3.078921333131239,160453.0,1.855123088
