week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,6.289577064030405,3.479619164486424,10.444691794546484,118507.0,2.193375781
3,2.478600551797155,1.5252091944608144,3.733377870019992,106079.0,1.250077261
4,0.35343620979908846,0.1267780300274038,0.6987709333343115,103118.0,0.965108167
5,0.19615795333920996,0.03950845104485672,0.479702774007449,102914.0,1.081949455
6,2.434614692721574,1.5871379046284981,3.4899976219658804,106459.0,1.495609236
7,0.5632669063108682,0.23828444626536616,1.0316299411458136,102652.0,1.642177432
8,8.002365031221917,6.38399284434831,9.934837429466842,126986.0,1.942607757
9,0.5661008524945254,0.38075898807005965,0.7886487810844194,117920.0,1.950490146
10,2.1396162696503573,1.773763496833179,2.5476932395662235,121024.0,2.110223277
11,2.1699448524229688,1.8584531289064448,2.506022996126545,126512.0,2.33287298
1,NaN,NaN,NaN,0.0,0.0
2,5.518968887626838,3.681605276133488,7.847409170001201,130956.0,1.914398779
3,2.3162480199764848,1.6528731630519438,3.1104653705834457,113484.0,1.074033507
4,0.29345729904249845,0.14062023383516375,0.5047975516030369,111760.0,1.125469726
5,0.16589324643054104,0.053283809705255133,0.3418073388248508,110568.0,1.279998852
6,2.676416450277149,2.011265791938817,3.4369226530185406,116995.0,1.501072814
7,0.6798607425236963,0.4102154600126344,1.0231303673453995,109921.0,1.633140156
8,7.788600207123402,6.694273539704009,9.004318557980742,157904.0,2.353864074
9,0.46913453993889387,0.3514443427492324,0.6041131280898272,151622.0,2.450269887
10,2.1055354363704293,1.850731171820921,2.3746890330382517,148839.0,2.473086069
11,2.242318105227218,2.026453834544641,2.4787905363210876,156822.0,2.894641702
1,NaN,NaN,NaN,0.0,0.0
2,3.8381934165972895,2.7457334659926924,5.169526111401908,130637.0,1.955260682
3,2.503806869126836,1.9272507910535719,3.1671551405435316,125211.0,1.48917925
4,0.41671183858342953,0.25509317143347865,0.6197665808088318,122720.0,1.207855447
5,0.12773775827863232,0.04785963509578926,0.24998519731140373,122338.0,1.57445183
6,2.17103495203355,1.6887271874499736,2.7237450226840934,125318.0,1.543196616
7,0.5499354974447992,0.34144701060814164,0.8079223517862323,117759.0,1.712071852
8,9.110221652058996,8.089191544036307,10.189883904697464,217777.0,3.440849409
9,0.4454821585219919,0.35144449293307006,0.5496745635384009,188214.0,2.969496425
10,1.8591343046505628,1.6720154744267601,2.0571181153261135,179939.0,3.047794281
11,2.450087330587158,2.2629016768449493,2.6470455587063113,189002.0,3.941474982
1,NaN,NaN,NaN,0.0,0.0
2,3.9218270298584663,2.9191596798630415,5.115042060030322,143811.0,2.09720478
3,2.190559372698977,1.7149350133960384,2.7384136379882564,132609.0,1.375533097
4,0.4936034127891043,0.32968404402372825,0.6959681773449677,131936.0,1.263379029
5,0.18377343596243556,0.08671698211523231,0.3139148674812721,130456.0,1.386872445
6,2.2489696610626795,1.7967420545992656,2.7557836092879886,136395.0,1.683036515
7,0.7928527204185231,0.5627011772053602,1.0670119952306265,128039.0,2.02834374
8,8.526169005717511,7.6820172841808825,9.424493361450615,256875.0,4.004457219
9,0.41353161863550064,0.33339405212565965,0.5014902144143083,223529.0,3.332668794
10,2.1193889130618873,1.9368755499309742,2.309832165446026,208615.0,3.466540751
11,2.310031058729396,2.154268910158581,2.4788722572505315,225802.0,4.809932825
1,NaN,NaN,NaN,0.0,0.0
2,4.121344212432951,3.175828746532845,5.233694869970175,161689.0,2.114720617
3,2.476425655752645,2.0176361747633096,2.9872693362137217,148805.0,1.220890989
4,0.40403258785635404,0.26958385855424205,0.561290711559802,147475.0,1.403031935
5,0.17404960227980437,0.09124218900890754,0.2860423431756629,145917.0,1.614385849
6,2.4710692335045077,2.0464752338786916,2.9236814986502293,155263.0,2.583023857
7,0.5605531377611889,0.3957674391113047,0.7628353313161053,142015.0,2.053816633
8,9.001253198747813,8.248477491937072,9.797521646822185,340369.0,4.993846687
9,0.45094766980796097,0.37735780992052453,0.5299227666888178,276337.0,4.129430443
10,1.9363472088320304,1.7917814837113246,2.0914943736293927,256836.0,4.347251725
11,2.305549131373602,2.1659969768553955,2.445679532493153,275774.0,5.218583755
1,NaN,NaN,NaN,0.0,0.0
2,4.476482456885337,3.575342087848121,5.524573948310667,187398.0,2.21375716
3,2.315626306772732,1.9180232515301652,2.7586962169046503,164957.0,1.32209687
4,0.5081962742204194,0.37032010930600723,0.6714629548963759,166432.0,1.622787422
5,0.14253709233763273,0.0737383633240716,0.23072043318040833,165627.0,1.840704783
6,2.5364979830011123,2.1590701804857226,2.952010952524753,176531.0,2.556723603
7,0.573360221451665,0.41781873489194393,0.7487567873202531,161573.0,2.309736901
8,8.606567405460536,7.978287870532827,9.290029229675824,408144.0,5.845030388
9,0.47432897636888494,0.4060813496663669,0.5488193612349753,329987.0,4.840280176
10,1.9655880067654528,1.8307979153876917,2.104134789899265,310746.0,5.515663174
11,2.331225843588371,2.2049821533314478,2.463517410639004,334367.0,5.681526825
1,NaN,NaN,NaN,0.0,0.0
2,3.8019962820523165,3.0937993829799035,4.58920852020094,193409.0,2.240913891
3,2.3739844143095024,2.0055977761352732,2.7750307619603354,191093.0,1.706544761
4,0.48184785065174734,0.36083702241662646,0.627475173156512,193128.0,1.5733383
5,0.13046565781873706,0.07035405037796233,0.20912759415824334,192410.0,2.371672173
6,2.463368378695479,2.113081063393978,2.839655970110766,202948.0,2.807352478
