week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,3.467770493352782,1.8585466275823486,5.745871749009076,108299.0,1.960399163
3,3.0204390731383697,1.9560320745568163,4.377288554403319,107588.0,1.180769334
4,5.801029289546801,4.59826444783608,7.181025067471987,117790.0,0.953133327
5,0.8918207400122946,0.6529161867041957,1.1706464512389425,117814.0,1.311104712
6,0.592513918195774,0.42194104812946853,0.7948717500989709,126150.0,1.370442903
7,1.5391540929662606,1.237595604913757,1.8742439255216983,120191.0,1.60129708
8,0.9718105395582582,0.7470098009715459,1.2271590136942117,124260.0,1.637902745
9,0.05652912839533928,0.01531926168350248,0.1220034122800807,133066.0,1.872275338
10,7.801402052792773,6.991129808649864,8.64686651521909,153171.0,2.175700398
11,4.166497881832419,3.856101770609942,4.4971800835028235,163697.0,2.391512386
1,NaN,NaN,NaN,0.0,0.0
2,2.60425202922551,1.6629638533881315,3.812555738467167,112829.0,1.774315489
3,2.319376697392314,1.6531074855028383,3.0992998111047854,113909.0,0.876344173
4,6.260271210286507,5.340354736954799,7.328438149013952,142480.0,1.511830133
5,0.9624463672339655,0.7781820969247168,1.173871150699576,139686.0,1.505618015
6,0.7554121411137907,0.6065725996912434,0.9201478474743441,154150.0,1.855793075
7,1.3717149554359056,1.1631485193703333,1.6006353931092145,147161.0,1.745505476
8,1.030140403296162,0.8583848952090615,1.2138792766214463,152355.0,1.958074032
9,0.15442750886224776,0.09461578599732245,0.22763800995645234,173502.0,2.369915039
10,7.7427455719902545,7.2054723485265635,8.314081007267303,222521.0,3.358827748
11,4.360888189980057,4.140221944521196,4.595647704645386,234919.0,3.80979573
1,NaN,NaN,NaN,0.0,0.0
2,2.2545125174662792,1.4785173347252478,3.2318451194323656,116826.0,1.855318372
3,2.7270245663169126,2.0581376986634554,3.5146666096849377,124965.0,1.556089122
4,7.4913004827823295,6.559064936998923,8.509900046827822,185919.0,1.497661216
5,0.9359273837285486,0.7812992458936795,1.1020690646711293,167341.0,1.968702741
6,0.7408135478856334,0.6212925626359793,0.8670508761915555,191660.0,2.202888625
