week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,1.908283351579248,0.7960699755765409,3.6425118498365183,103904.0,2.123527971
3,4.103229939600891,2.603645004055182,6.096091496681463,110730.0,1.272024875
4,7.84222729104229,6.262996608144589,9.698092152535814,125622.0,1.035753245
5,1.022757155556135,0.7725006841291289,1.3084721831872104,119282.0,1.504301362
6,1.0100968412764095,0.7945920498948457,1.2542745122662955,128641.0,1.737270525
7,1.4246795571631687,1.1739778542342498,1.7038173589035022,127648.0,1.776567815
8,0.9582334339933529,0.7694698531788136,1.170539000385901,134021.0,1.955950666
9,0.6345651927437808,0.4863574907889442,0.8036747935571057,138652.0,2.172431658
10,2.9128776223023274,2.5598099334693583,3.296266730620817,125712.0,2.272470552
11,5.460195460154891,5.04997908676198,5.8982921756215365,167782.0,3.072113267
1,NaN,NaN,NaN,0.0,0.0
2,4.454290012697051,2.8583773486346917,6.561439035672382,123463.0,1.990865377
3,2.571766926853444,1.8266886633080377,3.4815178827457367,114216.0,1.468819428
4,8.113821953851506,6.967589774924001,9.397189766027141,159197.0,1.491401264
5,0.9799352190961657,0.8105731734966227,1.170240966703088,148620.0,1.900139963
6,1.019734658382615,0.864670620934847,1.1841231769821743,164494.0,2.187461606
7,1.4217386195334485,1.2442840819837202,1.6110639413934986,161620.0,2.891680349
8,1.0378355879327121,0.8986890604548236,1.1893889996649827,172851.0,2.967052472
9,0.6146985227983778,0.508702510302482,0.7298921530687735,188531.0,3.350750907
10,3.052411623353716,2.7939245184966683,3.3194033812140216,161158.0,2.803105115
11,5.052798831540058,4.78273327968304,5.330328847107118,236948.0,3.974136942
1,NaN,NaN,NaN,0.0,0.0
2,4.234197382691448,3.0084473170549737,5.750734274897486,134749.0,2.040876571
3,2.7396679974578277,2.1100724242909847,3.465114099380527,125455.0,1.622503349
4,7.193142738004736,6.3660095519334625,8.109157591763266,183004.0,1.782751943
5,0.9062389448786285,0.7680459350782478,1.0559589427971539,178194.0,2.010116948
6,1.0427965710415128,0.9117645128334192,1.184805935610335,195019.0,2.513209153
7,1.3870411476410731,1.238680411517824,1.5484174921280534,191130.0,2.772390943
8,1.1291674270548107,1.0047824582065492,1.2614434796397371,203821.0,2.8812716
9,0.7035490705818881,0.6092498929448147,0.8059177387518628,225327.0,3.5611059
10,2.9013629015830182,2.6994406632530725,3.115509613903732,195978.0,3.621583907
11,5.26016481968342,5.035807475144603,5.492461657028505,305450.0,5.183873836
1,NaN,NaN,NaN,0.0,0.0
2,4.22876647240284,3.154522087739856,5.520216551492878,147957.0,2.068256719
3,2.8561338309411197,2.3079322563580225,3.479479992763804,139791.0,1.189766294
4,7.079734813469785,6.3812371942833686,7.8235368698602015,221726.0,2.116435181
5,0.9900637586219357,0.8654820615065035,1.1220758046655033,210332.0,2.652394032
6,1.017507565002884,0.9065372530526009,1.1359567895679732,236695.0,2.993792047
7,1.4147149490440332,1.2847154233168847,1.5482178442040084,229669.0,3.27364263
8,1.1258255883762014,1.020665868985665,1.2371576891821345,248351.0,3.320327502
9,0.6746801547591458,0.5965666036343702,0.7578673951747837,279625.0,5.117726923
10,2.953634419472444,2.776516588363201,3.1350992828078295,239687.0,3.935564138
11,5.217170962826221,5.030403034130689,5.407746337797284,381817.0,6.835117201
1,NaN,NaN,NaN,0.0,0.0
2,4.4267798567883565,3.415026363708243,5.596438878086073,166991.0,2.173509349
3,2.7902515184918504,2.2952967706317216,3.342933732308342,154102.0,1.337739672
4,7.768003192379464,7.116285344662753,8.454352039899378,292666.0,2.599388164
5,0.8836173626728331,0.7809630402806305,0.9936224880882308,259420.0,3.293121929
6,0.9906163629087313,0.8943429432461623,1.0925615821863355,291050.0,3.784804852
7,1.4007787553311586,1.2887417683189626,1.516276977048728,277919.0,3.489485585
8,1.0795084439337097,0.9839632221740475,1.1780427280929233,301162.0,4.340720716
9,0.6902553286575733,0.6184730066366033,0.7662045969078605,337977.0,5.895718302
10,2.7769370085258784,2.626424694386138,2.928278126251418,283740.0,4.690717107
11,5.2681792099291505,5.094735556969296,5.437774312059201,463550.0,8.023247295
1,NaN,NaN,NaN,0.0,0.0
2,3.5734467261320226,2.8044676106619084,4.450001275739466,166665.0,2.169018019
3,2.9722228799870094,2.49784722465183,3.496820278152965,175024.0,1.596504151
4,7.823913312417891,7.23710016011476,8.450779518767739,365335.0,3.31398076
5,0.8650676998134481,0.7716916387989146,0.9637679403915618,311844.0,3.479096537
6,1.0334845522625629,0.9423138811313025,1.126218162989649,344968.0,4.017931584
7,1.3994271552725868,1.296336245552317,1.5066954260067813,335666.0,4.327332197
8,1.064586253732743,0.9786667389356648,1.1514629241246026,366159.0,5.68987039
9,0.6724237302515739,0.6077444457956492,0.7422513110246943,411131.0,6.056612989
10,2.974863864587806,2.830714271505744,3.121903808913154,347080.0,6.058308107
11,5.252366112768899,5.101594332320792,5.404736411140125,570121.0,9.26662536
1,NaN,NaN,NaN,0.0,0.0
2,4.134149519189688,3.3233173525685946,5.05994735712463,198339.0,2.393454153
3,2.900696624963098,2.4624273526971483,3.376606176988068,196810.0,1.492033661
4,8.095248925613758,7.555310861327929,8.655565272869504,481598.0,3.943731982
5,0.8790427493582621,0.7927380245457292,0.9722741209494055,379049.0,3.732008985
6,1.054626460012486,0.9716877964144878,1.1436357996112188,424862.0,5.21264917
7,1.4431152401221365,1.3465206032877552,1.541775374673027,418612.0,5.160109405
8,1.1148792026473473,1.0373387627978445,1.194913156287449,455717.0,6.45428944
9,0.6637037105892674,0.604271253837772,0.7261251691354128,521621.0,8.039451127
10,2.84179396921108,2.7167131253338845,2.970750337511404,435591.0,7.298822889
11,5.230593761118723,5.092465387659283,5.367001274583997,713609.0,11.1640546
1,NaN,NaN,NaN,0.0,0.0
2,4.330719131793606,3.5814296159129286,5.157228788952283,235553.0,2.556817076
3,2.885865686328433,2.509798735544736,3.3035299887753644,240211.0,2.256438774
4,7.426724568119941,6.9822949958249545,7.887499264711184,597835.0,5.087054874
5,0.9036704000209701,0.8210267049163692,0.9897820422053648,489744.0,4.704901819
6,1.0551375621319912,0.9767745988695455,1.1379518243970754,555693.0,6.570919279
7,1.3727880968242434,1.2857866591977256,1.4632266565200955,555013.0,6.918328825
8,1.0855970319380013,1.01387165863442,1.1611968258929712,597544.0,8.549514404
9,0.6803626165957806,0.625217695133884,0.7381301239283974,666593.0,9.860825458
10,2.9286175213915175,2.8112573803762615,3.047659148258715,587823.0,9.393785655
11,5.22488361212083,5.1003661451699225,5.356179122408689,928224.0,14.374258008
1,NaN,NaN,NaN,0.0,0.0
