week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI,trueR
1,NaN,NaN,NaN,0.0,0.0,2.0,160.0,3.50599072389766
2,2.6855983790148144,0.6448743088117522,6.5662508016347765,102475.0,2.000120153,3.0,169.0,3.243850062310864
3,0.9463489994094736,0.10598737090861599,2.8345021674803514,100353.0,1.217596104,1.0,75.0,0.7218573881136455
4,0.48162458410728026,0.011483271768494225,1.8530884478261354,100001.0,0.97834506,0.0,19.0,0.18767309391199877
5,2.1011496649584065,0.5329051765965699,4.886015293918719,101385.0,1.080043515,3.0,577.0,5.916085649961369
6,2.173938011709214,0.6574087341475328,4.714828722468577,101362.0,1.269178917,4.0,356.0,1.4424494905755605
7,4.141702320568767,2.0945520745522987,7.050608034341243,103136.0,1.354634832,14.0,1675.0,4.342547098604496
8,2.429018956357827,1.310286596705427,3.9724776072028707,101425.0,1.622835516,16.0,2067.0,2.554035539695325
9,0.7654953712583733,0.31734515846904127,1.4273139616985122,100372.0,1.574454844,7.0,846.0,0.6552942591786958
10,0.28788025275533113,0.05767029322109388,0.7030847907809084,100109.0,1.603323483,2.0,174.0,0.14878183074374426
11,0.7369054278277986,0.26334207556362693,1.4612119471702378,100332.0,1.62949553,5.0,409.0,0.4335258837068278
1,NaN,NaN,NaN,0.0,0.0,4.0,160.0,3.50599072389766
2,2.791696746832737,0.8977702090517796,6.088283863424498,104221.0,1.663430184,5.0,169.0,3.243850062310864
3,0.6173720976563177,0.0700572908696803,1.8135552693265298,100390.0,0.972667579,1.0,75.0,0.7218573881136455
4,0.3269042584222561,0.007636406240386292,1.2446245431663143,100001.0,1.008093407,0.0,19.0,0.18767309391199877
5,4.7657470753416735,2.450363166808924,7.937734668831607,108431.0,1.139508537,14.0,577.0,5.916085649961369
6,1.2577730053238407,0.4777105666001242,2.466604412936538,101229.0,1.235305857,6.0,356.0,1.4424494905755605
7,2.7986705555846787,1.6240068132035772,4.3771681858811915,103634.0,1.346362678,21.0,1675.0,4.342547098604496
8,3.0044556201623402,2.015222646427171,4.246934358032986,103616.0,1.453661633,38.0,2067.0,2.554035539695325
9,1.173937046490773,0.7356839758188551,1.7348422118164295,101203.0,1.491323837,24.0,846.0,0.6552942591786958
10,0.08248782949394746,0.009556530362349202,0.23336347121467027,100095.0,1.566064763,1.0,174.0,0.14878183074374426
11,0.4375644973352067,0.18523162052545936,0.7997941270325563,100423.0,1.598952287,7.0,409.0,0.4335258837068278
1,NaN,NaN,NaN,0.0,0.0,4.0,160.0,3.50599072389766
2,1.5741494690959867,0.2938445080121731,4.136355079052211,102544.0,1.868163074,2.0,169.0,3.243850062310864
3,0.8303657581129484,0.09547965936026298,2.4362853789480914,100865.0,0.849503099,1.0,75.0,0.7218573881136455
4,0.4487936103966158,0.010958390203362206,1.7082257134138927,100001.0,0.938927321,0.0,19.0,0.18767309391199877
5,8.055390923095196,4.585790273211604,12.578946781751046,133148.0,1.703240545,24.0,577.0,5.916085649961369
6,1.48547167555347,0.7295530172229171,2.5667151997344075,102344.0,1.237442481,11.0,356.0,1.4424494905755605
7,4.242338904541104,2.972448874312851,5.779821150513909,108783.0,1.698781908,58.0,1675.0,4.342547098604496
8,2.3199555173701887,1.7245661396643994,3.021001696959639,104065.0,1.421574729,64.0,2067.0,2.554035539695325
9,0.6171047590974966,0.39642280783581363,0.8929040743846718,101235.0,1.639680107,25.0,846.0,0.6552942591786958
10,0.26761051841531996,0.1320361102127386,0.4525325822599215,100812.0,1.843139327,10.0,174.0,0.14878183074374426
11,0.4912043337807937,0.2714077773498684,0.7752193635420414,100866.0,1.86328065,14.0,409.0,0.4335258837068278
1,NaN,NaN,NaN,0.0,0.0,7.0,160.0,3.50599072389766
2,2.0344201969893723,0.6670215871493755,4.332089925170045,104953.0,1.737386486,5.0,169.0,3.243850062310864
3,1.3547091389487078,0.4605492110177534,2.8173899294059157,102685.0,0.93467228,5.0,75.0,0.7218573881136455
