week,meanRt,lowerRt,upperRt,totalIterations,runTime
1,NaN,NaN,NaN,0.0,0.0
2,3.931911778920199,0.9268415994135001,6.769475088933145,118.0,0.75006751
3,3.173872083177552,1.0097734231408213,5.928521895225641,117.0,0.000963251
4,0.8846080542131931,0.10472941490121009,2.3681661102878615,64.0,0.000632803
5,1.7643001801913492,0.824720498559702,3.278442868372411,70.0,0.000683153
6,2.17878145174423,1.3094418453498664,3.1880906053621363,265.0,0.001985826
7,0.403287777217573,0.10829208355738618,0.8584465326293336,141.0,0.001200923
8,1.503204348639315,0.5954225171540736,2.7606089996352363,211.0,0.001768769
9,1.0437716628117513,0.5641282624060121,2.108386553535678,191.0,0.002074651
10,1.9805454834988538,1.3700462949060908,2.929088426100505,112.0,0.001337115
11,0.9430352637977396,0.6587740035758124,1.320935962939625,194.0,0.002295091
1,NaN,NaN,NaN,0.0,0.0
2,5.089873111539504,2.2491334889193353,8.745985931909408,679.0,0.004675739
3,0.85813098053806,0.2708565127403445,1.6660916796923102,58.0,0.000596272
4,1.7542903372215588,0.6173547844491841,3.239722146823797,101.0,0.000884144
5,2.3752811874502084,0.9598015123736032,3.8665724919659907,151.0,0.001371229
6,6.48697076740959,4.43275741213802,8.919985942572193,2097.0,0.077802416
7,0.4657893071059197,0.1596903635040018,1.000848064520404,370.0,0.003686608
8,0.4906498052982978,0.17958130541214087,0.8063163255803676,242.0,0.003677221
9,1.0100702790386993,0.6488510227218409,1.6051863745267445,391.0,0.004062117
10,2.262528197939664,1.540227063957055,3.1032291844001976,302.0,0.003492034
11,1.2528911477044622,0.7989474915977934,1.9827941900489627,475.0,0.006859912
1,NaN,NaN,NaN,0.0,0.0
2,4.006596857889898,2.2710874224359183,7.098606521893771,316.0,0.004377939
3,1.2077761200932255,0.30982042852374825,2.255625694514227,80.0,0.001219717
4,0.6575456339784653,0.27092782624702394,1.3758683336231132,86.0,0.000956626
5,2.1391254274242355,1.3033580492624768,4.059535244154205,103.0,0.010261157
6,5.730120223107028,2.9099192951731228,7.194060636910056,1168.0,0.016618248
7,0.971134809902756,0.6799762125426068,1.3177663478185722,398.0,0.005490728
8,1.0108363006749936,0.7185874519613316,1.3621377003990387,332.0,0.004005812
9,1.1391666304877441,0.4840065825740845,1.694205716988642,489.0,0.005661757
10,1.6631325141759745,1.467376394307972,1.8519888957251718,623.0,0.008918572
11,1.3240327389451036,0.9598934976062056,1.971089269879512,658.0,0.019264986
1,NaN,NaN,NaN,0.0,0.0
2,3.7996608488468246,1.8512896919090491,5.730945421263218,213.0,0.002643214
3,1.64878192234824,0.8127770019977518,3.125654277910775,94.0,0.001025552
4,0.5491424466875601,0.20247224130701325,1.2317269311109313,108.0,0.001172704
5,1.8017893746849105,1.1940566619672306,2.876068159602219,189.0,0.002677521
6,6.0825224553262505,4.408952550921326,8.82129788791052,2707.0,0.026183152
7,1.0599375021300301,0.7270857735680948,1.4263053173000972,748.0,0.01004791
8,1.0083617276805594,0.8411789162298259,1.1848897368592635,821.0,0.008467154
9,0.877595310623694,0.61463265614484,1.2020384545541531,509.0,0.006080517
10,1.8789709307800648,1.3978579687564254,2.202807319932959,823.0,0.008779017
11,1.317520984147224,1.1244226106100994,1.473369591899907,1160.0,0.014238567
1,NaN,NaN,NaN,0.0,0.0
2,6.765549653886543,4.305956376132192,11.272876406615906,2453.0,0.023142925
3,1.1956065023195372,0.634301545775562,1.9492014680847334,194.0,0.002418539
4,1.361052737578204,0.9184616456182446,1.983402146144873,313.0,0.003948509
5,1.1694621808190027,0.5486853651060096,2.4909809941123684,146.0,0.002526497
6,5.242215119341989,4.282173196099353,6.401147073927668,3269.0,0.037188473
7,1.2950312956614312,0.8001342491429073,1.8741627888302148,691.0,0.007582808
8,0.6528491326774617,0.44416509222616907,0.8355694760857189,965.0,0.009973132
9,1.2552466704272935,0.9571168746607712,1.4887871734891123,608.0,0.006827023
10,1.7034815694688692,1.2517180503688652,2.2228627790938,626.0,0.009066359
11,1.035568916619538,0.7951231958294557,1.304428796582035,1208.0,0.013342077
1,NaN,NaN,NaN,0.0,0.0
2,7.946792933655115,4.003412988891013,12.594717326089423,1339.0,0.014235543
3,2.1099448051362075,0.9645946790529698,3.01430270433841,168.0,0.001804666
4,1.586377938194609,0.9599741820043495,2.351718448849754,111.0,0.001056958
5,1.1867348938484388,0.4197442271305147,1.8992746871570612,325.0,0.002995529
6,4.692590274589792,3.652496958377755,6.4670542057066305,2030.0,0.024347123
7,0.9581238716289256,0.5734530139333626,1.289792652937286,781.0,0.008251947
8,1.1962982790129044,0.9344377786429683,1.3907306899858873,1644.0,0.017628449
9,0.9496606719882097,0.6228714844077684,1.3350772842410854,518.0,0.007912886
10,1.972437703937667,1.644925942400771,2.3203300637907267,1553.0,0.017774203
11,1.3396379735817117,0.9594670665768515,1.6491279187001957,797.0,0.008410454
1,NaN,NaN,NaN,0.0,0.0
2,4.096438383661178,1.9624783627938562,7.325536487166786,512.0,0.005028147
3,1.9463542094386228,0.9499356024793427,3.178105621971366,368.0,0.004060753
4,0.9166423193036144,0.45003287107978324,1.5106393197353403,281.0,0.004744874
5,1.957626433288393,1.5932842847243385,2.5170652184626565,286.0,0.00246992
6,4.866002432528872,4.084369687636425,6.106910204605332,2750.0,0.027789222
7,1.156756948861798,0.853058360892737,1.5448872364334525,599.0,0.005467877
8,0.8375031930571261,0.5973860669637395,0.952494442826638,1075.0,0.014837899
9,1.127034870600227,0.8619595871224373,1.504439412439146,1076.0,0.012710151
