week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,1.187821894,0.0
3,1.576856651753613,0.0635300422498232,5.680912217430226,1917.0,0.08805767,0.0
4,1.9389980001659033,0.04633427996980214,7.186209161818791,1554.0,0.043155559,0.0
5,10.527888103444882,3.902132662025347,20.628176450581133,355716.0,5.631088513,6.0
6,0.4843760780806531,0.011303951107472508,1.743124285520889,5903.0,0.133542642,0.0
7,2.707702557246492,1.0929155569880822,5.002684442436772,20398.0,0.374130104,6.0
8,5.204420036139272,3.193889366170979,7.695601295579009,88642.0,1.75786316,21.0
9,1.191430853211187,0.5748197395470954,2.044471143781917,39649.0,1.018725412,10.0
10,1.166703661815376,0.6458196173739778,1.9158464471616308,54246.0,1.230867479,13.0
11,3.4420261809965926,2.6006519050856514,4.3893740234306025,160163.0,2.951704771,49.0
