week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,6.272558247,0.0
3,1.576856651753613,0.0635300422498232,5.680912217430226,1917.0,0.222498166,0.0
4,1.9389980001659033,0.04633427996980214,7.186209161818791,1554.0,0.043119102,0.0
5,2.2471518574645564,0.043781781471048706,8.207996960295837,1233.0,0.093161881,0.0
6,2.6318117681835704,0.06867297655566644,10.387974341517328,1102.0,0.038940451,0.0
7,6.458909015775338,1.362838272908662,15.282163311776086,123532.0,3.93287335,2.0
8,1.0884968045181966,0.02920750192353072,4.026436137041727,2807.0,0.17687424,0.0
9,5.656991901339578,2.3055127599669287,10.906879207407375,34608.0,1.978986708,6.0
10,2.261517249614678,0.8272484933768015,4.4184571327781486,18226.0,2.165652361,5.0
11,1.6896137104380697,0.6640214963404821,3.01952419369762,23545.0,3.601897734,6.0
