week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,1.200421006,0.0
3,3.961040126052809,0.781117184741138,9.081068514022139,9785.0,0.167948946,2.0
4,1.687504774307582,0.20566388874296326,4.628599457232232,4968.0,0.116588812,1.0
5,4.892415956154611,2.114074043917855,8.69991460828519,33470.0,0.489738543,7.0
6,0.6405845959372003,0.08426505409836103,1.7329148827912635,11109.0,0.195930649,1.0
7,4.086656616047695,2.357590889548263,6.177767493408462,56292.0,1.001535872,15.0
8,2.188495703288675,1.2131975935034875,3.328588092912195,47053.0,1.253941866,15.0
9,1.3428164493996808,0.7586336980864012,2.13806313544772,55677.0,1.226426533,14.0
10,5.628633096647185,4.478350155304979,6.869687227404512,435328.0,9.047012545,94.0
11,1.7968041996293418,1.4093001199440638,2.2214822717302254,231263.0,4.037796865,69.0
