week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,1.5893594873275239,0.05171659213815764,5.727600392939274,1841.0,2.206105402,0.0
3,1.576856651753613,0.0635300422498232,5.680912217430226,1917.0,0.329455031,0.0
4,1.9389980001659033,0.04633427996980214,7.186209161818791,1554.0,0.081830631,0.0
5,2.2471518574645564,0.043781781471048706,8.207996960295837,1233.0,0.136254817,0.0
6,2.6318117681835704,0.06867297655566644,10.387974341517328,1102.0,0.099891531,0.0
7,2.845481613255405,0.10363462778994934,10.521581490053023,1046.0,0.126798479,0.0
8,2.9515411444900237,0.0681661869571186,10.165117858674202,1015.0,0.139491439,0.0
9,5.239429691161116,0.6006234135497159,13.952202805800653,228596.0,22.137429227,1.0
10,4.182859716465588,0.93565474252233,9.715796290300352,9796.0,3.434291537,2.0
11,1.6385149777051695,0.20099792674504222,4.568973054692115,5034.0,1.339729335,1.0
