week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedIncidence
1,NaN,NaN,NaN,0.0,0.0,1.0
2,3.0470772417440384,0.3165010806015639,8.246438187055274,4565.0,1.132576289,1.0
3,8.145417723601941,3.8760727088429046,14.30834349843557,107838.0,1.305444447,10.0
4,9.786625816307918,7.236464660450578,12.901338589997431,660918.0,9.363484365,54.0
5,2.134737314700629,1.5420560264600762,2.8401588832356874,131964.0,1.881388708,42.0
6,2.473082310150712,1.969361719062228,3.0492509654619404,272868.0,4.2231634,88.0
7,1.5082651045138138,1.1883399737517832,1.8732674411226704,294535.0,4.504231694,82.0
8,2.2132350860841954,1.8871789862020543,2.597205201750736,487967.0,8.048533228,162.0
9,1.4480232169231415,1.2179182619886917,1.6900593639248542,538580.0,8.987729619,150.0
10,5.0436076957150595,4.694879926135198,5.415940141334992,3.135467e6,51.72966302,801.0
11,11.083054711288009,10.768472152042897,11.390123435905274,9.4757813e7,1406.050047211,5884.0
