week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
40,2019-01-31,0.9010316763231928,0.7134033234846695,1.124532592573645,527345.0,13.126830801,25,72
41,2019-02-07,0.7882563010136738,0.6070532435206034,0.9841350469489784,486805.0,12.674464233,24,62
42,2019-02-14,1.0105928105652757,0.7935967049072242,1.2620460945212681,479038.0,12.206873686,31,74
43,2019-02-21,1.1015526539720248,0.8730236729827646,1.3486449635691447,491707.0,12.399814131,29,79
44,2019-02-28,0.8586497480928812,0.6665764178412675,1.087470573931721,468492.0,11.906221912,34,62
45,2019-03-07,1.6189621091335098,1.3262887730619333,1.9329047832069735,550200.0,14.044822315,44,118
46,2019-03-14,2.340861876433375,2.0243515040353173,2.6504637644413043,829230.0,20.890633535,78,212
47,2019-03-21,1.2168314847086061,1.0261118566342844,1.415106990116893,924125.0,22.848340649,68,157
48,2019-03-28,1.4380402002697417,1.265285568838988,1.6516536347764446,1.150746e6,28.782442693,85,224
49,2019-04-04,1.4544555078660524,1.291810969817185,1.6392222894777395,1.316673e6,32.342175844,107,268
50,2019-04-11,1.1760321383516859,1.0323133819532042,1.3332644648216208,1.415354e6,35.641140769,99,256
51,2019-04-18,1.2105933433134677,1.0769798115384932,1.3733866569937143,1.644211e6,39.653489797,125,292
52,2019-04-25,0.9265311791678746,0.807769215440021,1.0396752114634094,1.565673e6,39.333300323,101,241
53,2019-05-02,1.189555809705215,1.0645939282954258,1.317341421641229,1.881603e6,45.586417211,136,314
54,2019-05-09,0.8777020081093521,0.7627356299442205,0.9858113286764294,1.75295e6,43.969831577,94,239
55,2019-05-16,0.8056780416742427,0.7029709117637112,0.9106970634633049,1.697904e6,40.940281661,87,215
56,2019-05-23,0.6512615298551718,0.5539146351304559,0.7518902491738554,1.359063e6,34.192264889,63,158
57,2019-05-30,0.8506047511525,0.7303407565152495,0.9758818436423615,1.396366e6,33.833983361,77,181
58,2019-06-06,1.319357156700961,1.1572796156692606,1.4928360538431154,1.470917e6,37.02542973,92,260
59,2019-06-13,0.7368683365744547,0.6302737746041684,0.8583093051940981,1.252766e6,30.560568386,74,152
