week,date,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,trueWeeklyI
1,2018-09-21,NaN,NaN,NaN,0.0,0.0,22,68
2,2018-09-28,2.495904732129493,1.8735383407573831,3.1494318192631923,203365.0,2.863106538,22,56
3,2018-10-05,1.5915314232069506,1.230073715973021,2.0052528840483395,289456.0,3.085027551,26,63
4,2018-10-12,1.5740514299972215,1.2436664249363523,1.936929645348783,406601.0,4.516771923,37,83
5,2018-10-19,1.5800981967195702,1.2952990173454504,1.8857094437760287,481248.0,5.293625047,45,104
6,2018-10-26,0.9283039470332927,0.7335350672109863,1.1603044090591659,466663.0,5.313450464,33,73
7,2018-11-02,1.0190427227916412,0.8111922739646403,1.2534616450291434,527228.0,7.222628012,31,84
8,2018-11-09,1.0393924799252177,0.8250307193739207,1.2560908410189588,518638.0,7.423745744,40,85
9,2018-11-16,0.7099750497572481,0.5436891429310184,0.9020573884972989,472364.0,6.333850424,30,58
10,2018-11-23,1.0907170006124596,0.8715257395225995,1.3397518533547719,509382.0,7.572001336,33,82
11,2018-11-30,1.6561044332157755,1.3727472274441515,1.9381251078945902,595113.0,8.423312454,56,128
12,2018-12-07,1.1071219491028261,0.9159223482181398,1.3465322125365866,601371.0,8.847584098,43,101
13,2018-12-14,0.5022772319416093,0.37161457378344115,0.654261606644648,543224.0,7.633704921,21,48
14,2018-12-21,1.0613345415681255,0.8493808767510832,1.2937016882702652,545618.0,8.077592418,33,91
15,2018-12-28,0.732914322184556,0.5595971987082714,0.9237633773728335,485121.0,7.125279711,22,58
16,2019-01-04,1.124840411810122,0.8811528240911966,1.3797834214272158,475790.0,6.686370153,40,83
17,2019-01-11,1.067680571326842,0.84876971492919,1.3104539413024379,508494.0,7.686561528,34,79
18,2019-01-18,1.2488196368831352,1.004152306744502,1.505090774258645,523660.0,7.748792974,44,96
19,2019-01-25,0.8343196165757387,0.6556935237884065,1.057744394866696,508813.0,7.726623889,32,68
20,2019-02-01,0.8311015904472233,0.6458497530206816,1.0392576392875883,529561.0,7.863941282,27,66
21,2019-02-08,0.8109774544698231,0.6202335299851065,1.0289020023264128,454878.0,6.517796595,24,59
22,2019-02-15,0.9067963312502012,0.6937062600163122,1.1451751686369556,423244.0,6.237199221,28,60
23,2019-02-22,1.4893270995558339,1.2120288387989107,1.81585657770836,509546.0,7.698870715,33,97
24,2019-03-01,1.2221497957703502,0.9853061683475846,1.4788270670173829,488174.0,6.888990742,35,89
25,2019-03-08,1.932299988063467,1.649606415617725,2.241403239395104,697201.0,10.174971026,46,165
26,2019-03-15,1.8888018311063417,1.6679243241726986,2.1385329280117835,937966.0,13.336783988,81,216
27,2019-03-22,1.1348767839454679,0.973736316764879,1.3148958614413122,997161.0,14.436916334,69,171
28,2019-03-29,1.1254894357826426,0.9709427719541851,1.2883000608876465,1.214601e6,17.695007999,89,193
29,2019-04-05,1.446191208751396,1.2783397974926747,1.6134360717957377,1.395756e6,20.256178992,101,269
30,2019-04-12,1.319439163355365,1.1775886122618942,1.4927337897489266,1.522555e6,22.378017388,114,283
31,2019-04-19,1.192694130430325,1.0681825079950613,1.3246933408346522,1.681292e6,24.555966076,112,292
32,2019-04-26,1.058282531587952,0.9377044675520978,1.1956766015400184,1.807938e6,26.335725792,102,284
33,2019-05-03,1.1316780911657465,1.0092494045362839,1.266560338203889,1.861452e6,27.104681178,133,318
34,2019-05-10,0.7304144328394305,0.6362263386643696,0.8383378068285374,1.732326e6,25.548836741,94,211
35,2019-05-17,0.7558322301543874,0.6549862184620513,0.8682484070417715,1.651259e6,24.031417444,83,203
36,2019-05-24,0.7977776716865261,0.6923826914139868,0.9157579731279518,1.457717e6,21.136400647,64,190
37,2019-05-31,0.973315441818017,0.8465075447295793,1.112959415352769,1.413734e6,21.142046159,85,210
38,2019-06-07,1.1818698943777162,1.0371700800407866,1.3306601182832756,1.511016e6,22.377271733,90,248
39,2019-06-14,0.8510772218451091,0.7342993079146739,0.9752451506768564,1.39775e6,20.307188564,73,184
40,2019-06-21,1.1288257925823908,0.9919746552544928,1.2755778368129618,1.451788e6,21.194039715,97,242
41,2019-06-28,1.1689398497555321,1.0338533336622717,1.3188604471096697,1.410582e6,20.602266954,80,257
42,2019-07-05,0.8865124918825099,0.7703796872413904,1.0119402421756383,1.410962e6,21.498677513,80,204
43,2019-07-12,1.109141279376619,0.9671828369672215,1.2610359234322421,1.569333e6,23.090099629,97,255
44,2019-07-19,0.9770807650857631,0.8646403152233583,1.1097366114386076,1.566338e6,23.013944994,84,228
45,2019-07-26,0.9004911211418055,0.7848398781068382,1.028790361821287,1.398463e6,20.396144372,74,209
46,2019-08-02,0.76403392265389,0.6578217489503958,0.8736560803973201,1.349063e6,19.933093302,69,170
47,2019-08-09,0.7672297061525514,0.6510883777123567,0.8950569400031136,1.258953e6,18.352663456,67,155
48,2019-08-16,0.8541067649465145,0.7213054790412763,0.9951071058159142,1.123608e6,16.805603055,71,155
49,2019-08-23,0.7386950522854179,0.6104333087456779,0.8810446946493968,989657.0,14.464389775,55,121
50,2019-08-30,0.7415943069043679,0.6133594848635667,0.8774471586141336,909896.0,13.66417385,38,109
51,2019-09-06,1.1086486825622612,0.9343155241735772,1.294153058191867,906544.0,13.09152384,46,146
52,2019-09-13,0.7602001000878962,0.6237853045673716,0.9138207043651001,792070.0,11.590682858,34,97
53,2019-09-20,0.38295888944104906,0.27861230975161694,0.507634749636073,668048.0,10.001722045,18,44
