week,meanRt,lowerRt,upperRt,totalIterations,runTime,reportedWeeklyI,weeklyI
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.468084305634984,0.3968516393036576,10.450461751608996,13190.0,0.074257658,1.0,4.0
3,9.743682134919892,4.302974145895576,18.416646392070234,39845.0,0.144562766,13.0,20.0
4,3.433664878866947,1.873928347833554,5.5187206620595175,14612.0,0.069568252,16.0,40.0
5,7.853064180938026,5.935539475566059,9.900119760932494,26187.0,0.168031832,102.0,192.0
6,0.4562082564802021,0.27103334824346215,0.7001426781209173,12149.0,0.08055445,16.0,34.0
7,4.792960540219327,4.147152265384125,5.519891865426036,20002.0,0.536324406,259.0,490.0
8,3.8210070828499085,3.462887760290686,4.208242314339189,20684.0,0.320012317,468.0,906.0
9,1.7957229147195568,1.6320605159620925,1.9786806487037965,22426.0,0.105343474,446.0,848.0
10,2.941975985564617,2.7512039298916666,3.1307898597040746,26252.0,0.380801557,1143.0,2149.0
11,0.6635364966347947,0.5994913038663361,0.7304415844426363,37424.0,0.365425429,402.0,712.0
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.4768755389125134,0.3688613427145736,10.826749098339286,13337.0,0.067362576,1.0,4.0
3,9.716245985778356,4.329851472639668,18.18589383947485,39387.0,0.120224269,13.0,20.0
4,3.4291212245162495,1.881466469417054,5.51640507253192,14786.0,0.122795801,16.0,40.0
5,7.732342330231505,5.937958783412731,9.855907456255425,26193.0,0.528422655,102.0,192.0
6,0.46068417452375415,0.2695742525545482,0.7194409659499245,12069.0,0.092399898,16.0,34.0
7,4.782733848371903,4.1020626643303855,5.551707176620424,19839.0,0.273482979,259.0,490.0
8,3.8163051535623036,3.415853916729048,4.218700396349592,20561.0,0.144094016,468.0,906.0
9,1.7938882969336818,1.6179902092088858,1.9839193208809518,22411.0,0.512303348,446.0,848.0
10,2.9415932214403786,2.7566420426218627,3.1278032280233314,26130.0,0.116302246,1143.0,2149.0
11,0.6638329052315506,0.6018737913458675,0.729242136311104,37712.0,0.413357747,402.0,712.0
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.5341677481934215,0.36871663172384783,11.26300003919223,13347.0,0.075371497,1.0,4.0
3,9.700882621227999,4.320354234030427,18.015492869687982,39511.0,0.123350722,13.0,20.0
4,3.4212950296481317,1.8841446037221639,5.511580850529739,14616.0,0.120327465,16.0,40.0
5,7.7831051224375285,5.980257297753164,9.855661783647491,26312.0,0.520675606,102.0,192.0
6,0.4651656763723735,0.2589450006554807,0.7230591861488862,12094.0,0.092279835,16.0,34.0
7,4.782348155089691,4.110966525616918,5.498276494366779,20087.0,0.271043652,259.0,490.0
8,3.8293851839068727,3.4287508743600186,4.2197701952924,20329.0,0.142766758,468.0,906.0
9,1.7974189055595213,1.6167151352274272,1.9793419605141225,22558.0,0.50751541,446.0,848.0
10,2.940695927178124,2.764986006414748,3.1323936424108734,26072.0,0.116096684,1143.0,2149.0
11,0.6642323421746021,0.6000734208578568,0.7330251753169522,38137.0,0.413003712,402.0,712.0
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.4981423389798847,0.39366269031525736,11.110949285002619,13280.0,0.073116595,1.0,4.0
3,9.850600317805988,4.346279614541657,18.826104078439318,39808.0,0.123196435,13.0,20.0
4,3.430259302050063,1.8434081339120727,5.660426289004124,14500.0,0.119092086,16.0,40.0
5,7.806550877229142,6.000468738094867,10.051008895291895,26634.0,0.51944972,102.0,192.0
6,0.4587623638434743,0.2684423588133364,0.6893575416783427,12071.0,0.105873376,16.0,34.0
7,4.790906495711876,4.118396812169082,5.5291351257370405,20089.0,0.269989416,259.0,490.0
8,3.8125249837286974,3.4418685473668407,4.212934677045391,20213.0,0.140814687,468.0,906.0
9,1.7864036950817181,1.6126038841304668,1.957900727995356,22777.0,0.508484141,446.0,848.0
10,2.932006555652781,2.7528339329516673,3.119697542541077,26359.0,0.131308972,1143.0,2149.0
11,0.6606324623767922,0.6029720531434875,0.7301706321417653,37485.0,0.41300236,402.0,712.0
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.4474928618596903,0.3402598198218282,10.639573055014132,13354.0,0.072137157,1.0,4.0
3,9.673844928565419,4.2729842646543945,18.39029370917308,39078.0,0.119793747,13.0,20.0
4,3.4017470813139097,1.8737920462950504,5.574261576070471,14633.0,0.118468147,16.0,40.0
5,7.760090390267421,5.994424896658113,10.021162286090728,26098.0,0.52446082,102.0,192.0
6,0.458189488705918,0.2708844101598149,0.7026038982515032,12179.0,0.092791015,16.0,34.0
7,4.788206630788863,4.109158631270334,5.523067014958043,19958.0,0.47887121,259.0,490.0
8,3.809428508152216,3.4327725148742294,4.219339340275956,20612.0,0.084851349,468.0,906.0
9,1.7881988128687178,1.6174694827172178,1.9851733228972004,22735.0,0.338312404,446.0,848.0
10,2.9373396143640726,2.764106985733639,3.112704933516342,26296.0,0.115545074,1143.0,2149.0
11,0.665218354357446,0.6031542993906657,0.7286097125695326,37396.0,0.410599622,402.0,712.0
1,NaN,NaN,NaN,0.0,0.0,1.0,1.0
2,3.5175931628905817,0.3871571601513898,11.041805152337847,13215.0,0.073159551,1.0,4.0
3,9.831497448169895,4.3042846314851495,18.61128975090582,40305.0,0.124982319,13.0,20.0
4,3.4312647383931485,1.8792613406483434,5.561821569587843,14703.0,0.119745557,16.0,40.0
5,7.7765510098673065,6.050032844295847,9.811677882320101,26131.0,0.508269446,102.0,192.0
6,0.46385779951804457,0.2594847151559661,0.7193081179448344,12112.0,0.092654999,16.0,34.0
7,4.784170975908094,4.098723444486293,5.547194205135306,20020.0,0.467581479,259.0,490.0
8,3.8134810194568627,3.429991364572877,4.244895950877681,20552.0,0.09784697,468.0,906.0
9,1.7915735779521824,1.6102308101016685,1.9675636288668572,22959.0,0.338628245,446.0,848.0
10,2.942702338592456,2.7267694335723185,3.1361973026739456,26362.0,0.116368976,1143.0,2149.0
